"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"Module_22457","Module_22457",9.68953513966469e-18,1.0293149716571e-15,-35.6808879024338,-80.302439482601,7,2,11.7763951409206,0,0,FALSE
"Module_22460","Module_22460",0.0001225385761483,0.00110890663391924,-46.3895424895305,-59.0339019717028,7,2,35.4767006267463,0,0,FALSE
"Module_22461","Module_22461",2.31508087333683e-19,3.09659372230612e-17,-36.7748974813001,-85.2523134141509,7,2,15.9081338109709,0,0,FALSE
"Module_13190","Module_13190",2.52233044243646e-06,3.6568795802281e-05,-33.6799605138849,-50.6170564247839,7,2,8.60186430476289,0,0,FALSE
"Module_35587","Module_35587",2.41767521341142e-08,5.45005720980723e-07,-30.4269686498088,-52.381109448883,7,2,7.04731216242923,0,0,FALSE
"Module_39028","Module_39028",0.000612945566410279,0.00438027914724414,-42.9292143422907,-53.7490484697604,7,2,13.7469861060715,0,0,FALSE
"Module_13194","Module_13194",2.69082652419344e-08,6.00528640191531e-07,-47.8526069108971,-69.6922091719711,7,2,52.4776057546961,0,0,FALSE
"Module_13195","Module_13195",2.32951554697355e-12,1.10080546287209e-10,-44.2625533507832,-75.9961822305062,7,2,20.1969416542763,0,0,FALSE
"Module_5771","Module_5771",1.42196700725095e-05,0.000169127957692557,-32.4285845515587,-47.4688700928294,7,2,7.40008620792234,0,0,FALSE
"Module_3878","Module_3878",0.000875513320765161,0.00593518131121842,-39.0721435478229,-49.4827825524536,7,2,11.4697653931623,0,0,FALSE
"Module_29325","Module_29325",4.25945642759366e-08,9.11173530805936e-07,-52.6694050492869,-74.0170853211716,7,2,46.7080493663791,0,0,FALSE
"Module_7869","Module_7869",0.000374978349162407,0.0028954743604963,-52.5668240710012,-63.9473568228335,7,2,40.8710092923772,0,0,FALSE
"Module_33576","Module_33576",2.06200341269233e-40,2.3719519828116e-37,-47.6400550842356,-145.627627503142,7,2,53.1062596629369,0,0,FALSE
"Module_33577","Module_33577",0.000887474782048897,0.00599909707858809,-46.3585499377016,-56.7535725046397,7,2,22.9992057763156,0,0,FALSE
"Module_19575","Module_19575",1.32095241243094e-05,0.00015856548919762,-41.1801664822558,-56.30170508178,7,2,17.7192222116481,0,0,FALSE
"Module_17869","Module_17869",1.24346555691304e-06,1.95025971121449e-05,-61.377558293739,-79.0849121676681,7,2,126.928894351094,0,0,FALSE
"Module_17872","Module_17872",1.86528416542297e-05,0.000214566302240269,-61.0082492872711,-75.7489350366808,7,2,88.1887218319885,0,0,FALSE
"Module_13204","Module_13204",0.000481963306243496,0.00358329718264179,-41.7186695517885,-52.8132654643472,7,2,20.8091408002647,0,0,FALSE
"Module_17879","Module_17879",0.000717714812900639,0.00500882580727901,-52.4005304587952,-63.0395219703345,7,2,73.0883626366085,0,0,FALSE
"Module_17880","Module_17880",0.000586758238283425,0.0042267800020628,-52.769760466601,-63.63956420631,7,2,72.6631170860902,0,0,FALSE
"Module_360","Module_360",7.203165543343e-05,0.000700668393188047,-49.3767208383207,-62.6162885864209,7,2,48.5223231274327,0,0,FALSE
"Module_17881","Module_17881",0.000678698801575735,0.0047762790509073,-55.167984577714,-65.8710808437699,7,2,55.2207483979814,0,0,FALSE
"Module_13216","Module_13216",0.00127876586185701,0.00808613041687218,-55.4371942761988,-65.4106119843144,7,2,51.9291416894395,0,0,FALSE
"Module_17889","Module_17889",9.26888622187063e-06,0.000116234522087174,-70.9839198737161,-86.4955292170149,7,2,161.974416304857,0,0,FALSE
"Module_19584","Module_19584",4.71845062409777e-05,0.000484739833061496,-35.5235274978108,-49.2349186540783,7,2,8.4811055228911,0,0,FALSE
"Module_14727","Module_14727",0.000878118647233019,0.00594883642205092,-32.4563368656788,-42.8635566294078,7,2,6.24117034887431,0,0,FALSE
"Module_14728","Module_14728",0.000897203763853265,0.00605368204063957,-31.9299963439048,-42.3124692336209,7,2,6.65294713722191,0,0,FALSE
"Module_17892","Module_17892",9.71202334567952e-11,3.43901294564998e-09,-50.445103864311,-78.2571282928308,7,2,58.0874431197516,0,0,FALSE
"Module_17893","Module_17893",6.09125163705124e-15,4.30245407297053e-13,-53.4355427297802,-91.3760816718353,7,2,122.21742765722,0,0,FALSE
"Module_363","Module_363",1.79692357198167e-11,7.278263574603e-10,-42.6108596083631,-72.1998957076526,7,2,16.3506008926392,0,0,FALSE
"Module_364","Module_364",3.94688994341068e-20,5.86368029563312e-18,-48.3411078924961,-98.6418998363727,7,2,57.7391999080902,0,0,FALSE
"Module_19588","Module_19588",8.66512803737848e-18,9.25375914888316e-16,-26.6369060461212,-71.3739902987585,7,2,8.03862118142868,0,0,FALSE
"Module_25147","Module_25147",1.0505261145178e-06,1.67638651988115e-05,-44.1194044690286,-62.0099680823618,7,2,30.2100276004649,0,0,FALSE
"Module_19593","Module_19593",8.71836271803188e-05,0.000827073518828185,-34.1671084445319,-47.1931577924441,7,2,9.00857075086164,0,0,FALSE
"Module_17903","Module_17903",0.00155293895537172,0.00952366721739848,-51.5573319750923,-61.3055135216096,7,2,44.7924827481426,0,0,FALSE
"Module_17904","Module_17904",0.000265589255693318,0.00215398936561954,-50.3058785078685,-62.0778815758787,7,2,46.4468224427416,0,0,FALSE
"Module_19595","Module_19595",6.48455612278482e-17,6.08565767038321e-15,-41.5492458853681,-84.2037409211923,7,2,25.0164568447476,0,0,FALSE
"Module_22462","Module_22462",0.000140371023391701,0.00124701627819357,-43.7932718294963,-56.2849305372651,7,2,15.2982745787019,0,0,FALSE
"Module_35604","Module_35604",0.00038746505753479,0.0029776160873083,-33.8992262182903,-45.2424940943839,7,2,6.49310455683556,0,0,FALSE
"Module_13237","Module_13237",9.05744336754626e-13,4.5525808666764e-11,-41.0271079655212,-73.7500380344485,7,2,22.6899658255206,0,0,FALSE
"Module_5779","Module_5779",3.70191692750684e-05,0.000391496919932632,-47.9425144418988,-61.9237387824702,7,2,39.5068904140576,0,0,FALSE
"Module_13238","Module_13238",1.30678654032091e-09,3.76542309524706e-08,-49.8353030990467,-74.8975945029436,7,2,53.7606856760753,0,0,FALSE
"Module_369","Module_369",0.000405663016879182,0.00309442946619416,-44.6221126051021,-55.9131418302662,7,2,28.9662199037472,0,0,FALSE
"Module_370","Module_370",0.000297661934082974,0.0023726325733745,-44.2648724397813,-55.9076607859021,7,2,23.2042609085757,0,0,FALSE
"Module_17910","Module_17910",6.99456318399815e-05,0.000682355484252361,-59.6557300111574,-72.9281317193796,7,2,81.0446602700201,0,0,FALSE
"Module_17911","Module_17911",0.000470046491740624,0.00351039543757546,-55.0910538343229,-66.2142127862996,7,2,52.083578928856,0,0,FALSE
"Module_13243","Module_13243",0.000329697547909738,0.00259155661389964,-42.9677511831152,-54.4945377572311,7,2,15.0787351581225,0,0,FALSE
"Module_7873","Module_7873",4.48982294025794e-05,0.000463618264677418,-47.8574231297989,-61.6240949117163,7,2,35.8844987160796,0,0,FALSE
"Module_22463","Module_22463",7.12922198122852e-08,1.45257897867531e-06,-49.9338596965422,-70.7289612241926,7,2,21.6660105281897,0,0,FALSE
"Module_14729","Module_14729",1.14537437549124e-09,3.33675236842641e-08,-44.0989470847948,-69.3011004192137,7,2,22.4998079247568,0,0,FALSE
"Module_19603","Module_19603",4.27992885970304e-07,7.39228725098688e-06,-46.1795064682427,-65.043263301363,7,2,26.6808975448131,0,0,FALSE
"Module_5780","Module_5780",0.000556758075218962,0.00404707476543202,-52.4232277403943,-63.3530538224937,7,2,58.6783246241962,0,0,FALSE
"Module_16673","Module_16673",0.000202393300596242,0.00170793474644839,-39.3837954543992,-51.4630967831358,7,2,9.56836164448605,0,0,FALSE
"Module_13246","Module_13246",8.95107143165874e-05,0.000845960297910828,-32.7615886811421,-45.7581468010125,7,2,6.93907481579409,0,0,FALSE
"Module_29326","Module_29326",8.64433964045508e-08,1.7323532019132e-06,-33.9933068021275,-54.5814060263861,7,2,9.73744464631219,0,0,FALSE
"Module_16677","Module_16677",8.07548720157017e-05,0.000772879698937762,-38.5173245502083,-51.6290885869126,7,2,8.68208202122161,0,0,FALSE
"Module_13248","Module_13248",0.000343155432941823,0.00268215509331601,-40.5854663435434,-52.0668106183047,7,2,11.7853745277546,0,0,FALSE
"Module_22470","Module_22470",5.04847407296183e-08,1.06499623329242e-06,-43.8218244981664,-64.9872919734144,7,2,20.4251913312502,0,0,FALSE
"Module_7878","Module_7878",7.25189340137691e-06,9.34299136745074e-05,-48.7715590202501,-64.5528255347387,7,2,40.3304387084005,0,0,FALSE
"Module_389","Module_389",3.80163238577543e-05,0.000400569278941912,-59.0632406620924,-73.0149316784845,7,2,111.506587989389,0,0,FALSE
"Module_390","Module_390",8.72303238617806e-06,0.00011037020958514,-47.5720225664904,-63.1503678857288,7,2,41.9182679687339,0,0,FALSE
"Module_391","Module_391",0.000184879405400635,0.00158269822258876,-45.7896237217085,-57.9710705209585,7,2,33.3181303549295,0,0,FALSE
"Module_17920","Module_17920",4.07732529649604e-05,0.000426314760933505,-34.4731642238672,-48.347033977611,7,2,7.82126496802921,0,0,FALSE
"Module_13251","Module_13251",6.39649811207155e-05,0.000632594965586128,-32.2103684856215,-45.5825814686012,7,2,7.87131101956614,0,0,FALSE
"Module_13252","Module_13252",0.00063777070881483,0.0045278234010922,-32.3227347525035,-43.0971054841538,7,2,7.57555597528139,0,0,FALSE
"Module_5790","Module_5790",0.000453594705546328,0.00340521656535534,-41.0825313556593,-52.2463201902496,7,2,11.7209779733593,0,0,FALSE
"Module_5791","Module_5791",1.53671193568277e-10,5.22546953061859e-09,-40.123568694722,-67.4513164516318,7,2,18.1684614861056,0,0,FALSE
"Module_33583","Module_33583",1.40657427882925e-15,1.09324492355105e-13,-52.4399578097585,-91.9037320359501,7,2,70.0398103141977,0,0,FALSE
"Module_400","Module_400",1.07461060880116e-06,1.71075119497602e-05,-52.8999366333394,-70.7658793621727,7,2,64.2704617085969,0,0,FALSE
"Module_17925","Module_17925",1.5267303457119e-09,4.3256643524776e-08,-34.7044630122932,-59.6016726243602,7,2,10.7721049575602,0,0,FALSE
"Module_19622","Module_19622",6.98797108587391e-23,1.39971494471826e-20,-47.81367084248,-104.630280553616,7,2,50.4037866812292,0,0,FALSE
"Module_5794","Module_5794",1.41768889957332e-11,5.83615263657683e-10,-46.6422868242803,-76.4805358226364,7,2,28.0633518495029,0,0,FALSE
"Module_31400","Module_31400",0.00061912557652475,0.00442039631786894,-42.810636812074,-53.6189857316779,7,2,18.7916235620595,0,0,FALSE
"Module_31401","Module_31401",3.46894995572251e-07,6.09351632492775e-06,-39.9290928466557,-59.0199665526337,7,2,18.5983059242865,0,0,FALSE
"Module_16691","Module_16691",1.89355627305908e-05,0.000217383715738899,-50.1790607793181,-64.9031212221469,7,2,48.5578827611424,0,0,FALSE
"Module_31402","Module_31402",1.65395882127552e-08,3.86926415475733e-07,-42.7250331287368,-65.0850777112372,7,2,14.5890832060388,0,0,FALSE
"Module_33587","Module_33587",2.1217938460654e-09,5.86713887612906e-08,-47.8717203687932,-72.4194303196314,7,2,37.5237130583621,0,0,FALSE
"Module_3908","Module_3908",0.000487036018452353,0.00361581359743872,-33.5300801221521,-44.6127283014282,7,2,7.62095133971401,0,0,FALSE
"Module_7881","Module_7881",2.20160836839728e-08,5.01919334768079e-07,-45.2909912275386,-67.3452740529661,7,2,23.3731435195248,0,0,FALSE
"Module_33592","Module_33592",8.3685511182915e-31,4.33924064383486e-28,-51.5949989656077,-127.071512577466,7,2,68.2667581416866,0,0,FALSE
"Module_25162","Module_25162",1.20963124160848e-13,7.04789629788699e-12,-25.4255409558073,-60.2524887675459,7,2,7.25921977607741,0,0,FALSE
"Module_7883","Module_7883",0.000239395004865771,0.00196900557526063,-30.8853196869166,-42.77485943149,7,2,5.89560630830195,0,0,FALSE
"Module_35614","Module_35614",0.000184558096507357,0.00158061976674808,-52.6052624377316,-64.7886713287274,7,2,63.1761124212103,0,0,FALSE
"Module_16699","Module_16699",8.98138994981292e-05,0.000848626474464721,-28.4797415916651,-41.4725134758665,7,2,4.6200748430018,0,0,FALSE
"Module_406","Module_406",5.40667681079857e-06,7.18409950757628e-05,-57.3141521361081,-73.4175162906355,7,2,92.9462956558371,0,0,FALSE
"Module_411","Module_411",5.82839635849814e-13,3.01615765796264e-11,-52.4711643456163,-85.6553064452387,7,2,61.1087188350056,0,0,FALSE
"Module_5801","Module_5801",1.98750703383709e-09,5.50715902885858e-08,-43.237871647081,-67.8550314463093,7,2,24.2297240347374,0,0,FALSE
"Module_7885","Module_7885",0.00142194583259378,0.00884017312632154,-34.5924882205453,-44.4429395383897,7,2,8.10036675927631,0,0,FALSE
"Module_5804","Module_5804",0.000652239133987712,0.00461264707069722,-50.0699206013812,-60.8185928405142,7,2,43.6015843263084,0,0,FALSE
"Module_31407","Module_31407",5.44174098846507e-06,7.22353887031296e-05,-42.0283130275059,-58.1245923224006,7,2,16.0475505415762,0,0,FALSE
"Module_33596","Module_33596",5.63852577654744e-08,1.17928668202377e-06,-50.9172816790514,-71.9641747981178,7,2,60.7372608651496,0,0,FALSE
"Module_17934","Module_17934",6.20375224219122e-08,1.28218310586684e-06,-49.4123447403651,-70.3567221580487,7,2,37.3620936605979,0,0,FALSE
"Module_35615","Module_35615",0.00051383710856725,0.00378754958403992,-56.3215004811082,-67.3429943740115,7,2,48.8969022261366,0,0,FALSE
"Module_17937","Module_17937",0.000100137726937704,0.000933251163018262,-47.7726525581495,-60.6435258137074,7,2,40.304801334512,0,0,FALSE
"Module_19628","Module_19628",2.90713730551588e-05,0.000316335824479391,-53.0809728842776,-67.330443257488,7,2,45.0662525676129,0,0,FALSE
"Module_17940","Module_17940",4.89825216583665e-07,8.36338127433203e-06,-36.5165091721994,-55.2342724091913,7,2,11.5867212922207,0,0,FALSE
"Module_31409","Module_31409",1.19614577041346e-08,2.86825639443815e-07,-49.0075159314488,-71.7136695565591,7,2,39.3842932001058,0,0,FALSE
"Module_17948","Module_17948",9.68798181761208e-05,0.000908567053246867,-46.6645806614088,-59.5725224203153,7,2,37.420799758463,0,0,FALSE
"Module_19629","Module_19629",6.17044778700468e-11,2.27707056235193e-09,-60.9767215287993,-89.2670201030894,7,2,36.3557124078638,0,0,FALSE
"Module_17950","Module_17950",0.00157289485414483,0.00961675318492408,-68.461402985025,-78.1947533433346,7,2,128.462223055529,0,0,FALSE
"Module_17951","Module_17951",0.000483784388340149,0.00359432427735057,-52.586854756286,-63.6771472669159,7,2,81.4362825526221,0,0,FALSE
"Module_14746","Module_14746",4.42014988333203e-06,6.02761701842593e-05,-30.5687357679069,-46.8927577517726,7,2,5.9796566864085,0,0,FALSE
"Module_16706","Module_16706",0.00141808898349225,0.00882028125511839,-31.3629531762327,-41.2165541344975,7,2,5.64501438719079,0,0,FALSE
"Module_35616","Module_35616",0.000226636267594001,0.00188097356619297,-41.6732328750493,-53.6247111157209,7,2,19.899664893029,0,0,FALSE
"Module_17960","Module_17960",0.000474639048187381,0.00354075277359128,-59.9991492808441,-71.1112167453931,7,2,90.4059880971265,0,0,FALSE
"Module_17964","Module_17964",3.97911662735896e-06,5.50337391048091e-05,-58.053355713426,-74.4924019249665,7,2,81.6194712981128,0,0,FALSE
"Module_7904","Module_7904",0.000293520985966113,0.00234333698512426,-39.6433223098215,-51.3019980028572,7,2,15.1043636894608,0,0,FALSE
"Module_25187","Module_25187",2.01767631209473e-05,0.000229473632771881,-45.9522285813545,-60.6061019322033,7,2,23.2918719801231,0,0,FALSE
"Module_35620","Module_35620",1.87702385724303e-08,4.33223841968291e-07,-51.8377219072795,-74.0625508644775,7,2,56.4859420840778,0,0,FALSE
"Module_7906","Module_7906",2.63938443368875e-05,0.00029026019307496,-41.0447092934625,-55.4012789620121,7,2,18.0131418714873,0,0,FALSE
"Module_22472","Module_22472",7.50389434935278e-57,3.35682544888102e-53,-44.9822030431583,-181.313057694504,7,2,46.3521665865631,0,0,FALSE
"Module_3912","Module_3912",0.00100840068796465,0.00666544411396234,-32.417273942123,-42.6651301318743,7,2,5.80793918675953,0,0,FALSE
"Module_7910","Module_7910",0.00157676975325922,0.00963459205281066,-38.7781579745217,-48.5086499638759,7,2,9.79684527771522,0,0,FALSE
"Module_17971","Module_17971",0.000170740799312385,0.00147765257001603,-47.0650428187694,-59.3361918930589,7,2,32.4880158239202,0,0,FALSE
"Module_39049","Module_39049",0.000266747449827402,0.00216043735393091,-40.5565370817445,-52.323611547105,7,2,18.9535809505416,0,0,FALSE
"Module_17974","Module_17974",0.000116355903498664,0.00106178717832269,-58.9107135334606,-71.6132061086147,7,2,81.865639543059,0,0,FALSE
"Module_17978","Module_17978",1.07327661801071e-05,0.000132306154065307,-65.7036043760936,-81.0538730287728,7,2,125.725027440583,0,0,FALSE
"Module_5818","Module_5818",1.50185379179196e-17,1.54644847855079e-15,-37.460116115935,-81.6284567210226,7,2,18.1531071653027,0,0,FALSE
"Module_31411","Module_31411",6.92666374099495e-07,1.14574531173458e-05,-42.5469996458483,-60.8894752913261,7,2,22.4768623002644,0,0,FALSE
"Module_31415","Module_31415",0.000186673978465275,0.00159466707836917,-32.6835621284097,-44.8541119084686,7,2,5.95382476741146,0,0,FALSE
"Module_3918","Module_3918",5.05180548250268e-14,3.12908831586216e-12,-52.8036398610313,-88.5413850475866,7,2,59.9489138688393,0,0,FALSE
"Module_25192","Module_25192",8.06179592833344e-06,0.000102778963226926,-40.1188943528264,-55.7838747829261,7,2,11.2951842257651,0,0,FALSE
"Module_27762","Module_27762",0.000561325103783983,0.00407492066416281,-57.3056334078815,-68.2261191596509,7,2,65.5082834078559,0,0,FALSE
"Module_37190","Module_37190",5.13686488891769e-08,1.08167006952257e-06,-56.037841682704,-77.1846931728112,7,2,40.4993295566833,0,0,FALSE
"Module_14751","Module_14751",2.80907917652669e-06,4.03195496349879e-05,-36.1414238300433,-52.961001408133,7,2,10.0476980829606,0,0,FALSE
"Module_27767","Module_27767",0.00135609261362496,0.00849901069694187,-55.2075838283668,-65.1130029281829,7,2,44.4092061411664,0,0,FALSE
"Module_31424","Module_31424",2.2531746003618e-05,0.000252477212872714,-31.3336723780165,-45.8654279614682,7,2,6.06232832056547,0,0,FALSE
"Module_14753","Module_14753",0.00124284115080935,0.00789741596791907,-41.577059549263,-51.5834560629994,7,2,10.9068135606668,0,0,FALSE
"Module_25204","Module_25204",2.30148690931354e-05,0.000257532419277022,-40.7815495583885,-55.2898251433466,7,2,15.8633626332294,0,0,FALSE
"Module_25208","Module_25208",1.14033827269246e-07,2.22653536357279e-06,-31.200322197844,-51.4906008293894,7,2,7.57805903999733,0,0,FALSE
"Module_25210","Module_25210",6.13037893362745e-06,8.04482354128992e-05,-36.400020470009,-52.3656549531099,7,2,10.3587328085233,0,0,FALSE
"Module_27769","Module_27769",3.7154319560809e-06,5.17781259895372e-05,-31.2505160033835,-47.7645533005548,7,2,6.00428043028733,0,0,FALSE
"Module_22476","Module_22476",2.31329265162137e-06,3.38428326478662e-05,-44.5350128122927,-61.5664793324311,7,2,19.545756604067,0,0,FALSE
"Module_39052","Module_39052",0.000732527140155368,0.00509453708581711,-36.3612942130105,-46.9768442604461,7,2,9.85099549192769,0,0,FALSE
"Module_3927","Module_3927",1.21536647044419e-14,8.18258686731661e-13,-45.8292325522776,-83.051059968485,7,2,33.8844698538935,0,0,FALSE
"Module_16712","Module_16712",0.000183823046896145,0.00157532986187435,-41.7004530374951,-53.8883632882276,7,2,14.3464694983499,0,0,FALSE
"Module_22478","Module_22478",9.91503074892944e-13,4.93435170559516e-11,-33.7896835574526,-66.4179331659301,7,2,9.65507924076503,0,0,FALSE
"Module_31433","Module_31433",5.26614342861224e-05,0.000534542823057835,-33.7323101056488,-47.3213883312514,7,2,8.50264733423643,0,0,FALSE
"Module_17991","Module_17991",0.000476148479679406,0.00355135493523019,-65.3570389348792,-76.4654840835366,7,2,149.026918309797,0,0,FALSE
"Module_17992","Module_17992",1.60965624514495e-06,2.44829505424182e-05,-48.3141744114074,-65.7407585693471,7,2,30.6378203695887,0,0,FALSE
"Module_17993","Module_17993",7.21470016865076e-05,0.000701620877995286,-51.5319905978066,-64.7697703937542,7,2,55.6909977188686,0,0,FALSE
"Module_39060","Module_39060",8.44795074219328e-06,0.000107159087848596,-50.7945042721282,-66.4080703843305,7,2,46.270520116249,0,0,FALSE
"Module_17996","Module_17996",0.0002821633814162,0.00226614400542542,-63.7951069842622,-75.4985217264719,7,2,114.846393184328,0,0,FALSE
"Module_5831","Module_5831",0.00057840080935758,0.00418003859011767,-29.8615502563204,-40.7477652067736,7,2,5.13689290487101,0,0,FALSE
"Module_39061","Module_39061",6.55899983300762e-05,0.000646284611543612,-34.9439067777818,-48.2881133468022,7,2,8.99660127848587,0,0,FALSE
"Module_16715","Module_16715",1.90114256642393e-09,5.286042877541e-08,-47.4725069753584,-72.1368510764946,7,2,30.0880595364511,0,0,FALSE
"Module_39062","Module_39062",0.000194131323749133,0.00164915211841207,-27.9670575302877,-40.0934078304615,7,2,4.43411248413797,0,0,FALSE
"Module_18010","Module_18010",2.34268173495611e-07,4.29306824447282e-06,-51.0323523468628,-70.5470591150768,7,2,42.5911179061421,0,0,FALSE
"Module_18011","Module_18011",0.00125937021257061,0.00798354654830822,-53.6659558812226,-63.6570638685827,7,2,35.1716267590043,0,0,FALSE
"Module_29330","Module_29330",0.000528234349562976,0.00387522652109238,-39.6166177364219,-50.6065474179085,7,2,9.79661449118864,0,0,FALSE
"Module_13262","Module_13262",1.83491669857392e-05,0.000211435550089539,-25.6051077992888,-40.3639319909763,7,2,4.44119499148716,0,0,FALSE
"Module_13263","Module_13263",5.81293195458245e-08,1.21198577640313e-06,-38.484048399922,-59.4982558452373,7,2,17.3683351956213,0,0,FALSE
"Module_14761","Module_14761",5.83574523451425e-21,9.47390882607977e-19,-35.7881688362723,-88.0569273098696,7,2,19.1760185984254,0,0,FALSE
"Module_14762","Module_14762",2.26057106568248e-21,3.82406939812783e-19,-35.7976992243408,-89.0420611062477,7,2,19.3139633847968,0,0,FALSE
"Module_3935","Module_3935",0.000526839540188854,0.00386740630110652,-51.1852559370636,-62.1782062015647,7,2,55.8901904645426,0,0,FALSE
"Module_14763","Module_14763",1.12199686022694e-09,3.27813610954983e-08,-50.2545667104611,-75.4785922937386,7,2,55.3582788192868,0,0,FALSE
"Module_5834","Module_5834",1.57382982822343e-06,2.40196977688034e-05,-44.616212605224,-62.0672954935637,7,2,25.6869094523137,0,0,FALSE
"Module_25219","Module_25219",2.8525204834484e-12,1.32769164374701e-10,-47.9568975098398,-79.4782281162606,7,2,40.2678723391373,0,0,FALSE
"Module_13265","Module_13265",5.48323410058849e-17,5.20661528593852e-15,-46.3512247719657,-89.1794025708399,7,2,33.6908169896296,0,0,FALSE
"Module_18033","Module_18033",0.00147785192988557,0.00913414131856357,-30.6375611761904,-40.4432773134873,7,2,5.02767382890709,0,0,FALSE
"Module_7917","Module_7917",4.23402629754618e-08,9.06734748752696e-07,-46.0055523222006,-67.3596510961077,7,2,34.503581564434,0,0,FALSE
"Module_22484","Module_22484",4.39750002308838e-06,6.00772814487822e-05,-47.5686911406571,-63.8983365648153,7,2,22.9527677510518,0,0,FALSE
"Module_25225","Module_25225",1.1803151254876e-05,0.000143523609988693,-53.8392476822061,-69.0848341371418,7,2,51.9304965922457,0,0,FALSE
"Module_25227","Module_25227",2.31986971272411e-05,0.000259229182636651,-41.427956553537,-55.9274262594831,7,2,25.3181049762009,0,0,FALSE
"Module_18038","Module_18038",5.40944040909695e-06,7.18540020820364e-05,-33.4277226494261,-49.5305267522822,7,2,8.05759580367426,0,0,FALSE
"Module_37195","Module_37195",6.24755218876946e-18,6.85375200741273e-16,-48.828887292273,-93.9041355912596,7,2,38.8979775249839,0,0,FALSE
"Module_37196","Module_37196",4.37188739924749e-18,4.90296820560176e-16,-54.3556910792791,-99.7998952172646,7,2,64.8705894392833,0,0,FALSE
"Module_18042","Module_18042",6.08053568962681e-17,5.73461719372816e-15,-48.0791349114118,-90.8002471964829,7,2,47.972035976971,0,0,FALSE
"Module_29343","Module_29343",1.38338528491504e-07,2.65820688841903e-06,-39.6024583498266,-59.6848239187577,7,2,15.4550139694864,0,0,FALSE
"Module_29344","Module_29344",0.000356402051402506,0.00276881874821481,-32.939067852031,-44.3773706154768,7,2,8.02816994180251,0,0,FALSE
"Module_3952","Module_3952",0.0011829665573587,0.00759850296200043,-37.1736852429862,-47.2371885166773,7,2,7.78896955843061,0,0,FALSE
"Module_7926","Module_7926",2.21553126222343e-05,0.000248743737167813,-40.0003387361202,-54.5507381069195,7,2,16.6621092491354,0,0,FALSE
"Module_7927","Module_7927",4.17794881913335e-14,2.60384516110105e-12,-39.8042730987301,-75.7400026262285,7,2,18.786480532877,0,0,FALSE
"Module_25239","Module_25239",1.93680007772428e-11,7.78218642008556e-10,-38.0849380399308,-67.5951445179956,7,2,13.0170746122107,0,0,FALSE
"Module_422","Module_422",2.47806807111044e-12,1.16553152582917e-10,-43.236881387987,-74.9057208286467,7,2,21.318814584578,0,0,FALSE
"Module_25245","Module_25245",0.000584794100621766,0.0042155002978557,-36.0100106653261,-46.8836504988006,7,2,11.2002712504821,0,0,FALSE
"Module_25250","Module_25250",0.0013380899464197,0.00840449911588201,-36.5818438370704,-46.5027469278986,7,2,7.61264089122158,0,0,FALSE
"Module_7933","Module_7933",4.52047190177253e-06,6.14445372171722e-05,-43.7808844375041,-60.0803383567532,7,2,14.8391251531821,0,0,FALSE
"Module_31439","Module_31439",5.27009239344201e-06,7.02347533440479e-05,-43.8201459628771,-59.9515499140034,7,2,29.593640675043,0,0,FALSE
"Module_18057","Module_18057",0.000442226723790147,0.00333479867512925,-39.3866698262387,-50.5793922341157,7,2,12.7706714716239,0,0,FALSE
"Module_37202","Module_37202",5.42949169062754e-05,0.000549015661879704,-53.3651773033743,-66.9202119640394,7,2,38.2728382553477,0,0,FALSE
"Module_37203","Module_37203",6.69017879015665e-06,8.69723242720364e-05,-52.2902606003649,-68.1600252107245,7,2,57.1021340976583,0,0,FALSE
"Module_18062","Module_18062",7.26250372134542e-05,0.000705587988236216,-51.3875276130561,-64.6179275732749,7,2,61.8142917815214,0,0,FALSE
"Module_18064","Module_18064",0.000101770596638826,0.000947153488505727,-60.4567437312758,-73.3094851378382,7,2,111.385664571887,0,0,FALSE
"Module_35621","Module_35621",0.0008298329647344,0.00567230984603933,-39.5798667053469,-50.0521427697126,7,2,12.1671371838837,0,0,FALSE
"Module_27776","Module_27776",2.92712546787363e-09,7.83570468497741e-08,-34.6259710413492,-58.8317242901745,7,2,9.64354602070788,0,0,FALSE
"Module_18068","Module_18068",0.000544803964154584,0.00397649608426898,-39.7854354178994,-50.7400720960885,7,2,12.1857633935493,0,0,FALSE
"Module_25259","Module_25259",1.55817089745367e-05,0.000183110094869767,-39.9713255830966,-54.9106902137511,7,2,17.0370905291166,0,0,FALSE
"Module_39066","Module_39066",0.000471019694301482,0.0035170111113264,-30.9244479648749,-42.0452476314184,7,2,6.50703237076307,0,0,FALSE
"Module_18072","Module_18072",6.45451005037374e-08,1.32923288561687e-06,-58.6068734523152,-79.5087189473556,7,2,73.3630985441202,0,0,FALSE
"Module_424","Module_424",4.13729458874397e-05,0.000431756395638728,-36.6593764111296,-50.5170106597221,7,2,12.1414839655631,0,0,FALSE
"Module_429","Module_429",9.87028599419261e-05,0.000923083819772796,-49.8974128192079,-62.7844625851613,7,2,44.7595208570562,0,0,FALSE
"Module_18073","Module_18073",0.000224956435717527,0.00186857253113748,-58.9618067370357,-70.9216955747151,7,2,59.4850444028397,0,0,FALSE
"Module_27780","Module_27780",0.000186545855337269,0.00159391398169223,-45.335880526709,-57.5072048550629,7,2,23.5205542088004,0,0,FALSE
