Module,6hrs.H3K27ac_REPLICANT.1,6hrs.H3K27ac_REPLICANT.2,24hrs.H3K27ac_REPLICANT.1,24hrs.H3K27ac_REPLICANT.2
Module_9002,6,19,12,38
Module_38064,10,9,16,18
Module_9003,7,8,7,9
Module_32525,24,20,17,20
Module_32526,5,10,12,12
Module_26233,27,33,21,32
Module_32527,17,11,13,16
Module_9004,9,18,11,22
Module_32528,32,39,15,18
Module_32529,34,56,25,46
Module_9005,6,13,10,8
Module_26234,10,11,14,21
Module_26235,2,7,5,8
Module_38065,11,13,10,11
Module_38066,6,6,6,6
Module_7179,27,24,17,33
Module_32530,33,42,25,40
Module_32531,20,20,21,30
Module_38067,9,13,17,21
Module_1994,8,16,20,23
Module_38068,9,11,18,20
Module_38069,9,3,7,11
Module_38070,35,51,39,64
Module_38071,2,5,3,4
Module_32532,9,12,16,28
Module_32533,10,9,7,19
Module_38072,2,3,12,16
Module_38073,6,13,5,23
Module_32534,6,12,13,19
Module_38074,6,11,5,21
Module_32535,8,13,16,22
Module_38075,5,7,16,13
Module_32536,8,10,4,5
Module_38076,9,19,6,13
Module_7180,35,50,41,77
Module_10228,12,15,13,19
Module_38077,12,13,11,15
Module_38078,2,8,3,3
Module_1995,18,17,10,20
Module_10229,36,25,10,24
Module_10230,8,14,9,13
Module_7181,6,3,11,18
Module_9006,15,19,43,59
Module_1996,20,34,21,43
Module_7182,5,7,21,11
Module_10231,14,32,6,28
Module_7183,8,12,20,24
Module_10232,18,47,32,38
Module_9007,11,25,12,21
Module_9008,13,11,32,48
Module_7184,9,7,14,10
Module_9009,9,11,13,21
Module_9010,11,14,35,55
Module_9011,15,16,29,44
Module_9012,14,14,17,31
Module_28475,11,14,32,44
Module_39823,2,7,6,4
Module_39824,4,4,3,2
Module_28476,5,10,5,7
Module_28477,7,5,6,9
Module_28478,15,21,16,22
Module_39825,16,16,12,17
Module_39826,6,9,6,7
Module_1997,13,22,16,26
Module_28479,43,72,50,90
Module_30042,33,32,47,70
Module_30043,18,23,20,30
Module_1998,16,18,25,35
Module_30044,4,2,4,5
Module_28480,7,14,18,21
Module_39827,14,33,18,43
Module_30045,1,8,12,11
Module_28481,25,25,24,29
Module_28482,27,33,25,33
Module_28483,11,9,7,10
Module_28484,25,16,22,47
Module_39828,2,3,2,5
Module_28485,6,25,10,27
Module_9013,28,41,32,49
Module_39829,6,6,4,9
Module_10233,12,12,6,19
Module_32537,86,138,80,148
Module_32538,55,74,58,149
Module_32539,25,34,28,34
Module_5088,1,6,6,2
Module_9014,47,28,38,75
Module_32540,22,24,21,31
Module_9015,7,4,1,5
Module_5089,3,11,3,15
Module_20690,6,15,8,11
Module_28486,2,6,3,8
Module_28487,5,8,7,5
Module_26236,16,20,20,34
Module_9016,16,34,19,49
Module_39830,2,2,3,5
Module_9017,24,41,26,62
Module_39831,7,6,3,7
Module_28488,3,8,10,11
Module_20691,6,12,3,9
Module_9018,9,4,15,17
Module_9019,23,30,52,70
Module_20692,15,27,19,33
Module_30046,8,12,11,15
Module_30047,8,8,10,10
Module_20693,17,11,10,15
Module_30048,26,49,37,104
Module_9020,22,35,43,83
Module_30049,11,13,12,20
Module_30050,8,10,7,8
Module_26237,7,5,6,14
Module_26238,21,20,20,36
Module_26239,30,54,37,64
Module_26240,87,101,77,118
Module_28489,8,3,11,21
Module_26241,34,35,19,52
Module_26242,15,13,18,22
Module_26243,29,54,24,57
Module_26244,55,92,55,80
Module_30051,51,82,54,82
Module_1999,15,21,18,33
Module_28490,7,11,21,12
Module_2000,7,8,14,17
Module_9021,26,35,18,23
Module_36665,10,7,10,7
Module_9022,22,29,14,19
Module_28491,2,10,7,21
Module_26245,9,14,12,16
Module_36666,0,5,2,4
Module_9023,63,62,45,87
Module_9024,15,22,20,43
Module_20694,13,14,20,28
Module_2001,8,6,12,9
Module_20695,11,11,10,16
Module_9025,40,51,34,61
Module_20696,5,6,7,11
Module_20697,17,21,19,38
Module_20698,18,27,27,31
Module_39832,6,6,10,6
Module_20699,3,6,10,14
Module_2002,17,16,11,20
Module_2003,8,8,11,17
Module_20700,15,17,16,15
Module_9026,12,17,15,25
Module_9027,12,26,19,15
Module_2004,42,66,45,91
Module_20701,26,38,34,47
Module_2005,6,0,1,5
Module_9028,6,19,17,23
Module_9029,10,31,18,29
Module_20702,21,15,18,15
Module_39833,1,2,9,11
Module_36667,5,3,4,2
Module_36668,9,5,10,11
Module_39834,2,4,5,4
Module_39835,3,4,6,6
Module_36669,21,26,5,18
Module_36670,32,53,33,62
Module_32541,27,54,41,72
Module_2006,24,43,31,41
Module_2007,9,18,17,24
Module_2008,7,3,16,15
Module_32542,9,6,6,10
Module_36671,4,1,7,10
Module_32543,7,10,6,6
Module_2009,2,4,4,10
Module_36672,4,9,7,10
Module_36673,9,6,7,11
Module_9030,3,2,5,8
Module_39836,8,16,14,30
Module_36674,4,4,13,12
Module_2010,39,45,42,69
Module_9031,23,27,22,34
Module_28492,6,6,7,3
Module_9032,15,24,25,32
Module_39837,17,30,18,40
Module_9033,4,5,10,9
Module_9034,24,66,43,85
Module_38079,60,76,48,105
Module_38080,61,97,60,114
Module_38081,39,66,44,87
Module_38082,38,65,45,75
Module_38083,13,20,15,28
Module_38084,12,17,10,20
Module_38085,38,41,30,50
Module_20703,27,50,27,53
Module_2011,4,7,6,15
Module_39838,6,10,5,16
Module_39839,5,6,8,10
Module_39840,4,2,6,3
Module_20704,7,8,9,7
Module_39841,9,3,2,4
Module_32544,64,85,66,111
Module_20705,11,11,5,12
Module_9035,8,28,15,30
Module_2012,13,15,16,23
Module_20706,20,21,11,28
Module_39842,3,9,6,10
Module_20707,6,2,2,11
Module_36675,14,17,12,32
Module_32545,3,7,10,5
Module_32546,8,13,9,10
Module_2013,17,21,20,34
Module_36676,5,0,2,14
Module_32547,16,37,31,41
Module_20708,3,6,5,8
Module_32548,8,9,6,4
Module_2014,5,5,9,19
Module_32549,8,9,6,4
Module_2015,4,6,7,21
Module_2016,25,29,39,46
Module_2017,19,27,36,36
Module_2018,10,9,13,21
Module_36677,3,6,5,9
Module_20709,6,12,12,13
Module_20710,6,9,10,12
Module_20711,4,6,10,13
Module_2019,19,27,30,51
Module_2020,22,26,40,58
Module_36678,2,8,5,3
Module_36679,8,13,5,22
Module_32550,15,12,10,25
Module_2021,13,16,21,32
Module_2022,11,17,17,26
Module_36680,4,7,9,5
Module_32551,31,31,46,78
Module_36681,4,4,5,6
Module_32552,17,15,17,17
Module_2023,20,24,23,28
Module_39843,4,3,5,6
Module_32553,24,29,30,54
Module_32554,27,29,28,24
Module_32555,10,14,16,23
Module_9036,27,32,38,47
Module_9037,34,43,34,59
Module_9038,28,27,23,38
Module_39844,6,8,6,15
Module_9039,32,50,29,58
Module_2024,19,14,19,25
Module_7185,24,39,41,52
Module_7186,19,19,19,22
Module_9040,9,15,12,19
Module_7187,38,46,30,67
Module_39845,3,4,4,6
Module_7188,7,3,2,9
Module_39846,4,2,4,7
Module_7189,12,14,16,20
Module_32556,23,34,29,49
Module_7190,5,18,9,21
Module_32557,4,19,17,30
Module_38086,29,29,29,41
Module_2025,3,4,4,4
Module_32558,11,9,11,12
Module_38087,7,10,8,10
Module_32559,4,12,8,16
Module_30052,5,9,7,10
Module_9041,12,18,28,36
Module_2026,17,20,13,32
Module_2027,10,10,6,14
Module_9042,22,28,16,40
Module_39847,2,0,0,1
Module_2028,11,25,21,30
Module_39848,3,2,2,2
Module_30053,7,15,6,18
Module_39849,3,1,0,4
Module_39850,2,1,6,5
Module_2029,24,34,27,40
Module_2030,7,5,17,18
Module_9043,8,8,15,22
Module_2031,17,16,12,18
Module_2032,36,60,39,88
Module_7191,11,20,13,28
Module_7192,7,2,16,13
Module_2033,20,16,8,22
Module_2034,11,11,20,33
Module_2035,16,31,16,36
Module_7193,7,20,12,16
Module_2036,26,28,24,31
Module_2037,15,8,24,23
Module_7194,15,28,18,21
Module_2038,10,11,11,26
Module_38088,9,22,19,29
Module_39851,10,16,34,44
Module_38089,25,20,28,42
Module_39852,5,8,7,6
Module_39853,15,11,22,15
Module_7195,12,17,13,16
Module_9044,6,10,12,9
Module_28493,13,6,9,11
Module_7196,23,25,14,29
Module_28494,3,3,8,3
Module_9045,4,8,11,12
Module_38090,8,17,11,27
Module_28495,6,6,7,6
Module_9046,20,27,33,42
Module_36682,25,40,23,40
Module_9047,9,17,14,22
Module_2039,20,55,26,58
Module_9048,9,9,19,26
Module_36683,23,28,24,33
Module_36684,9,12,4,15
Module_2040,6,18,17,23
Module_36685,7,12,10,11
Module_39854,9,3,14,19
Module_39855,12,27,31,43
Module_36686,8,7,7,13
Module_2041,35,25,26,40
Module_36687,13,17,7,15
Module_36688,9,7,7,12
Module_28496,22,21,30,35
Module_39856,5,9,7,14
Module_39857,4,7,5,6
Module_28497,10,12,18,27
Module_9049,10,7,6,4
Module_7197,15,17,13,25
Module_28498,8,8,4,12
Module_9050,11,15,16,11
Module_20712,8,22,17,27
Module_28499,4,6,8,10
Module_9051,17,16,6,14
Module_20713,17,25,33,66
Module_30054,25,24,14,28
Module_30055,18,26,11,40
Module_20714,16,11,28,33
Module_2042,23,38,38,71
Module_2043,15,15,19,21
Module_39858,3,3,4,4
Module_2044,16,16,13,20
Module_10234,7,5,6,18
Module_10235,45,56,45,117
Module_10236,28,66,44,77
Module_10237,1,11,3,12
Module_30056,1,4,6,8
Module_30057,56,66,39,56
Module_2045,27,27,31,73
Module_2046,17,14,26,30
Module_2047,24,20,28,63
Module_9052,15,12,7,19
Module_9053,11,12,16,22
Module_9054,23,45,35,73
Module_9055,11,7,3,9
Module_28500,7,5,7,6
Module_32560,13,20,10,22
Module_2048,17,22,54,73
Module_2049,16,19,26,31
Module_9056,10,8,7,6
Module_36689,4,3,6,9
Module_9057,9,10,16,14
Module_9058,18,18,11,8
Module_2050,27,46,37,52
Module_9059,20,30,19,25
Module_36690,9,15,16,26
Module_2051,8,13,11,21
Module_30058,7,9,19,14
Module_39859,1,4,5,2
Module_9060,12,11,13,16
Module_39860,1,4,3,5
Module_2052,13,17,12,26
Module_30059,7,8,9,11
Module_36691,3,9,8,14
Module_28501,6,13,9,11
Module_28502,5,4,8,12
Module_2053,25,29,21,36
Module_2054,5,19,11,19
Module_28503,14,20,21,27
Module_36692,18,32,13,40
Module_36693,17,34,15,31
Module_9061,8,14,12,30
Module_9062,38,64,61,64
Module_9063,8,7,5,15
Module_28504,1,8,7,4
Module_9064,7,8,9,10
Module_28505,16,25,15,26
Module_2055,4,6,5,3
Module_2056,1,9,8,9
Module_2057,6,3,5,18
Module_2058,11,25,26,44
Module_2059,7,15,22,37
Module_26246,27,29,13,22
Module_26247,29,50,28,37
Module_2060,11,14,16,16
Module_2061,11,4,12,18
Module_2062,8,11,17,26
Module_2063,14,17,20,46
Module_39861,9,11,10,25
Module_30060,8,11,5,14
Module_39862,9,15,5,11
Module_26248,25,38,27,57
Module_28506,3,8,7,10
Module_28507,10,14,17,20
Module_2064,7,16,17,25
Module_9065,20,22,20,21
Module_30061,4,18,9,12
Module_30062,12,14,15,18
Module_2065,19,23,19,33
Module_28508,10,10,10,13
Module_9066,29,58,39,66
Module_10238,12,12,17,19
Module_10239,7,14,4,17
Module_20715,19,19,9,14
Module_2066,4,9,4,5
Module_10240,15,12,12,25
Module_2067,12,14,5,16
Module_2068,1,7,8,13
Module_10241,19,38,34,56
Module_20716,35,68,37,70
Module_10242,8,17,5,7
Module_10243,7,4,11,4
Module_2069,9,20,18,32
Module_20717,5,6,11,24
Module_10244,23,45,26,43
Module_20718,6,7,17,12
Module_10245,17,10,15,34
Module_9067,18,47,26,51
Module_9068,3,9,12,17
Module_30063,12,10,6,9
Module_30064,9,8,7,12
Module_30065,15,25,12,17
Module_30066,19,19,13,21
Module_30067,5,3,1,7
Module_30068,16,24,17,46
Module_30069,64,85,42,94
Module_30070,11,25,13,22
Module_30071,8,5,4,12
Module_28509,14,17,9,18
Module_28510,24,21,14,24
Module_30072,14,14,13,23
Module_28511,18,31,25,31
Module_9069,5,7,12,15
Module_28512,77,138,90,129
Module_9070,26,42,26,52
Module_28513,4,2,5,9
Module_32561,28,22,36,55
Module_9071,21,18,14,17
Module_7198,2,5,4,7
Module_7199,4,4,8,3
Module_7200,9,11,7,11
Module_9072,8,8,15,24
Module_9073,5,12,13,9
Module_7201,7,7,4,7
Module_34797,6,10,5,13
Module_10246,7,10,16,15
Module_10247,10,6,10,19
Module_9074,35,49,38,67
Module_10248,9,8,16,17
Module_32562,7,7,7,18
Module_32563,20,23,45,48
Module_7202,2,3,5,5
Module_10249,4,4,8,12
Module_32564,71,149,86,167
Module_32565,2,7,12,19
Module_34798,25,54,36,43
Module_7203,9,7,7,11
Module_10250,2,9,6,10
Module_7204,12,10,8,12
Module_10251,11,9,13,15
Module_34799,13,12,4,10
Module_34800,12,18,7,19
Module_10252,6,3,8,8
Module_10253,12,17,11,21
Module_10254,7,14,16,26
Module_7205,5,4,7,8
Module_10255,16,14,18,19
Module_9075,11,7,12,14
Module_7206,7,13,11,18
Module_7207,1,7,6,5
Module_7208,14,20,14,27
Module_9076,8,22,27,39
Module_9077,6,13,16,16
Module_32566,30,38,31,36
Module_9078,9,13,14,24
Module_10256,60,94,33,84
Module_10257,14,13,18,29
Module_9079,22,19,37,33
Module_9080,28,26,31,43
Module_9081,21,40,27,40
Module_9082,14,15,38,44
Module_32567,8,23,13,26
Module_7209,7,6,7,24
Module_7210,10,12,8,24
Module_32568,13,16,9,18
Module_7211,17,22,14,13
Module_7212,13,14,6,11
Module_20719,12,15,21,36
Module_20720,14,42,27,33
Module_20721,40,42,33,46
Module_7213,4,6,6,13
Module_9083,8,12,24,29
Module_9084,13,11,16,22
Module_2070,10,11,3,7
Module_9085,20,23,24,41
Module_30073,8,3,6,4
Module_20722,8,18,36,50
Module_9086,10,9,19,21
Module_20723,12,13,10,16
Module_20724,12,27,30,53
Module_20725,18,25,20,28
Module_30074,30,59,28,42
Module_20726,14,8,43,34
Module_20727,17,33,48,73
Module_9087,7,18,27,22
Module_20728,17,21,19,34
Module_30075,14,9,11,10
Module_30076,5,6,4,6
Module_20729,18,15,22,29
Module_20730,17,22,28,47
Module_20731,11,22,37,46
Module_20732,19,22,37,49
Module_20733,26,23,41,81
Module_10258,9,12,4,11
Module_10259,7,11,13,15
Module_30077,13,16,18,30
Module_10260,51,44,29,57
Module_10261,51,101,49,107
Module_32569,16,18,21,20
Module_10262,14,20,11,8
Module_32570,11,15,7,16
Module_32571,1,6,5,2
Module_10263,14,12,15,16
Module_26249,25,51,24,46
Module_26250,9,7,5,9
Module_7214,23,27,35,50
Module_32572,8,9,8,11
Module_32573,4,10,1,8
Module_32574,3,9,10,8
Module_7215,7,8,5,7
Module_7216,6,7,10,15
Module_5090,28,36,25,40
Module_5091,15,16,10,20
Module_5092,4,9,6,13
Module_26251,10,10,4,2
Module_5093,16,33,21,50
Module_5094,28,31,23,44
Module_5095,9,13,19,26
Module_5096,10,16,12,16
Module_10264,12,21,14,18
Module_26252,8,8,13,7
Module_10265,21,41,22,45
Module_26253,8,9,13,7
Module_10266,21,41,24,47
Module_26254,9,9,15,8
Module_5097,17,31,18,44
Module_30078,1,3,8,6
Module_26255,13,10,11,22
Module_5098,10,22,19,16
Module_30079,13,31,16,46
Module_26256,5,7,3,7
Module_5099,13,22,14,22
Module_2071,10,4,9,20
Module_5100,26,31,20,46
Module_30080,5,7,5,13
Module_38091,14,27,13,26
Module_5101,11,18,18,15
Module_7217,11,6,13,21
Module_9088,10,17,14,18
Module_9089,4,6,6,15
Module_26257,5,10,14,13
Module_7218,17,18,11,28
Module_9090,3,5,4,15
Module_7219,5,7,6,15
Module_32575,2,3,4,5
Module_9091,19,27,28,25
Module_32576,0,1,2,3
Module_34801,19,29,16,21
Module_34802,20,31,20,23
Module_32577,17,32,12,32
Module_7220,30,51,47,61
Module_26258,14,21,12,26
Module_9092,8,7,7,12
Module_20734,4,11,23,27
Module_32578,9,15,16,27
Module_26259,6,7,7,7
Module_34803,5,6,5,11
Module_7221,17,24,18,34
Module_9093,15,17,15,20
Module_26260,8,13,12,8
Module_9094,13,22,11,25
Module_9095,47,63,36,62
Module_26261,11,12,9,17
Module_34804,21,43,33,54
Module_7222,6,20,18,24
Module_9096,34,36,31,51
Module_9097,9,18,14,12
Module_7223,9,22,26,33
Module_7224,21,25,31,53
Module_26262,16,26,18,16
Module_9098,16,10,20,21
Module_10267,17,20,20,25
Module_9099,27,34,19,36
Module_38092,12,8,11,14
Module_9100,19,51,39,87
Module_10268,17,22,19,27
Module_9101,29,28,21,37
Module_9102,22,31,25,36
Module_32579,13,21,28,27
Module_20735,12,17,10,18
Module_38093,6,10,6,12
Module_7225,2,3,1,8
Module_20736,16,17,16,29
Module_20737,36,69,54,126
Module_38094,15,30,16,39
Module_32580,10,17,18,24
Module_34805,4,10,0,4
Module_20738,14,18,19,26
Module_32581,8,10,15,13
Module_2072,15,29,18,28
Module_32582,11,12,12,17
Module_30081,6,12,16,17
Module_32583,14,19,17,24
Module_32584,8,17,17,20
Module_32585,33,44,31,56
Module_38095,8,10,11,24
Module_32586,3,6,6,8
Module_32587,6,11,6,13
Module_32588,3,6,6,12
Module_32589,19,18,10,23
Module_32590,11,16,12,27
Module_5102,8,3,10,21
Module_5103,18,32,46,71
Module_5104,64,125,124,225
Module_5105,8,11,14,23
Module_32591,16,34,30,36
Module_30082,10,9,9,13
Module_2073,6,10,9,11
Module_5106,20,28,26,44
Module_34806,8,7,6,13
Module_26263,47,37,42,54
Module_26264,60,86,57,111
Module_34807,10,6,10,11
Module_34808,11,18,5,15
Module_34809,18,45,9,31
Module_9103,128,198,132,282
Module_26265,23,32,34,42
Module_30083,37,53,33,71
Module_2074,42,70,50,64
Module_30084,13,15,8,17
Module_34810,17,25,13,20
Module_39863,6,11,7,13
Module_34811,18,30,13,20
Module_39864,6,11,4,15
Module_38096,1,10,10,16
Module_26266,40,56,41,52
Module_9104,25,33,36,45
Module_38097,7,7,7,17
Module_38098,17,12,15,30
Module_39865,7,9,13,8
Module_38099,14,13,16,24
Module_5107,6,7,4,11
Module_38100,19,10,15,34
Module_38101,25,34,37,46
Module_39866,2,5,4,3
Module_38102,60,104,108,191
Module_39867,3,15,13,22
Module_38103,15,8,15,13
Module_34812,24,32,33,47
Module_7226,12,5,8,11
Module_34813,65,109,74,140
Module_38104,20,25,17,36
Module_34814,11,23,18,40
Module_39868,3,1,1,5
Module_5108,23,23,29,42
Module_9105,9,11,9,9
Module_38105,18,21,19,32
Module_26267,28,32,31,45
Module_5109,19,15,22,36
Module_34815,7,5,4,6
Module_9106,5,10,10,10
Module_2075,29,22,20,32
Module_7227,12,23,19,39
Module_36694,10,15,7,16
Module_32592,17,28,24,37
Module_32593,9,26,19,32
Module_30085,12,14,8,17
Module_32594,23,14,17,19
Module_30086,12,14,7,17
Module_32595,25,18,23,20
Module_32596,13,17,12,30
Module_9107,4,11,8,18
Module_32597,34,80,55,98
Module_9108,13,23,34,46
Module_9109,6,7,10,14
Module_32598,6,8,9,9
Module_38106,6,11,9,9
Module_32599,12,18,9,16
Module_32600,13,30,23,43
Module_30087,13,19,15,22
Module_32601,4,8,10,10
Module_38107,4,3,6,8
Module_5110,6,9,10,10
Module_36695,18,23,11,23
Module_32602,20,11,25,40
Module_5111,33,55,30,49
Module_38108,11,6,4,12
Module_5112,20,28,21,37
Module_30088,31,52,28,64
Module_5113,23,38,25,46
Module_5114,19,27,17,22
Module_5115,23,21,17,24
Module_38109,8,15,14,28
Module_36696,3,6,3,7
Module_38110,4,6,2,6
Module_2076,9,19,16,32
Module_2077,24,23,21,45
Module_9110,14,17,24,29
Module_9111,13,13,9,26
Module_2078,16,18,35,40
Module_2079,32,40,46,107
Module_2080,4,9,9,2
Module_5116,44,51,32,75
Module_2081,12,16,21,37
Module_9112,8,17,12,21
Module_30089,23,16,17,26
Module_9113,17,18,22,44
Module_5117,17,20,22,36
Module_5118,7,9,8,10
Module_30090,6,3,5,6
Module_26268,11,11,15,12
Module_9114,5,7,7,13
Module_32603,22,46,20,42
Module_32604,16,14,10,8
Module_9115,7,12,9,18
Module_9116,52,72,45,72
Module_9117,5,3,5,6
Module_34816,10,10,11,7
Module_2082,12,15,12,25
Module_38111,8,13,9,12
Module_2083,16,20,27,33
Module_10269,9,13,16,16
Module_38112,6,9,8,10
Module_10270,8,11,13,16
Module_2084,3,8,8,9
Module_32605,12,24,10,8
Module_38113,21,9,17,16
Module_38114,22,23,23,41
Module_38115,10,12,13,18
Module_2085,6,9,5,13
Module_38116,16,21,13,12
Module_2086,4,3,9,7
Module_10271,9,14,15,18
Module_30091,14,22,9,25
Module_34817,3,11,8,11
Module_2087,12,18,15,22
Module_9118,15,28,20,23
Module_38117,3,4,3,9
Module_9119,28,42,21,44
Module_10272,5,8,7,3
Module_5119,15,13,16,23
Module_32606,7,9,11,7
Module_32607,7,9,3,7
Module_30092,11,14,10,15
Module_32608,7,9,11,8
Module_30093,15,15,11,17
Module_32609,11,8,11,19
Module_30094,24,29,15,42
Module_30095,16,25,19,33
Module_30096,4,10,4,10
Module_30097,2,6,7,5
Module_5120,4,8,11,14
Module_34818,3,6,5,6
Module_30098,17,43,14,45
Module_5121,56,61,40,92
Module_20739,8,8,10,18
Module_20740,6,9,8,21
Module_7228,44,38,48,67
Module_10273,10,10,18,25
Module_10274,15,21,23,46
Module_10275,9,10,9,32
Module_10276,11,14,14,30
Module_10277,9,27,32,40
Module_26269,6,8,10,12
Module_34819,3,7,5,8
Module_34820,7,8,11,10
Module_34821,7,19,16,29
Module_10278,53,86,132,241
Module_10279,16,13,28,65
Module_10280,11,11,30,50
Module_34822,7,8,14,24
Module_34823,6,2,3,4
Module_34824,5,6,10,7
Module_7229,20,24,17,38
Module_26270,4,3,2,0
Module_34825,5,3,1,7
Module_26271,5,3,3,5
Module_10281,9,16,43,73
Module_10282,4,14,24,45
Module_10283,9,7,23,35
Module_34826,8,9,5,10
Module_20741,18,27,24,25
Module_38118,10,22,14,10
Module_7230,14,8,10,15
Module_34827,1,4,5,6
Module_38119,3,7,8,9
Module_20742,8,9,6,23
Module_26272,21,17,23,28
Module_20743,12,10,16,14
Module_20744,4,3,3,3
Module_38120,24,44,38,72
Module_38121,27,37,23,75
Module_20745,26,38,21,46
Module_10284,33,51,41,77
Module_38122,6,1,17,16
Module_38123,13,12,14,13
Module_38124,10,13,9,14
Module_30099,26,49,35,80
Module_26273,36,38,22,47
Module_30100,16,42,26,56
Module_26274,38,38,26,45
Module_30101,23,48,40,68
Module_32610,10,7,8,19
Module_9120,8,15,12,11
Module_7231,6,19,10,20
Module_5122,5,13,20,29
Module_7232,6,14,8,13
Module_26275,11,21,14,30
Module_5123,9,16,16,29
Module_5124,8,16,9,21
Module_26276,12,11,9,7
Module_26277,17,16,17,23
Module_2088,1,7,4,11
Module_20746,6,7,12,20
Module_26278,21,34,37,54
Module_26279,28,57,35,83
Module_2089,9,17,7,18
Module_20747,10,10,15,26
Module_20748,4,8,8,13
Module_26280,11,9,12,22
Module_2090,29,37,26,32
Module_26281,11,15,18,31
Module_26282,6,5,8,10
Module_26283,7,13,9,24
Module_26284,22,29,18,38
Module_26285,7,12,20,19
Module_26286,10,20,15,24
Module_34828,5,9,6,12
Module_10285,6,7,16,14
Module_26287,25,26,38,37
Module_10286,8,11,11,24
Module_26288,8,12,18,25
Module_10287,18,27,32,69
Module_38125,20,19,25,26
Module_10288,19,27,38,65
Module_20749,5,11,12,14
Module_38126,62,99,53,113
Module_10289,9,11,10,18
Module_38127,31,60,14,38
Module_7233,15,12,15,31
Module_7234,4,5,5,10
Module_7235,3,13,14,14
Module_7236,5,4,16,19
Module_7237,6,5,12,11
Module_28514,15,24,14,25
Module_7238,4,4,6,11
Module_2091,9,18,13,19
Module_2092,40,73,50,112
Module_20750,23,32,22,40
Module_2093,18,14,12,25
Module_2094,17,29,28,41
Module_26289,9,43,18,34
Module_2095,16,36,25,80
Module_2096,14,12,18,21
Module_7239,6,9,9,12
Module_10290,25,40,38,80
Module_2097,8,30,16,35
Module_10291,3,3,7,4
Module_2098,34,41,57,76
Module_20751,3,6,4,12
Module_10292,3,5,5,7
Module_10293,8,8,7,21
Module_28515,31,26,26,30
Module_2099,17,30,37,89
Module_10294,8,7,17,16
Module_10295,3,5,17,20
Module_10296,12,9,8,16
Module_7240,5,11,11,20
Module_2100,7,16,23,32
Module_7241,3,4,8,6
Module_7242,7,6,7,4
Module_2101,17,27,19,29
Module_10297,14,14,30,37
Module_2102,28,32,25,52
Module_7243,0,13,9,12
Module_10298,13,11,16,21
Module_10299,21,37,41,50
Module_20752,11,7,7,16
Module_10300,18,34,42,63
Module_2103,26,23,24,41
Module_2104,17,14,18,38
Module_10301,39,68,53,69
Module_10302,21,28,30,47
Module_2105,4,8,9,7
Module_9121,2,6,12,11
Module_20753,15,21,29,42
Module_10303,45,46,74,110
Module_20754,9,4,5,7
Module_10304,33,37,34,61
Module_20755,16,22,14,26
Module_10305,71,101,88,147
Module_20756,7,7,7,15
Module_10306,26,30,33,39
Module_2106,34,67,51,79
Module_26290,10,6,14,30
Module_26291,17,17,21,26
Module_2107,11,12,26,35
Module_26292,25,24,11,40
Module_2108,11,15,19,18
Module_20757,3,5,3,11
Module_28516,6,17,10,24
Module_2109,12,14,15,23
Module_2110,10,16,19,21
Module_2111,12,16,23,29
Module_2112,19,24,17,34
Module_2113,19,11,12,22
Module_2114,6,7,12,13
Module_26293,36,61,37,82
Module_26294,9,16,13,32
Module_20758,14,38,35,48
Module_9122,9,15,8,16
Module_9123,2,6,5,7
Module_9124,34,45,48,93
Module_2115,29,70,49,83
Module_2116,26,46,39,73
Module_9125,12,18,17,25
Module_9126,11,20,15,11
Module_20759,6,9,18,11
Module_9127,11,20,19,33
Module_9128,11,25,22,40
Module_9129,14,25,18,50
Module_9130,11,6,11,13
Module_9131,18,28,18,41
Module_20760,3,15,8,24
Module_9132,25,43,28,53
Module_20761,6,20,10,31
Module_10307,18,21,24,37
Module_10308,32,50,69,102
Module_20762,6,10,12,17
Module_10309,16,19,31,57
Module_28517,18,23,17,20
Module_10310,25,43,26,35
Module_7244,10,5,9,19
Module_28518,31,25,19,33
Module_28519,19,30,24,49
Module_9133,3,8,8,15
Module_28520,13,31,26,64
Module_9134,12,18,20,27
Module_28521,35,60,39,66
Module_2117,28,38,36,53
Module_28522,18,31,15,31
Module_2118,26,23,14,34
Module_28523,21,33,16,31
Module_2119,21,24,26,48
Module_20763,9,15,18,21
Module_28524,31,67,30,78
Module_28525,53,72,40,85
Module_28526,31,50,33,50
Module_2120,16,13,19,22
Module_2121,63,92,81,108
Module_2122,82,101,89,131
Module_28527,17,8,15,12
Module_9135,12,22,15,41
Module_9136,12,20,20,24
Module_2123,16,24,34,30
Module_10311,25,58,25,65
Module_9137,8,4,8,10
Module_2124,27,45,36,85
Module_10312,4,7,12,9
Module_9138,10,12,16,12
Module_28528,58,84,73,98
Module_28529,49,72,55,74
Module_9139,15,9,6,17
Module_9140,20,14,15,23
Module_10313,6,20,18,46
Module_26295,7,7,12,12
Module_10314,4,2,12,10
Module_9141,10,7,8,11
Module_10315,9,13,21,26
Module_9142,20,18,11,19
Module_9143,23,28,30,41
Module_10316,14,11,15,24
Module_10317,25,32,45,63
Module_9144,29,46,35,49
Module_9145,30,43,25,32
Module_10318,10,3,12,12
Module_30102,52,66,49,92
Module_30103,16,34,17,38
Module_10319,12,16,28,41
Module_7245,39,56,56,61
Module_30104,11,7,11,7
Module_7246,13,24,11,27
Module_9146,27,32,24,34
Module_28530,13,24,10,33
Module_7247,11,11,13,15
Module_10320,15,13,15,22
Module_38128,11,11,12,19
Module_26296,8,11,10,9
