"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"LOC101928235","LOC101928235",3.14040025629883e-09,7.26716451302023e-09,-94.3424676279939,-118.47343797707,7,2,100.749480044882,0,0,FALSE
"NTN1","NTN1",3.38821439937793e-183,1.17627065250845e-181,-1212.31314168554,-1641.27678077036,7,2,1088.50454938432,0,0,FALSE
"LOC101928266","LOC101928266",1.46450327164542e-09,3.43901426407917e-09,-66.6481707243877,-91.5895467654556,7,2,20.9632591256558,0,0,FALSE
"STX8","STX8",4.18986107774314e-19,1.45261382208927e-18,-155.458962643478,-203.324493341013,7,2,2143.25871311635,0,0,FALSE
"WDR16","WDR16",7.6562917467931e-06,1.4758361887532e-05,-53.8319477768316,-69.5536222294885,7,2,11.7299292072063,0,0,FALSE
"USP43","USP43",2.86503229862354e-230,1.37946165105177e-228,-198.152883126885,-735.843906562137,7,2,1387.99693779208,0,0,FALSE
"RCVRN","RCVRN",0.00581598324626434,0.00920854358671433,-38.1488109921516,-46.3435023289447,7,2,2.90720730982425,0,0,FALSE
"GAS7","GAS7",6.24684794656141e-104,1.06399816873468e-102,-148.79281632173,-394.406647789008,7,2,1581.74485510965,0,0,FALSE
"MYH8","MYH8",0.00394846520254439,0.0063400177694255,-54.7749360974519,-63.4297649684855,7,2,5.85874757705832,0,0,FALSE
"MYH4","MYH4",4.46304923868664e-07,9.21666702265545e-07,-40.3723221392454,-59.190761347031,7,2,3.46726378485004,0,0,FALSE
"MYH1","MYH1",2.37888203153429e-05,4.44400678767889e-05,-48.286799110915,-62.7584610671161,7,2,4.40189455583048,0,0,FALSE
"MYH2","MYH2",9.30774008758033e-294,6.5735648128831e-292,-758.478634607991,-1442.71777538646,7,2,458.143577735614,0,0,FALSE
"KDM5B","KDM5B",2.45463483685749e-16,7.65767663700926e-16,-307.383043991219,-348.65825411131,7,2,53915.1956316912,0,0,FALSE
"MYH3","MYH3",1.13563916467987e-16,3.59147776816424e-16,-87.7789662415102,-129.853031435675,7,2,174.634390287928,0,0,FALSE
"SCO1","SCO1",8.13709637015918e-14,2.29851002445747e-13,-195.347792079239,-230.588421343522,7,2,7998.38128391236,0,0,FALSE
"ADPRM","ADPRM",2.44211849210639e-05,4.55910373952816e-05,-120.96430671108,-135.406920197645,7,2,785.255680201406,0,0,FALSE
"TMEM220","TMEM220",6.41058021420173e-09,1.46133198279716e-08,-131.956346789444,-155.327716655599,7,2,389.2443373949,0,0,FALSE
"MAGOH2","MAGOH2",7.91943405374333e-06,1.52475042545652e-05,-59.3325705151191,-75.0171253102585,7,2,17.7727910141965,0,0,FALSE
"TMEM220-AS1","TMEM220-AS1",1.29066278306962e-10,3.17577337749164e-10,-135.81788004423,-163.329833448734,7,2,299.531874512096,0,0,FALSE
"PIRT","PIRT",1.39422469149423e-08,3.12105292330359e-08,-68.1393882676185,-90.6819285837932,7,2,12.8017562022103,0,0,FALSE
"LOC101928325","LOC101928325",0.00129851452276625,0.00216346651458296,-48.2726315998707,-58.2283061490305,7,2,5.41448994662597,0,0,FALSE
"SHISA6","SHISA6",1.20806496331738e-23,4.87315500756299e-23,-139.830634965249,-198.448425323413,7,2,734.553182888778,0,0,FALSE
"DNAH9","DNAH9",0,0,-116.219454254618,-1021.4001056213,7,2,365.692131789069,0,0,FALSE
"ZNF18","ZNF18",6.25509253256516e-24,2.54449612274362e-23,-141.497275923069,-200.790163154768,7,2,1535.5061577158,0,0,FALSE
"MAP2K4","MAP2K4",9.76274572085851e-20,3.46211215882863e-19,-165.488949335669,-214.856564107744,7,2,8004.03520366479,0,0,FALSE
"MYOCD","MYOCD",0,0,-436.558146553425,-1344.88318893959,7,2,1137.25425380429,0,0,FALSE
"LOC100128006","LOC100128006",9.72058705169332e-07,1.96893403016612e-06,-98.1807690238697,-116.155632659508,7,2,99.7202765935551,0,0,FALSE
"ARHGAP44","ARHGAP44",2.6742765810398e-11,6.78863284426972e-11,-210.017409954656,-239.188203286816,7,2,2475.56073492243,0,0,FALSE
"ELAC2","ELAC2",1.44002174922099e-09,3.38255508381212e-09,-177.10086647821,-202.060133837078,7,2,13803.7891336595,0,0,FALSE
"HS3ST3A1","HS3ST3A1",6.2203470538504e-19,2.14237887649799e-18,-270.534474064286,-317.992281075121,7,2,600.915445903028,0,0,FALSE
"LOC100506974","LOC100506974",6.77195449652191e-21,2.49824087528276e-20,-79.3141212346917,-131.429775203122,7,2,47.4853323212779,0,0,FALSE
"CDRT15P1","CDRT15P1",0.00332822218165011,0.00537485852086585,-69.4069064938439,-78.2634907110911,7,2,31.0217410814039,0,0,FALSE
"COX10-AS1","COX10-AS1",4.24451987408609e-47,3.07147987981053e-46,-124.134079737631,-237.737512637077,7,2,364.561803069377,0,0,FALSE
"PCAT6","PCAT6",6.26652183938647e-09,1.42891513504976e-08,-90.4630083277967,-113.858595027817,7,2,94.8908302404139,0,0,FALSE
"COX10","COX10",5.10883714595912e-24,2.08370610328712e-23,-159.934092798139,-219.43455884389,7,2,2774.85376200666,0,0,FALSE
"HS3ST3B1","HS3ST3B1",4.07550263496715e-163,1.19451317970552e-161,-209.159643335528,-591.715567237629,7,2,1341.87549991324,0,0,FALSE
"MGC12916","MGC12916",5.77760765872666e-117,1.12501138909325e-115,-184.590721399173,-460.389445521969,7,2,606.523559006153,0,0,FALSE
"PMP22","PMP22",5.11523029050987e-80,6.37864050327297e-79,-339.877314748221,-530.046969053944,7,2,285.025005609905,0,0,FALSE
"TEKT3","TEKT3",3.53465992576751e-08,7.7379918633113e-08,-81.0114670905959,-102.559014508545,7,2,57.7963633811468,0,0,FALSE
"TVP23C-CDRT4","TVP23C-CDRT4",2.65817850909561e-129,5.80193517158541e-128,-246.253419565244,-550.606781093835,7,2,2126.25361099473,0,0,FALSE
"TVP23C","TVP23C",8.8582751956437e-18,2.92524018150173e-17,-165.693271285805,-210.407562636696,7,2,851.123640455886,0,0,FALSE
"TRIM16","TRIM16",3.16229100253269e-23,1.25981395651435e-22,-171.338696613974,-228.969164330151,7,2,2297.21918198413,0,0,FALSE
"ZNF286A","ZNF286A",1.84518776956047e-48,1.37191110893628e-47,-191.667721427081,-308.447797619309,7,2,18226.0302666288,0,0,FALSE
"TBC1D26","TBC1D26",5.94327094320961e-73,6.64591199711153e-72,-159.050555901486,-332.817517586699,7,2,63.8222659525608,0,0,FALSE
"MEIS3P1","MEIS3P1",3.21621855277383e-10,7.77003156119443e-10,-144.767185606671,-171.314492954629,7,2,1949.95860993752,0,0,FALSE
"LOC148709","LOC148709",0.000816814983476586,0.00138156194634942,-113.629047391104,-124.119501526024,7,2,412.705021728379,0,0,FALSE
"ADORA2B","ADORA2B",3.35501626629078e-31,1.67441570224018e-30,-131.053672828993,-207.462382492455,7,2,490.873779958157,0,0,FALSE
"ZSWIM7","ZSWIM7",1.62193203843744e-10,3.97157160443469e-10,-138.449691305259,-165.720447028543,7,2,2013.58059462939,0,0,FALSE
"TTC19","TTC19",2.16806939465863e-13,5.99848729066331e-13,-172.963609886795,-207.18131930148,7,2,10738.608740792,0,0,FALSE
"PIGL","PIGL",2.62421827608068e-19,9.16709096261212e-19,-161.407494036716,-209.755648401436,7,2,822.384645549631,0,0,FALSE
"CENPV","CENPV",2.05435283742705e-32,1.05866574756238e-31,-185.928242129451,-265.184211046843,7,2,11241.3256760391,0,0,FALSE
"RABIF","RABIF",2.81669341978857e-38,1.67240494449663e-37,-127.447869486699,-220.440726989935,7,2,1012.33740722935,0,0,FALSE
"UBB","UBB",0.00110731928525742,0.00185573387819829,-208.144222166398,-218.284086036677,7,2,72133.0716599832,0,0,FALSE
"TRPV2","TRPV2",1.86420405209879e-19,6.54549825482649e-19,-92.0247752860256,-140.725556803671,7,2,181.993162048576,0,0,FALSE
"C17orf76-AS1","C17orf76-AS1",2.05472092564268e-08,4.55762914532916e-08,-225.087573762938,-247.215696977306,7,2,58660.8229037303,0,0,FALSE
"FAM211A","FAM211A",2.08225523577566e-07,4.37770050011882e-07,-142.813731103608,-162.455536505033,7,2,1569.27020460002,0,0,FALSE
"ZNF287","ZNF287",3.4641305515151e-50,2.65623506115306e-49,-167.727855991904,-288.53363297612,7,2,1215.04048231328,0,0,FALSE
"KLHL12","KLHL12",1.02978370449802e-07,2.19930900781415e-07,-173.445364320731,-193.84531814157,7,2,9267.39643783694,0,0,FALSE
"ZNF624","ZNF624",4.80341941649286e-33,2.51139985517904e-32,-138.612882586744,-219.349488579793,7,2,643.84213478892,0,0,FALSE
"CCDC144A","CCDC144A",8.44976607796428e-34,4.51185346823896e-33,-101.012451953544,-183.518963977026,7,2,240.173549518109,0,0,FALSE
"UPF3AP1","UPF3AP1",0.000310855872142521,0.000541052604440257,-78.0840787232365,-89.6776648212367,7,2,34.3481030994177,0,0,FALSE
"USP32P1","USP32P1",7.38535043521954e-16,2.26529587042517e-15,-95.8175376380731,-135.950139336738,7,2,184.290742374244,0,0,FALSE
"FAM41C","FAM41C",5.0739284275827e-08,1.10170714127258e-07,-78.2835480362934,-99.4436214799281,7,2,50.2244241412938,0,0,FALSE
"LRRC38","LRRC38",5.33034727664269e-19,1.84181043438226e-18,-97.4818057227104,-145.098945011796,7,2,25.7902548246407,0,0,FALSE
"HNRNPA1P59","HNRNPA1P59",3.10131436272417e-06,6.11290491612953e-06,-83.8476031713147,-100.559099921055,7,2,72.4397055458049,0,0,FALSE
"TBC1D27","TBC1D27",0.000179905962251768,0.000318282471365796,-53.4600900714759,-65.6722924429876,7,2,7.05310093894756,0,0,FALSE
"ADIPOR1","ADIPOR1",1.37331948151094e-06,2.75780852091042e-06,-187.938336974136,-205.537689624703,7,2,9339.29450958735,0,0,FALSE
"PLD6","PLD6",5.45439773405679e-26,2.35467912714983e-25,-108.927413666235,-173.078676436636,7,2,38.828434123344,0,0,FALSE
"FLCN","FLCN",1.20419277287057e-13,3.37250467777717e-13,-153.916683376293,-188.748334110807,7,2,5389.85429194628,0,0,FALSE
"COPS3","COPS3",6.03762548829173e-28,2.75772140661755e-27,-197.325520779125,-266.082819494876,7,2,11747.6908010211,0,0,FALSE
"NT5M","NT5M",1.0294847813272e-19,3.64703728261034e-19,-129.039919459867,-178.352834785713,7,2,812.185615892557,0,0,FALSE
"MED9","MED9",3.49128895359468e-06,6.86403688207368e-06,-131.047016439776,-147.62908367125,7,2,2260.74230710645,0,0,FALSE
"CYB5R1","CYB5R1",5.08191499676043e-12,1.3294044969064e-11,-130.31848468048,-161.23414437772,7,2,1312.44929580117,0,0,FALSE
"RASD1","RASD1",1.20684195806626e-67,1.25073080429143e-66,-313.477481562213,-474.913432776575,7,2,289.353059772409,0,0,FALSE
"PEMT","PEMT",1.37516223361983e-06,2.76097007651631e-06,-147.468465517721,-165.066359790323,7,2,1855.06916365672,0,0,FALSE
"RAI1","RAI1",1.3310513240011e-37,7.78772265642576e-37,-158.687783070287,-250.102248572885,7,2,379.788121603029,0,0,FALSE
"SREBF1","SREBF1",1.01290372804036e-56,8.6885068811867e-56,-294.226506981821,-430.254061104154,7,2,5356.21810969918,0,0,FALSE
"TOM1L2","TOM1L2",3.59804294452814e-34,1.93967509863707e-33,-146.512005295207,-229.887798814626,7,2,503.28018620505,0,0,FALSE
"LOC100507131","LOC100507131",6.73012922851927e-13,1.82652109021975e-12,-103.474177394439,-136.507852796162,7,2,201.936755364883,0,0,FALSE
"LRRC48","LRRC48",8.75089118628452e-30,4.19898561384172e-29,-77.2041650301368,-150.285696833162,7,2,50.8152178351957,0,0,FALSE
"GID4","GID4",3.00140644014444e-21,1.11915436706751e-20,-234.029526679158,-286.982342644202,7,2,1848.77685101867,0,0,FALSE
"MYO15A","MYO15A",1.82347059912853e-38,1.08917695182705e-37,-114.185752561483,-207.62046662942,7,2,165.336780710697,0,0,FALSE
"ALKBH5","ALKBH5",1.05283497588131e-10,2.60011569661718e-10,-193.710040377815,-221.436921211858,7,2,14273.5410636942,0,0,FALSE
"LLGL1","LLGL1",1.11778760966077e-62,1.06838894385136e-61,-233.250630282055,-383.139705678979,7,2,16195.8800475014,0,0,FALSE
"FLII","FLII",1.8638167907522e-06,3.71787600911228e-06,-195.451141238404,-212.718086638895,7,2,26882.4076466955,0,0,FALSE
"SMCR7","SMCR7",4.47662688245338e-07,9.24285091471491e-07,-141.978733145836,-160.79388631491,7,2,1452.05301902947,0,0,FALSE
"TOP3A","TOP3A",1.81389835972821e-17,5.90655677107954e-17,-154.897094586493,-198.870159678274,7,2,5560.89505288495,0,0,FALSE
"SMCR8","SMCR8",1.65563997330466e-13,4.60965417195324e-13,-179.287162692335,-213.786462733168,7,2,7476.06219439395,0,0,FALSE
"EVPLL","EVPLL",1.86146528221939e-10,4.54440776816462e-10,-77.5036951838702,-104.628970923894,7,2,20.3297819517003,0,0,FALSE
"TMEM183A","TMEM183A",7.16011446393929e-14,2.02773548082729e-13,-186.470584803468,-221.844631449341,7,2,15954.09562108,0,0,FALSE
"KRT16P1","KRT16P1",2.8153721926624e-06,5.55816746511481e-06,-46.6253686721312,-63.44250316361,7,2,7.6387496305782,0,0,FALSE
"USP32P2","USP32P2",2.30777700463241e-73,2.60229892926452e-72,-119.695926912683,-294.41703037508,7,2,254.656270037437,0,0,FALSE
"FAM106A","FAM106A",2.21133608940809e-08,4.89798089044079e-08,-84.2701259137596,-106.319693468622,7,2,57.0096145494334,0,0,FALSE
"CCDC144B","CCDC144B",5.14080903836948e-57,4.43682296843393e-56,-119.68521484345,-256.398451827347,7,2,685.756658091443,0,0,FALSE
"PPFIA4","PPFIA4",2.60554980109698e-99,4.18392734189678e-98,-382.580388258497,-617.489160371299,7,2,1149.31446888427,0,0,FALSE
"TBC1D28","TBC1D28",4.55120297618465e-06,8.88280386099961e-06,-67.8259463009539,-84.1179827807597,7,2,14.2958130168039,0,0,FALSE
"ZNF286B","ZNF286B",1.50466934083422e-48,1.12143467438219e-47,-140.949238393873,-257.935951711406,7,2,1990.31268789812,0,0,FALSE
"FOXO3B","FOXO3B",6.82995267787554e-219,2.9772998516564e-217,-227.771520582982,-739.190370295137,7,2,4186.15291769179,0,0,FALSE
"TRIM16L","TRIM16L",6.80096990370986e-26,2.92786070774442e-25,-133.17567875924,-197.101090226607,7,2,719.643557533922,0,0,FALSE
"FAM83G","FAM83G",3.09007018226024e-18,1.03673047108488e-17,-220.426749321117,-266.229486867052,7,2,4449.7809115853,0,0,FALSE
"GRAP","GRAP",1.30960023668173e-48,9.77701792566721e-48,-80.4594418123443,-197.586793214022,7,2,49.2111267290831,0,0,FALSE
"SNORD3B-1","SNORD3B-1",0.0015920678589109,0.00263280235383203,-194.855351283709,-204.574625446084,7,2,7343.01941878523,0,0,FALSE
"SNORD3B-2","SNORD3B-2",0.0015920678589109,0.00263280235383203,-194.855351283709,-204.574625446084,7,2,7343.01941878523,0,0,FALSE
"ADORA1","ADORA1",6.21434130110825e-132,1.39587493141269e-130,-109.13573956245,-419.577250426977,7,2,230.033028547016,0,0,FALSE
"GRAPL","GRAPL",4.83362945326110e-10,1.1574234294049e-09,-78.4328436610462,-104.549119243108,7,2,39.0901055733106,0,0,FALSE
"SNORD3C","SNORD3C",0.000271965794939075,0.000475105016652781,-74.6601043479101,-86.405231707584,7,2,18.3264878312542,0,0,FALSE
"LOC388436","LOC388436",9.57860402072575e-12,2.47405185280491e-11,-103.633827055521,-133.884053398273,7,2,49.6964224852641,0,0,FALSE
"EPN2","EPN2",9.02966356505796e-33,4.69083498751698e-32,-173.670295772716,-253.763868209392,7,2,5075.33238389169,0,0,FALSE
"EPN2-AS1","EPN2-AS1",1.72969453911876e-05,3.26225632857629e-05,-67.7747293211389,-82.5987926650421,7,2,19.4230722896929,0,0,FALSE
"B9D1","B9D1",3.8102230588411e-07,7.90182195034356e-07,-142.764921494386,-161.7543775431,7,2,1529.29305469905,0,0,FALSE
"MAPK7","MAPK7",0.000335178253662101,0.000582204324784637,-148.589642837372,-160.097705830609,7,2,2468.10792420651,0,0,FALSE
"MFAP4","MFAP4",8.28863924692634e-12,2.14697669389751e-11,-133.994037015062,-164.396180040642,7,2,459.734489675433,0,0,FALSE
"RNF112","RNF112",4.05675457258353e-59,3.65771593262184e-58,-158.899142111846,-300.506760231348,7,2,238.843872897273,0,0,FALSE
"RPS2P46","RPS2P46",1.38062992697686e-06,2.77140692268533e-06,-150.127570464833,-167.721148949329,7,2,953.071267697355,0,0,FALSE
"SLC47A1","SLC47A1",2.83595889027078e-64,2.79101400607229e-63,-125.979466636056,-279.579123636697,7,2,213.155334503779,0,0,FALSE
"SNORA59B","SNORA59B",3.91454915997931e-08,8.54962357401752e-08,-94.9936572663274,-116.43183502993,7,2,70.4090704583183,0,0,FALSE
"PDPN","PDPN",8.58779874445073e-220,3.77557311467212e-218,-422.331516858645,-935.830002334747,7,2,10828.6381610109,0,0,FALSE
"CHI3L1","CHI3L1",8.65605049651872e-49,6.48269076617465e-48,-95.3439116594935,-212.890627058176,7,2,53.6592983885283,0,0,FALSE
"ALDH3A2","ALDH3A2",2.07910255376696e-21,7.79486663227766e-21,-189.338444279632,-242.668864752766,7,2,13298.1890427028,0,0,FALSE
"SLC47A2","SLC47A2",2.7536193904777e-13,7.5879424328851e-13,-59.8692276701262,-93.8371869562855,7,2,23.9325508501194,0,0,FALSE
"ALDH3A1","ALDH3A1",7.85695076726706e-05,0.000142255703115196,-97.4606635188596,-110.603112349558,7,2,65.3662671129736,0,0,FALSE
"ULK2","ULK2",0,0,-218.975974534754,-1016.02805696302,7,2,2273.70554662457,0,0,FALSE
"AKAP10","AKAP10",3.07360389679353e-12,8.11884945795436e-12,-148.210150589658,-179.653221100746,7,2,3984.89436621076,0,0,FALSE
"SPECC1","SPECC1",0.0040667990190379,0.0065245941739651,-175.821859189618,-184.441748585642,7,2,14212.779224576,0,0,FALSE
"CCDC144CP","CCDC144CP",3.24627639449202e-12,8.56469724424751e-12,-103.575317747945,-134.96107967252,7,2,202.254336381214,0,0,FALSE
"MEIS3P2","MEIS3P2",3.71427590737051e-07,7.70802160631899e-07,-126.239279882976,-145.256304717666,7,2,740.021923930839,0,0,FALSE
"SCDP1","SCDP1",1.87154798132921e-09,4.37587767786085e-09,-59.3708680515189,-84.0518741215936,7,2,11.3745875811057,0,0,FALSE
"CCDC144NL","CCDC144NL",1.73327709487188e-23,6.95903876402119e-23,-85.7866675172391,-144.034118264546,7,2,72.4775281825905,0,0,FALSE
"LOC730227","LOC730227",0.00338462219569334,0.00546222520527523,-51.1428745744112,-59.979652423175,7,2,6.84154983044157,0,0,FALSE
"LOC440416","LOC440416",5.04760052588682e-75,5.81500914633987e-74,-305.774661632976,-484.350858779127,7,2,739.415808022286,0,0,FALSE
"USP22","USP22",1.47180766337164e-08,3.28923967520919e-08,-205.990296036471,-228.474997022676,7,2,57336.9070802724,0,0,FALSE
"TMEM11","TMEM11",5.33237384420327e-05,9.76520820943722e-05,-154.786134750672,-168.361285347091,7,2,2115.63213992708,0,0,FALSE
"C17orf103","C17orf103",7.93481117070553e-07,1.61442466320446e-06,-146.672599448218,-164.867739323318,7,2,1449.78958943968,0,0,FALSE
"KCNJ12_variant2","KCNJ12_variant2",9.61266312440387e-48,7.04358076943202e-47,-181.203091120444,-296.311222026429,7,2,168.694073825394,0,0,FALSE
"BTG2","BTG2",5.76054275922775e-278,3.71164156947904e-276,-121.883238371183,-769.678857169171,7,2,1159.09643900357,0,0,FALSE
"C17orf51_variant1","C17orf51_variant1",6.92273055602121e-06,1.33710640935279e-05,-50.1140550972477,-65.9463174623768,7,2,9.18362010692133,0,0,FALSE
"MTRNR2L1","MTRNR2L1",1.90440016402553e-05,3.58256139597221e-05,-88.3625374005097,-103.080286428778,7,2,60.5669586758429,0,0,FALSE
"WSB1","WSB1",3.28675277669573e-59,2.96778967077707e-58,-191.973589912799,-333.793926975718,7,2,17501.1349784846,0,0,FALSE
"KSR1","KSR1",1.65305802169024e-09,3.8738291361751e-09,-157.837749699398,-182.650568393798,7,2,2005.34554585827,0,0,FALSE
"PRELP","PRELP",9.90680306063651e-30,4.74478061546283e-29,-155.233591814313,-228.18849145905,7,2,114.750958728045,0,0,FALSE
"LGALS9","LGALS9",2.36076961121978e-05,4.41177308574484e-05,-61.2028240675376,-75.6829474569839,7,2,12.6829262711676,0,0,FALSE
"NOS2","NOS2",1.36367479472366e-23,5.49153120949324e-23,-116.547416270649,-175.040913312997,7,2,257.70912069056,0,0,FALSE
"LYRM9","LYRM9",1.54106162467193e-52,1.23376873987678e-51,-99.0301256590138,-225.31708525683,7,2,409.594306888298,0,0,FALSE
"NLK","NLK",1.56199044335538e-12,4.18070514727926e-12,-166.736429673652,-198.888816947951,7,2,6787.03226133289,0,0,FALSE
"OPTC","OPTC",2.79018572662041e-21,1.04203172895312e-20,-105.429477225536,-158.457350977726,7,2,178.915449910088,0,0,FALSE
"PYY2","PYY2",0.000134130508714878,0.000239356455071829,-77.9749182959245,-90.5177122766275,7,2,59.6140555819633,0,0,FALSE
"KRT18P55","KRT18P55",0.00230114278587847,0.00376285735936035,-51.9033696053466,-61.1932079088332,7,2,9.13220704363545,0,0,FALSE
"TMEM97_variant2","TMEM97_variant2",1.36748680749748e-39,8.39895429647656e-39,-217.978188176499,-314.04448024325,7,2,9763.44067268907,0,0,FALSE
"IFT20_variant1","IFT20_variant1",4.66134423936328e-06,9.09259684360188e-06,-123.380102551642,-139.645957622983,7,2,602.974346330788,0,0,FALSE
"TNFAIP1_variant2","TNFAIP1_variant2",4.2109261486227e-40,2.6154520773786e-39,-269.055604074372,-366.318145353753,7,2,2129.09250315747,0,0,FALSE
"POLDIP2_variant2","POLDIP2_variant2",1.16795972766413e-13,3.27489243889325e-13,-170.687876525392,-205.551411965895,7,2,4589.68076559559,0,0,FALSE
"ATP2B4","ATP2B4",8.67062841419853e-200,3.35761110097126e-198,-342.721509503443,-810.017556683977,7,2,8397.65556040211,0,0,FALSE
"TMEM199_variant2","TMEM199_variant2",4.58286890698739e-08,9.97539199353634e-08,-142.741483242945,-164.010709900033,7,2,1072.04355810892,0,0,FALSE
"SEBOX_variant1","SEBOX_variant1",0.000692972883786666,0.00117764562041231,-49.101600184695,-59.7808319169563,7,2,6.45919128164023,0,0,FALSE
"VTN_variant1","VTN_variant1",0.0011681898640725,0.00195360844079489,-56.3064534541158,-66.3844877485116,7,2,13.7221881087205,0,0,FALSE
"SARM1_variant2","SARM1_variant2",5.58943084100805e-26,2.41065684804404e-25,-155.631303625671,-219.757534783633,7,2,699.539051732555,0,0,FALSE
"SLC46A1_variant1","SLC46A1_variant1",1.40125679049864e-06,2.81153220160964e-06,-82.6309482905746,-100.208397143822,7,2,148.938606159638,0,0,FALSE
"UNC119","UNC119",9.88336322945841e-14,2.77957207354451e-13,-159.934976875708,-194.972770930269,7,2,4091.46997922014,0,0,FALSE
"PIGS","PIGS",1.02798198483997e-20,3.76979657772291e-20,-144.482704428533,-196.168787033254,7,2,4007.57592891701,0,0,FALSE
"ALDOC","ALDOC",5.84892468292577e-58,5.15610861151494e-57,-239.830864113512,-378.741382515065,7,2,8040.03507568469,0,0,FALSE
