,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,24hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13366,20.2827702470446,-2.64119066393559,0.645684345385087,-4.09052919249635,4.30390031570765e-05,0.00158794314966912,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4001,85.2352134542812,-0.916131053468571,0.322070582876504,-2.84450397576315,0.00444806307303742,0.0462036989714991,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31507,43.2071112424268,-1.44228482930516,0.420385726982136,-3.43086060428129,0.000601669692881205,0.0110073386766292,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31512,40.0960095410113,-1.38254668976728,0.453399035230318,-3.0492934089835,0.00229380335452851,0.0289494134178194,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13375,30.3784390191829,1.76343633605895,0.510754312351117,3.45261174191846,0.000555187474972133,0.0104294201084441,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31516,41.2985843427688,-1.48178349527838,0.447629850872036,-3.31028748952217,0.000932001926024376,0.0150889107518129,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9567,26.2515291678653,-2.09307641837441,0.546222355150958,-3.83191277075424,0.00012715082476656,0.00362584544147293,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_611,43.7799528276168,1.41587232484469,0.431766834791378,3.27925215823679,0.00104082589184758,0.0164440661496359,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4012,64.476654059358,1.41821373066604,0.381660341437327,3.71590541821839,0.000202477319087654,0.00504735058748886,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4015,69.2847929701862,1.55190985551856,0.365051622317176,4.25120657091664,2.12621944806934e-05,0.000920112037996638,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4016,150.349231926756,1.12390430399609,0.296639951337862,3.78878266035043,0.000151387280598616,0.00413302373587138,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_18301,53.5033228003518,-2.21111917380573,0.404884389246126,-5.46111243736199,4.73160243433804e-08,7.42097625548027e-06,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_18302,34.2471756330443,-2.32339052896866,0.49020439687698,-4.73963624922713,2.1410222762382e-06,0.000152096347593756,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_18303,50.5697113518578,-2.51467470525128,0.435588427294358,-5.77305214665846,7.78483360327778e-09,1.78950148317179e-06,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_39136,21.2073495274884,-2.2419195967893,0.608320719900513,-3.68542369747976,0.000228322481017459,0.0054872105912839,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_16762,39.8354026307576,-1.32113952006086,0.433344730655833,-3.04870332232129,0.00229831328917249,0.0289667722806153,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_7982,22.0657107389796,-1.6176202582389,0.566312643912674,-2.85640851502574,0.0042846346077573,0.0450500006785599,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35712,24.7443134004276,-2.08194920388439,0.557895192476227,-3.73179269504658,0.000190121934914591,0.00483134331315027,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35713,48.6458876032652,-1.67423889716347,0.411013728414035,-4.07343789615932,4.63242082093605e-05,0.0016666991912233,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13384,36.8097222736558,-1.28792897465666,0.452717618671358,-2.84488370131583,0.0044427640846372,0.0461844467959526,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13386,23.2337738508429,-1.85972950400309,0.561425685971608,-3.31251232437758,0.000924620521021041,0.0149855208554933,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13389,21.881296788364,-2.06546227975355,0.583397788835328,-3.54040128241994,0.000399519065879128,0.00819531173761457,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33669,39.2271282289645,-2.19735273833834,0.470747644156264,-4.66779338275122,3.04451835256789e-06,0.000200611774947214,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33670,44.9078757591322,-2.50282022947053,0.450932036279042,-5.55032694089127,2.85135848419622e-08,4.90645474483433e-06,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13391,67.6955793080194,-2.70486241506423,0.410031507602079,-6.59671845922923,4.2035792887281e-11,2.48200751218567e-08,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13392,77.7519185787879,-2.63388366938174,0.376248758656576,-7.00037836346947,2.55272174486398e-12,2.26088558538497e-09,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_652,30.5015603695541,-1.56433170265108,0.490585518939702,-3.18870338046678,0.00142912438624473,0.020551682255486,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33686,35.2733131987698,-1.91593975460571,0.468805169578877,-4.0868571400925,4.37256175721377e-05,0.00160574331945095,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35748,72.8459933288702,-1.3137418564656,0.344953244318187,-3.8084635471751,0.0001398329551654,0.00387021119383795,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35750,27.7892005771349,-1.52147577416706,0.517126151061893,-2.94217527201589,0.00325915403256233,0.0374305512519259,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33694,29.8999745107088,-1.88679739783713,0.511476316707593,-3.68892426922632,0.000225204234978304,0.00543831205124432,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_663,62.0269332119006,1.60687129822693,0.404835838979001,3.96919230836744,7.21166634378036e-05,0.00232013791250276,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10443,159.875094063543,-1.01723764353896,0.290877890551711,-3.49712947109714,0.00047029352540923,0.00920204608879023,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_22552,14.1416488554589,-2.33055700557385,0.730854114421302,-3.18881286919923,0.00142858323630927,0.020551682255486,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33701,54.1207658594033,-1.82027763068666,0.391937094864869,-4.64431066754283,3.41213793951112e-06,0.000219281877659721,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_677,132.156675579328,0.809665932402105,0.28666243070176,2.82445777920746,0.00473606875721134,0.0483776249952188,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_678,22.8294115571899,-1.70115681812664,0.578371596443023,-2.94128693142735,0.00326851616582042,0.0375094616239903,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35781,36.4672306945328,-1.91836670518264,0.473263388769571,-4.05348638983077,5.04599368928179e-05,0.00177533240575115,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10477,55.5322905096783,-2.16266785404605,0.398918163941219,-5.42133211654089,5.9156537667943e-08,8.95166240600385e-06,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33714,18.7699376391945,-1.91410002346655,0.621856199748642,-3.07804284051561,0.00208364958315303,0.0269522937703983,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4047,13.8441890667857,-2.6519160038842,0.772615303771896,-3.43238865569655,0.00059828949411931,0.0109721629332611,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10478,39.6268705474804,-3.22262315413065,0.514121144998504,-6.2682174920855,3.65204461066648e-10,1.44702657053947e-07,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10479,37.7140114348015,-3.26009596122607,0.525693349263846,-6.20151646542865,5.592166826061e-10,2.05362097113628e-07,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10480,30.6822924686406,1.89638170968289,0.514340721283241,3.68701452405238,0.000226900411345992,0.0054699238203941,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10481,34.6543210289682,2.13084735508675,0.499111160127152,4.26928413010021,1.961013355649e-05,0.000867136493078682,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_16770,31.4714066267528,-1.46872073003732,0.482447747589897,-3.04431047170274,0.00233214324942998,0.0292362142961545,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10488,39.8319898241397,1.28399095233865,0.441146724033039,2.91057573906519,0.0036076351758279,0.0402656479057471,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_37277,32.3026172613545,-2.09497618612551,0.493127120969198,-4.24834915185363,2.15351579203872e-05,0.000929066204092578,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10490,88.2038640710843,0.953210938577218,0.331558812988432,2.87493772216658,0.00404107197338151,0.0434292649302061,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_688,162.033584020074,-0.875101255905692,0.267496284562686,-3.27145200291789,0.00106996748896624,0.0167932104457252,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_689,43.0196274131738,-1.77885868018121,0.4415476293991,-4.02869036484705,5.60884333350083e-05,0.00191544777603725,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10493,29.6423591504723,1.54750427323143,0.507674796130982,3.04821961819859,0.00230201621571122,0.0289680795251618,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10494,174.101233375757,-1.06272126018101,0.259479949158293,-4.09558142595714,4.21110182282679e-05,0.00156941719295524,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_39150,20.7290944525101,-1.92711369092521,0.595518748732856,-3.23602522175115,0.00121206673962776,0.018387388277285,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9587,47.3422410159872,1.27346455343426,0.425046582948977,2.99605879571822,0.00273493694916073,0.0328508800758185,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9592,40.3159588697982,2.70698427221088,0.500059669391607,5.41332252509847,6.186591023183e-08,9.2226146277777e-06,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9593,54.7822180908198,1.6942732495717,0.409219230164856,4.14025814204565,3.46915205581642e-05,0.0013479558175071,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_24152,28.850323749609,-2.43491060814294,0.536781919381945,-4.53612634893985,5.72968620959445e-06,0.000332443238592519,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_39155,24.9791069369942,-1.82344128170317,0.540344935263489,-3.37458753233989,0.000739264015256962,0.0126629449894385,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31525,26.2671360403649,-1.76644526936603,0.531508947514051,-3.32345349523835,0.000889102458469509,0.0145350392681283,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31526,24.5629506112447,-2.99520624664907,0.612477160796071,-4.89031500008267,1.00674738803008e-06,8.33447203714353e-05,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_7990,25.967043841249,2.75138634537061,0.609715957375112,4.51257066850538,6.40465845269171e-06,0.000361167565516677,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_703,114.615374503345,-1.7510590861775,0.309088964317411,-5.66522680628381,1.46830189318209e-08,2.88986764113675e-06,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_704,57.3653941184639,-1.29905814561222,0.379045231076325,-3.42718504048569,0.000609873331244029,0.0111034556370928,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_27839,25.8576237031064,-2.66577359289759,0.578992935357996,-4.60415564699303,4.14142651430504e-06,0.000256693714701444,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10518,84.7543410258189,-0.998954846168462,0.347495802100685,-2.8747249323001,0.00404379620446594,0.0434430378541144,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_27840,33.8965612619462,-1.74220965890973,0.482064890878685,-3.61405630626639,0.000301443552303197,0.00670906850739553,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_10520,22.1165758389423,-3.08920299002756,0.662503868320113,-4.66292068280408,3.11752933063598e-06,0.000204082958116177,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_711,72.1441676707409,-1.17839270465887,0.36318419184461,-3.24461452651292,0.00117609712723807,0.0179684489053882,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31544,127.129023853717,-0.819487425486513,0.284852660424794,-2.87688176850597,0.00401626045037752,0.0432862029141798,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35806,12.733679597833,-2.26228280349584,0.773616989532166,-2.92429307280845,0.00345239532747973,0.0389954915590387,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35807,15.2831253175074,-2.40251107490914,0.726426037671659,-3.30730308430252,0.000941989132919031,0.015201564179845,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_722,47.987569507897,-1.55578290821056,0.40829914688971,-3.81039960544128,0.000138742346821871,0.0038648920350111,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9608,37.2987067982426,-1.77470353155332,0.452971737758937,-3.91791227491059,8.93191978823219e-05,0.00276430524751322,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_27852,28.9776438185165,2.22455379956281,0.545715068264075,4.07640164058349,4.57379895643682e-05,0.00166140902261981,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_22584,31.9810510216198,1.38681112514922,0.488596340170259,2.83835757890852,0.00453463509251324,0.0467802214939538,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31548,16.1822609752462,2.27796083362166,0.730546857221493,3.11815841941403,0.00181984955507585,0.0244172453043963,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_14935,84.6804108100843,-1.20959319831823,0.330565501887487,-3.65916343784093,0.000253039928691662,0.00589311011035733,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_16790,89.4261650335062,1.29767658528797,0.349002770668332,3.71824149935244,0.000200614438322456,0.00500906975181637,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31551,35.7331125217054,1.64550375748917,0.472511957923445,3.482459501598,0.000496830363832786,0.00959041842698505,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_27872,36.1393491226339,-1.44357518570333,0.45084636924721,-3.20192261526627,0.00136513665548141,0.0199749077291117,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_27874,35.771047714068,-1.62680281654543,0.460493500484651,-3.53273784501471,0.000411280084729499,0.00836087596158926,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31559,15.1176384457354,-1.96841251820628,0.693687126986106,-2.83760854372278,0.00454528893733869,0.0468375511569439,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33750,114.802730919527,-2.87649219718554,0.336772603417654,-8.54134857762824,1.32664358646724e-17,9.98730457982203e-14,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33751,16.4616639754695,-3.10895310036273,0.750172416500168,-4.14431806872765,3.40826413864207e-05,0.00132772390694604,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33757,39.7318051907202,-1.54939422355104,0.440588647504389,-3.5166458153818,0.000437036533261229,0.00874450573162485,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33764,20.6283165634034,-2.21505282492616,0.615750506690777,-3.5973219686501,0.000321510410858299,0.00702586574903915,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_27877,38.5064200464483,-1.67301753948026,0.445974151079553,-3.75137782185458,0.000175865448435793,0.00458911286719847,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31590,18.2645694217361,-2.00792066096309,0.679078678490879,-2.95683066566794,0.00310818761935651,0.0360820413482844,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_769,91.9214959017007,1.33122583101655,0.321494348194435,4.1407441172541,3.4618096849187e-05,0.00134684076281598,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_24208,21.1434245168012,-2.23216693284348,0.616862167599543,-3.61858296729354,0.000296220536537465,0.00661237139863061,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_24213,42.2224349331005,-1.40558037319553,0.423921047521467,-3.31566545566329,0.00091425203003359,0.0148735123611029,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_24214,55.8602282331913,-1.77027487844311,0.407052299633261,-4.34901087658284,1.36752930523078e-05,0.0006557390122359,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_24215,39.4604465378501,-1.22780158541325,0.432454523850856,-2.83914612449908,0.00452344372171904,0.0467127780494258,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_19770,33.5272184336481,-1.61483202125911,0.478583882834611,-3.37418805600932,0.00074033772181949,0.0126644990866251,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_8015,38.4473243283923,-1.43052295219376,0.487927469822516,-2.93183524328752,0.00336965459426706,0.0383776130095174,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33770,31.3255782299916,-2.94753260998553,0.545838921822688,-5.40000445578892,6.66392417883045e-08,9.78881701449372e-06,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13435,45.7053782627704,-1.72634396147766,0.420662122746915,-4.10387308038259,4.06290413096232e-05,0.00152054787512318,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11614,41.5110708667306,-2.59923412481447,0.487924173272929,-5.32712717916631,9.97783023805444e-08,1.35955837990287e-05,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11615,53.5744593024078,-1.662476219725,0.390944751688118,-4.25245821192471,2.114366799133e-05,0.000918757971461646,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11616,69.4550814418399,-1.31198767102877,0.351043205721378,-3.7373965644277,0.000185935541248372,0.00476608030421538,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_19774,43.2365291247724,2.18217478179208,0.455849239285237,4.7870536873412,1.69247570687082e-06,0.000127096062246885,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_19775,24.2562331408424,2.50872989020938,0.609257475283949,4.11768421723535,3.82698591522984e-05,0.00144413567500396,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_19776,25.0833770315313,2.71178925193677,0.617340551775655,4.39269580483066,1.11953722200133e-05,0.000558156032551755,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_14979,52.8370502518489,-2.17561889699072,0.408870016077384,-5.32105268530856,1.03168516615489e-07,1.39942051389289e-05,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9633,58.7281303739429,1.20072582781493,0.375660796747386,3.19630325605246,0.00139200723331006,0.0201986273028445,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_806,38.456059177702,-1.29215927925633,0.436163344268841,-2.96255817054602,0.00305094154925914,0.0356502046123557,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9635,59.7887386193501,1.09399071594816,0.385620392391256,2.83696282026024,0.00455449152843022,0.0468886849215792,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_19777,38.9153952796337,2.73150020184588,0.510110476185554,5.35472280881423,8.56876740439875e-08,1.21165584213815e-05,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9636,16.9590065627794,1.98449656746469,0.684017039052852,2.90123849869675,0.00371690864391428,0.0410320904602591,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_19778,22.2834898925781,2.09901246951565,0.60665616552537,3.45997055465163,0.00054023445955927,0.010231497031892,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35838,29.0280046872628,1.6179523670995,0.517341226946929,3.12743752638426,0.00176337291827262,0.0239061605712315,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_14990,55.1481925825141,1.29807279117285,0.390056288457817,3.3279114568441,0.000874996716963754,0.0143433729656666,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13446,24.1391944419411,-1.77065323930391,0.558411306749082,-3.17087640938392,0.00151979789321897,0.0214976208051339,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_817,144.984655476677,-2.04799307727169,0.285348817081883,-7.17715635976862,7.11762711446546e-13,9.70630406851294e-10,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13447,38.6690873672897,-1.94299810949388,0.462219856003486,-4.20362319847902,2.62676075386125e-05,0.00107618566776903,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13448,45.7099643793012,-2.03496909868457,0.437967070636401,-4.64639749223063,3.37781859077365e-06,0.000218275217218813,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_13449,25.8016495697508,-1.90583160545004,0.547021241796929,-3.48401754781862,0.000493947101648396,0.0095654206250406,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_24248,19.0696904861331,-2.12411481232815,0.626198906705309,-3.3920768458444,0.000693649829841914,0.0121300100615735,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4075,17.1748694446993,2.10044790192286,0.708430764985756,2.9649303866202,0.0030275142905222,0.0354461655639561,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_8022,27.0610047382911,-2.26911077683059,0.540338615967385,-4.19942367577807,2.67595209570073e-05,0.00109336425315924,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_37302,13.4582567723662,-2.18945230149062,0.757257876334079,-2.89129023271421,0.00383663622661233,0.0419629579084956,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_37303,16.7729418095933,-2.31218996307539,0.679200399715996,-3.40428239447771,0.000663381326256295,0.0117577409520634,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_37304,22.4872148602303,-1.74399809088182,0.566999574954424,-3.07583668122151,0.00209912789216481,0.027094315566549,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_25336,132.577397364464,-1.7186587298481,0.286011760258319,-6.00904916740432,1.86614529732603e-09,5.3519269846075e-07,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_828,109.048244960108,1.13319262213769,0.300956841928918,3.76529941926137,0.000166349618457066,0.00442125865895641,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_829,86.8598421171533,1.02125857751422,0.331357864200903,3.08204116409633,0.00205586405320216,0.0266730867014548,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_5955,22.4301912857882,-1.68848535852698,0.587577187570388,-2.873640083797,0.00405771085230115,0.0435149027405073,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_5957,19.3149631446016,-2.69693093602498,0.66171664777326,-4.07565828228806,4.58843587822581e-05,0.00166206291573188,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_5958,46.3072144493224,-1.50205958030461,0.418483790618595,-3.58928975022974,0.00033158013390887,0.00716274188651424,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_832,24.6955961826455,1.66386921213315,0.556030410482512,2.99240685538993,0.00276787115698168,0.0331551990450555,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9639,15.3601102704779,-2.02274049370528,0.716848025758445,-2.82171453505109,0.00477676759779646,0.0486777674018426,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_852,163.634655017558,0.839780867751762,0.268918311998612,3.12281027465358,0.00179133180677899,0.0241306796053287,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_31648,44.4585600880924,-1.49392647796439,0.414657194597027,-3.60279888406668,0.000314809098371921,0.00691454878138122,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_854,35.708818930156,1.60681602548785,0.474864226891599,3.38373778123036,0.000715062597351725,0.0123641849849326,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_861,98.4142329436521,1.06630715917575,0.323607347472524,3.29506473664441,0.000983990088160275,0.015794719362884,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_862,76.8541996075069,1.75129246544866,0.350153904232619,5.00149346981211,5.68878943061165e-07,5.30360731034082e-05,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_15023,47.3865476921281,1.49091613071016,0.419368734179488,3.55514374152664,0.000377772504297835,0.00784542304960048,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_867,46.2767704890905,1.45228306279359,0.424510185276333,3.42107943028088,0.00062373112577143,0.0112422174288736,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_868,67.7509789873354,1.26848237086325,0.35559513391541,3.56720958719588,0.000360802896627228,0.00760311940247425,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_19813,97.8364052081461,-0.942651872076224,0.311777795081789,-3.02347340620886,0.00249890990995424,0.0307834027041073,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35860,17.3138818538829,-2.03518359201323,0.6476821535923,-3.14225670836428,0.00167650976813894,0.0230523920766977,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35861,31.4741923190772,-2.5824082737706,0.525563210125366,-4.91360168295379,8.9418323288571e-07,7.56363474491218e-05,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_4081,29.7406532650224,-1.65607494474801,0.498655880364026,-3.32107774110484,0.00089670556399066,0.0146434352757325,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_24251,36.092480459318,1.64776637605106,0.468403328743477,3.5178366056264,0.000435080166833027,0.00871114964351259,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11626,35.9123987217234,1.3222741207546,0.459698803011755,2.87639235101682,0.00402249373997943,0.0433068838012158,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33781,29.3232346048893,-2.11159344289878,0.514550442440822,-4.10376372991194,4.06482595382115e-05,0.00152054787512318,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_33782,26.6006495940778,-1.96774282863028,0.537245781746277,-3.66264919239438,0.000249620282077415,0.00585345704034991,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9654,46.6540312058618,1.90999176964589,0.430107978393478,4.44072620270848,8.96558069890171e-06,0.000471170212192019,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35882,14.1127433101267,-2.20911851169645,0.756661747121809,-2.9195588651065,0.00350527186239456,0.0394742900494717,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_889,102.381538998833,-1.45528368157161,0.307899090060521,-4.72649555828684,2.28427786286528e-06,0.00015967510987217,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9662,28.9552022412347,-1.8805073698407,0.508977396741219,-3.69467756698205,0.00022016599128299,0.00534666007701991,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_15041,29.1043169857336,-1.56447402361727,0.500441594692319,-3.12618703203345,0.00177088885706053,0.0239455663011512,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9665,35.3510598307107,-2.12210424267451,0.476384238711042,-4.45460632454237,8.40472698929448e-06,0.000447545269961407,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9669,46.7859995927691,-1.61916955706326,0.411195719244147,-3.93771014941398,8.22628779413392e-05,0.00258039796192453,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_9670,42.9525727964322,-2.6767501912683,0.469234779028823,-5.70450084030084,1.16684518565332e-08,2.44008396358184e-06,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_11633,29.1820227234637,2.37086087186568,0.558965213039573,4.24151774843604,2.22013329426633e-05,0.000945613492082629,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_16798,14.4140346564076,-2.3824776727315,0.736676944123682,-3.2340874676967,0.00122032075859294,0.0184382935291065,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_906,33.5522924213726,-1.50618074284446,0.470978670840076,-3.19798079211934,0.00138393498102789,0.0201131438627861,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_35890,18.8482971982178,1.8933423344949,0.661529538773635,2.86206771356702,0.00420886975616398,0.0445296732918172,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_16806,23.7286700980056,-2.1993374318925,0.575096321446015,-3.82429403541049,0.000131147326884218,0.00370820606053002,3hrs_72hrs.H3K27ac.DESeq2_results.csv
Module_8033,42.1193230070748,-2.17584561684815,0.471311557539646,-4.61657598257629,3.90123225262339e-06,0.000246284710321275,3hrs_72hrs.H3K27ac.DESeq2_results.csv
