Module,3hrs.ATACSeq_REPLICANT.1,3hrs.ATACSeq_REPLICANT.2,48hrs.ATACSeq_REPLICANT.1,48hrs.ATACSeq_REPLICANT.2
Module_30641,22,19,15,27
Module_21096,30,24,27,23
Module_2281,57,26,35,53
Module_40155,10,12,3,14
Module_33035,20,8,7,13
Module_30642,74,92,98,75
Module_30643,8,8,7,14
Module_21097,9,8,12,14
Module_30644,26,15,79,48
Module_30645,8,1,12,9
Module_33036,4,2,12,8
Module_21098,2,10,7,9
Module_21099,4,4,10,5
Module_30646,6,2,24,48
Module_2282,12,4,22,26
Module_33037,36,34,18,20
Module_30647,7,4,14,23
Module_30648,2,6,30,15
Module_30649,12,22,52,32
Module_30650,13,18,8,16
Module_30651,19,18,14,25
Module_30652,12,20,37,47
Module_2283,34,30,15,18
Module_2284,10,3,8,16
Module_21100,27,21,31,19
Module_33038,6,8,10,19
Module_21101,7,12,15,12
Module_30653,30,22,25,14
Module_2285,25,18,6,15
Module_30654,57,55,48,51
Module_30655,18,12,27,37
Module_30656,12,2,19,14
Module_35296,11,10,24,24
Module_33039,10,7,11,5
Module_2286,6,4,4,6
Module_33040,8,6,13,9
Module_30657,10,6,30,39
Module_30658,6,7,9,8
Module_33041,10,16,10,4
Module_30659,12,10,16,6
Module_33042,5,2,10,2
Module_30660,10,6,32,22
Module_35297,50,36,23,15
Module_35298,12,4,15,22
Module_30661,139,89,98,92
Module_35299,62,37,33,32
Module_30662,8,8,32,24
Module_30663,121,106,70,71
Module_30664,12,3,0,2
Module_35300,18,4,7,16
Module_35301,8,11,8,13
Module_40156,43,34,41,45
Module_40157,30,11,5,14
Module_35302,56,41,57,52
Module_35303,86,70,155,152
Module_26824,8,27,22,24
Module_26825,4,4,10,4
Module_35304,84,86,64,60
Module_26826,12,17,17,18
Module_35305,2,2,6,7
Module_26827,8,5,16,6
Module_2287,49,33,48,55
Module_35306,20,12,8,13
Module_26828,44,59,32,47
Module_26829,16,20,19,26
Module_2288,9,24,19,22
Module_2289,80,74,108,99
Module_40158,17,14,16,10
Module_40159,10,14,8,5
Module_21102,12,8,12,7
Module_40160,28,12,4,12
Module_30665,73,84,59,96
Module_40161,2,0,3,8
Module_30666,12,12,30,16
Module_30667,14,15,19,24
Module_21103,10,18,14,8
Module_21104,8,12,15,13
Module_30668,48,32,47,42
Module_2290,52,41,47,44
Module_33043,28,17,18,12
Module_33044,10,7,13,10
Module_2291,63,58,48,43
Module_21105,2,4,6,6
Module_2292,25,33,60,43
Module_2293,38,23,77,80
Module_2294,76,48,57,66
Module_26830,4,2,0,1
Module_40162,32,45,27,30
Module_26831,5,6,4,3
Module_33045,20,15,13,9
Module_2295,18,14,14,4
Module_33046,22,18,20,8
Module_26832,4,1,8,12
Module_33047,24,14,16,15
Module_26833,59,86,19,42
Module_40163,0,2,2,4
Module_26834,2,6,14,8
Module_40164,23,28,34,27
Module_33048,11,28,15,17
Module_33049,18,9,14,16
Module_30669,3,0,13,13
Module_40165,22,22,18,12
Module_33050,8,6,4,14
Module_33051,10,26,10,20
Module_40166,8,6,22,7
Module_33052,6,7,6,13
Module_30670,12,14,31,20
Module_26835,12,6,14,20
Module_2296,24,26,16,26
Module_30671,6,2,6,3
Module_40167,2,2,18,16
Module_26836,8,2,24,16
Module_21106,10,7,12,14
Module_26837,16,10,9,12
Module_21107,9,9,12,15
Module_26838,16,10,9,11
Module_21108,9,9,12,17
Module_30672,2,0,11,13
Module_30673,18,8,16,12
Module_21109,1,10,3,3
Module_26839,24,22,24,31
Module_26840,49,50,33,35
Module_26841,6,7,2,12
Module_30674,6,0,21,12
Module_2297,18,8,10,20
Module_2298,6,6,12,15
Module_26842,10,10,12,20
Module_30675,20,27,16,16
Module_40168,26,14,15,26
Module_30676,4,4,16,17
Module_2299,222,205,207,258
Module_30677,8,11,3,11
Module_40169,10,20,12,10
Module_2300,94,79,62,86
Module_2301,12,18,5,9
Module_30678,12,20,12,2
Module_2302,4,8,6,8
Module_2303,9,8,12,7
Module_30679,13,4,6,2
Module_40170,4,14,12,21
Module_2304,39,33,34,29
Module_30680,15,16,15,21
Module_2305,10,4,13,12
Module_2306,5,6,14,19
Module_2307,15,8,10,20
Module_30681,31,26,60,44
Module_30682,10,6,13,8
Module_35307,55,22,44,28
Module_35308,9,8,24,34
Module_35309,5,6,23,18
Module_35310,20,17,13,27
Module_35311,45,32,43,41
Module_35312,85,60,98,87
Module_35313,8,3,32,21
Module_35314,8,12,20,15
Module_35315,60,65,41,48
Module_35316,20,27,31,43
Module_35317,22,13,24,10
Module_35318,40,32,40,42
Module_35319,16,12,32,59
Module_35320,92,73,95,88
Module_35321,116,81,110,103
Module_35322,12,6,29,40
Module_35323,9,8,25,24
Module_40171,4,2,15,20
Module_35324,39,66,60,60
Module_35325,28,34,55,45
Module_35326,175,152,101,108
Module_35327,8,11,4,10
Module_35328,20,16,16,20
Module_2308,4,2,6,21
Module_35329,15,30,24,36
Module_26843,14,13,4,4
Module_35330,18,14,15,20
Module_35331,13,13,34,32
Module_35332,17,16,22,31
Module_26844,10,15,19,18
Module_35333,31,11,13,29
Module_26845,113,97,92,83
Module_26846,6,0,6,4
Module_35334,64,57,82,77
Module_26847,8,2,19,27
Module_40172,6,4,0,8
Module_40173,3,6,4,5
Module_2309,11,8,2,15
Module_40174,23,20,13,12
Module_2310,18,14,10,12
Module_35335,7,8,24,33
Module_40175,26,33,26,28
Module_35336,10,9,14,14
Module_35337,41,51,51,46
Module_2311,23,22,29,17
Module_2312,0,8,23,17
Module_35338,20,31,44,55
Module_2313,42,40,48,27
Module_35339,64,39,74,44
Module_35340,12,8,18,30
Module_2314,51,42,50,58
Module_2315,24,6,42,16
Module_35341,12,11,4,9
Module_2316,37,14,46,42
Module_30683,30,24,55,66
Module_35342,64,56,58,45
Module_2317,63,49,50,73
Module_26848,41,44,24,27
Module_26849,6,2,10,2
Module_26850,6,7,1,5
Module_35343,14,10,2,12
Module_30684,10,0,35,37
Module_2318,27,20,19,17
Module_2319,25,34,41,43
Module_2320,8,11,17,12
Module_30685,15,14,18,16
Module_35344,17,6,9,24
Module_30686,4,4,3,6
Module_30687,43,45,10,16
Module_30688,33,28,33,28
Module_35345,54,39,48,75
Module_30689,14,11,10,10
Module_35346,2,0,23,16
Module_35347,0,10,12,10
Module_35348,10,8,50,45
Module_2321,55,67,78,68
Module_2322,101,92,83,126
Module_35349,26,14,28,18
Module_26851,20,13,15,8
Module_35350,19,12,26,14
Module_2323,6,5,4,4
Module_2324,33,47,35,22
Module_30690,71,44,27,33
Module_30691,27,6,14,17
Module_35351,6,5,6,15
Module_35352,17,4,46,72
Module_30692,20,14,26,11
Module_40176,14,6,12,3
Module_35353,45,64,65,53
Module_30693,83,82,44,88
Module_33053,2,2,7,10
Module_35354,23,32,31,20
Module_30694,6,6,10,6
Module_30695,11,2,10,10
Module_35355,14,25,11,11
Module_33054,8,6,20,9
Module_33055,2,0,2,4
Module_21110,26,14,118,148
Module_33056,124,132,96,91
Module_33057,30,28,50,43
Module_35356,6,8,8,16
Module_35357,14,6,4,8
Module_35358,22,15,18,20
Module_2325,29,19,8,30
Module_35359,15,13,16,54
Module_2326,26,29,68,40
Module_21111,22,8,25,21
Module_2327,12,16,14,24
Module_2328,12,13,14,24
Module_35360,173,123,112,106
Module_21112,47,62,47,41
Module_21113,36,43,17,13
Module_2329,4,7,14,8
Module_21114,55,64,17,26
Module_2330,3,1,4,0
Module_21115,10,4,9,17
Module_2331,43,8,37,28
Module_2332,12,11,20,38
Module_28745,0,4,13,14
Module_2333,20,41,23,20
Module_2334,5,9,2,8
Module_28746,22,6,25,26
Module_28747,28,26,38,44
Module_28748,32,30,57,36
Module_2335,12,10,14,24
Module_35361,33,24,46,50
Module_28749,27,19,43,41
Module_2336,45,29,33,11
Module_2337,22,24,47,44
Module_33058,4,0,5,13
Module_35362,18,12,28,43
Module_33059,24,14,1,0
Module_35363,0,12,2,2
Module_33060,65,46,30,30
Module_35364,7,10,10,16
Module_2338,20,34,34,22
Module_35365,117,101,120,114
Module_35366,2,5,4,5
Module_35367,3,2,2,7
Module_35368,18,17,6,13
Module_40177,1,2,2,4
Module_33061,3,8,16,16
Module_33062,22,6,2,2
Module_35369,16,23,14,12
Module_35370,23,14,18,8
Module_33063,14,10,10,22
Module_33064,265,238,213,240
Module_33065,6,2,8,8
Module_33066,5,6,8,8
Module_35371,20,16,16,19
Module_35372,8,0,8,19
Module_33067,12,2,8,20
Module_2339,8,7,17,8
Module_21116,3,2,36,46
Module_33068,14,25,21,20
Module_2340,29,25,14,9
Module_2341,8,8,10,17
Module_40178,6,13,2,2
Module_2342,10,11,24,23
Module_40179,34,24,38,42
Module_2343,80,76,146,141
Module_2344,9,10,20,18
Module_40180,12,8,3,2
Module_2345,34,18,23,24
Module_28750,13,4,14,12
Module_28751,10,8,10,4
Module_2346,6,12,13,6
Module_2347,0,0,1,2
Module_2348,26,29,23,21
Module_2349,21,25,11,15
Module_28752,16,8,9,11
Module_21117,38,29,19,30
Module_28753,40,42,24,33
Module_2350,18,8,10,4
Module_26852,0,0,40,36
Module_2351,16,6,20,14
Module_26853,89,74,55,64
Module_26854,4,0,4,6
Module_2352,36,35,44,29
Module_2353,8,14,13,26
Module_28754,14,12,6,8
Module_21118,4,0,8,10
Module_2354,18,22,14,8
Module_2355,72,61,50,48
Module_26855,14,16,18,12
Module_26856,13,6,18,16
Module_28755,12,8,12,4
Module_21119,17,4,9,11
Module_28756,2,1,9,0
Module_28757,2,6,5,3
Module_28758,5,10,10,12
Module_40181,2,5,10,6
Module_26857,2,2,10,8
Module_40182,12,12,19,9
Module_40183,66,52,25,36
Module_40184,24,20,16,23
Module_40185,30,24,18,21
Module_40186,13,12,17,11
Module_28759,4,2,11,12
Module_40187,52,54,42,44
Module_28760,0,4,6,0
Module_40188,18,28,15,28
Module_28761,2,0,8,9
Module_28762,10,8,5,4
Module_21120,7,4,8,11
Module_28763,6,2,16,31
Module_21121,10,4,25,10
Module_28764,6,2,15,30
Module_21122,12,8,31,11
Module_21123,4,4,6,4
Module_21124,7,14,18,10
Module_40189,7,10,17,14
Module_28765,23,22,34,43
Module_28766,4,0,12,10
Module_35373,27,19,65,59
Module_35374,24,14,35,36
Module_28767,108,96,98,67
Module_21125,16,23,10,9
Module_28768,30,14,25,14
Module_28769,24,28,23,25
Module_28770,32,28,32,19
Module_28771,4,4,12,8
Module_28772,10,3,6,5
Module_28773,43,39,6,10
Module_28774,17,26,19,30
Module_40190,16,28,21,29
Module_26858,89,87,76,87
Module_26859,8,0,4,6
Module_28775,4,4,11,9
Module_40191,0,0,0,0
Module_21126,0,10,10,10
Module_35375,51,40,51,37
Module_28776,9,7,18,8
Module_40192,0,6,17,9
Module_28777,8,2,5,4
Module_28778,12,26,8,13
Module_40193,21,16,7,16
Module_28779,12,8,4,0
Module_28780,8,8,1,3
Module_40194,18,24,12,15
Module_28781,18,6,27,29
Module_21127,6,3,4,10
Module_28782,2,5,1,7
Module_40195,34,16,8,12
Module_40196,12,6,12,2
Module_40197,6,6,11,12
Module_40198,13,16,13,30
Module_40199,10,13,11,7
Module_28783,10,6,69,46
Module_28784,5,13,44,21
Module_40200,14,10,16,11
Module_40201,10,14,28,20
Module_40202,17,18,28,42
Module_26860,5,6,4,4
Module_40203,42,38,32,42
Module_26861,165,168,213,238
Module_26862,2,4,2,10
Module_40204,29,16,40,11
Module_26863,21,33,24,25
Module_40205,20,23,27,34
Module_40206,51,38,26,36
Module_40207,37,20,75,62
Module_40208,14,16,25,24
Module_40209,8,4,7,10
Module_21128,98,98,61,75
Module_28785,111,82,98,91
Module_40210,8,8,8,4
Module_40211,22,22,36,13
Module_40212,13,23,28,19
Module_40213,13,9,8,18
Module_21129,4,6,2,2
Module_40214,14,6,4,3
Module_40215,6,0,2,8
Module_40216,12,8,20,9
Module_40217,50,56,37,62
Module_28786,12,6,6,5
Module_40218,6,8,6,10
Module_28787,9,18,9,15
Module_40219,32,32,20,22
Module_40220,22,18,10,8
Module_40221,13,6,21,28
Module_40222,0,7,6,9
Module_40223,14,4,31,28
Module_40224,8,13,39,32
Module_40225,66,64,37,44
Module_40226,12,4,34,21
Module_28788,8,11,6,9
Module_21130,55,43,63,36
Module_40227,126,100,101,93
Module_28789,38,22,22,22
Module_40228,44,15,21,14
Module_40229,11,6,14,13
Module_40230,14,18,30,10
Module_28790,6,5,6,7
Module_40231,26,10,22,10
Module_28791,8,10,4,3
Module_40232,6,8,8,12
Module_40233,4,6,4,14
Module_40234,18,14,14,20
Module_21131,15,10,33,33
Module_40235,4,5,11,4
Module_40236,15,18,10,22
Module_21132,33,38,43,39
Module_40237,2,4,26,31
Module_33069,6,8,0,6
Module_40238,5,2,8,8
Module_30696,10,27,18,11
Module_28792,2,5,0,4
Module_40239,0,2,5,14
Module_40240,6,8,2,2
Module_40241,39,32,36,36
Module_33070,16,26,19,20
Module_28793,4,10,16,11
Module_30697,11,14,18,28
Module_28794,8,7,0,2
Module_33071,0,8,6,6
Module_33072,20,33,43,22
Module_30698,46,18,34,24
Module_28795,38,28,18,25
Module_33073,6,6,17,7
Module_30699,2,8,23,28
Module_30700,0,8,11,2
Module_30701,6,2,70,77
Module_33074,13,18,20,12
Module_33075,2,0,5,1
Module_30702,48,21,32,50
Module_2356,4,2,2,3
Module_2357,20,18,10,3
Module_2358,52,55,69,67
Module_2359,26,28,23,40
Module_28796,16,6,15,14
Module_30703,2,2,20,22
Module_2360,6,8,12,19
Module_30704,16,16,12,14
Module_2361,52,29,18,14
Module_2362,36,49,52,49
Module_30705,8,0,0,8
Module_30706,2,2,19,8
Module_30707,4,4,18,28
Module_30708,34,37,44,41
Module_21133,6,4,4,2
Module_30709,18,20,22,20
Module_28797,10,6,7,10
Module_2363,22,24,35,36
Module_28798,7,9,11,11
Module_30710,6,8,6,4
Module_30711,4,0,2,4
Module_30712,2,1,8,0
Module_2364,20,30,19,42
Module_30713,6,6,5,8
Module_2365,12,24,10,26
Module_28799,4,0,20,27
Module_40242,65,57,60,60
Module_30714,12,10,11,14
Module_40243,100,73,54,68
Module_2366,83,63,74,93
Module_40244,68,56,49,68
Module_40245,44,16,28,23
Module_40246,53,39,49,55
Module_40247,5,7,11,15
Module_21134,3,8,63,76
Module_40248,34,28,46,55
Module_2367,7,2,14,5
Module_28800,20,10,9,11
Module_28801,16,10,28,16
Module_40249,13,11,21,10
Module_28802,8,8,10,10
Module_40250,30,41,32,28
Module_2368,18,10,14,15
Module_2369,47,35,30,30
Module_2370,46,40,32,32
Module_2371,25,27,8,26
Module_28803,10,9,12,8
Module_40251,55,28,25,30
Module_2372,161,138,156,141
Module_40252,24,26,32,38
Module_2373,34,43,56,77
Module_40253,28,36,25,20
Module_2374,4,2,2,6
Module_2375,24,2,32,58
Module_2376,31,27,25,15
Module_2377,8,3,8,7
Module_28804,25,26,6,9
Module_30715,22,28,6,8
Module_26864,7,0,2,8
Module_26865,26,21,4,4
Module_30716,54,30,47,20
Module_30717,36,18,19,20
Module_30718,63,28,39,27
Module_26866,0,2,14,14
Module_26867,52,42,33,30
Module_26868,12,19,11,18
Module_30719,29,27,14,19
Module_26869,3,0,4,0
Module_28805,14,12,21,47
Module_30720,24,28,24,23
Module_28806,114,70,90,111
Module_28807,30,29,16,10
Module_26870,12,12,19,14
Module_26871,0,8,10,9
Module_35376,21,13,32,30
Module_28808,15,16,25,40
Module_28809,7,2,5,6
Module_2378,22,16,12,18
Module_30721,61,40,61,40
Module_28810,13,9,11,12
Module_28811,19,12,20,17
Module_28812,15,12,19,40
Module_35377,8,13,23,15
Module_35378,4,10,5,7
Module_2379,31,28,21,16
Module_35379,10,2,13,18
Module_35380,12,8,21,13
Module_30722,71,39,37,49
Module_40254,9,2,36,48
Module_26872,2,2,4,0
Module_35381,4,8,3,9
Module_26873,12,4,11,12
Module_40255,3,7,3,2
Module_40256,12,12,6,4
Module_30723,107,101,85,87
Module_30724,52,53,28,33
Module_28813,75,44,37,37
Module_30725,8,4,0,0
Module_30726,9,1,9,6
Module_30727,28,28,15,20
Module_28814,2,2,4,7
Module_30728,9,6,2,13
Module_28815,37,24,9,21
Module_28816,37,14,10,17
Module_28817,81,61,24,33
Module_30729,248,198,168,169
Module_28818,64,64,140,195
Module_26874,30,27,75,59
Module_28819,1,1,5,9
Module_2380,27,25,28,18
Module_2381,11,14,13,14
Module_2382,2,6,10,12
Module_28820,91,64,67,87
Module_2383,8,14,28,24
Module_28821,40,22,40,50
Module_28822,19,8,9,14
Module_40257,19,11,11,19
Module_30730,8,7,5,13
Module_30731,10,8,0,2
Module_2384,4,4,4,6
Module_21135,33,23,25,13
Module_40258,4,10,4,20
Module_40259,23,17,36,34
Module_2385,176,140,154,180
Module_2386,72,64,69,56
Module_2387,5,5,4,6
Module_21136,59,18,28,18
Module_40260,8,16,0,4
Module_21137,10,6,6,2
Module_21138,3,2,6,9
Module_2388,21,33,18,23
Module_30732,4,12,7,7
Module_2389,33,53,33,56
Module_21139,50,32,48,50
Module_21140,25,26,33,38
Module_21141,27,25,11,11
Module_21142,15,8,21,18
Module_28823,22,19,33,46
Module_28824,36,58,28,42
Module_28825,8,4,8,12
Module_21143,13,15,16,6
Module_28826,40,30,23,37
Module_28827,13,27,20,24
Module_28828,22,17,71,65
Module_2390,37,36,31,39
Module_2391,14,14,16,14
Module_2392,5,9,3,5
Module_2393,2,6,3,4
Module_2394,63,42,58,45
Module_2395,28,14,32,36
Module_2396,6,8,13,10
Module_2397,98,74,60,50
Module_28829,8,10,5,8
Module_28830,8,2,28,22
Module_28831,13,18,10,5
Module_28832,9,16,23,24
Module_28833,113,83,93,141
Module_28834,79,65,34,70
Module_28835,71,76,92,65
Module_21144,44,28,57,55
Module_21145,7,4,15,17
Module_33076,3,6,34,20
Module_35382,18,12,38,43
Module_26875,2,2,2,2
Module_35383,4,8,6,12
Module_2398,14,3,15,12
Module_35384,17,9,4,4
Module_33077,6,6,8,7
Module_33078,30,19,12,14
Module_33079,54,40,46,21
Module_2399,7,13,18,20
Module_33080,5,4,3,4
Module_2400,23,16,24,21
Module_2401,17,4,31,23
Module_26876,10,20,24,14
Module_2402,35,37,60,45
Module_2403,2,3,13,7
Module_33081,7,6,34,20
Module_33082,26,18,62,52
Module_40261,0,6,2,2
Module_2404,9,14,20,12
Module_2405,22,14,14,19
Module_2406,111,72,98,103
Module_2407,43,29,48,46
Module_2408,121,85,74,83
Module_2409,148,97,142,153
Module_2410,81,71,34,44
Module_2411,24,34,29,17
Module_2412,10,10,18,18
Module_2413,60,60,76,82
Module_2414,132,148,137,102
Module_2415,16,10,24,27
Module_2416,125,92,100,101
Module_2417,34,31,30,32
Module_2418,94,66,64,79
Module_2419,117,99,66,65
Module_33083,97,88,120,105
Module_2420,126,89,139,183
Module_2421,45,69,29,36
Module_2422,38,39,28,60
Module_35385,12,6,4,7
Module_35386,38,47,45,57
Module_35387,2,0,10,12
Module_2423,47,34,49,43
Module_2424,22,24,27,32
Module_2425,31,26,28,26
Module_35388,35,40,32,29
Module_2426,202,130,213,203
Module_2427,11,13,8,25
Module_2428,65,59,88,70
Module_2429,150,126,112,135
Module_2430,76,73,70,84
Module_2431,6,2,9,7
Module_2432,11,9,14,17
Module_2433,27,27,38,69
Module_2434,42,10,12,16
Module_2435,68,61,52,56
Module_2436,68,58,56,43
Module_2437,22,28,28,32
Module_2438,46,47,74,79
Module_2439,68,63,93,110
Module_2440,97,56,91,79
Module_33084,132,102,108,107
Module_26877,11,2,14,14
Module_26878,5,4,4,0
Module_26879,12,6,23,12
Module_33085,4,8,4,4
Module_26880,13,5,18,10
Module_26881,10,13,10,2
Module_33086,8,1,14,20
Module_33087,2,10,6,8
Module_26882,10,16,5,11
Module_26883,11,3,2,6
Module_26884,4,21,19,25
Module_35389,20,14,23,13
Module_26885,2,6,8,13
Module_33088,11,10,10,14
Module_28836,56,36,37,30
Module_35390,8,8,16,8
Module_28837,122,112,78,96
Module_26886,13,14,2,2
Module_26887,6,4,2,6
Module_26888,1,8,8,2
Module_33089,5,3,1,4
Module_26889,3,6,89,69
Module_33090,16,17,10,14
Module_33091,44,38,57,61
Module_33092,32,22,38,50
Module_35391,10,5,13,5
Module_26890,0,8,13,12
Module_26891,48,30,19,43
Module_35392,18,8,8,12
Module_26892,74,54,59,50
Module_26893,45,38,56,62
Module_33093,7,5,7,18
Module_33094,32,22,20,18
Module_28838,8,2,6,8
Module_33095,16,12,14,8
Module_28839,22,18,10,4
Module_33096,20,18,18,12
Module_33097,32,23,12,16
Module_26894,14,10,24,13
Module_28840,2,4,8,10
Module_28841,60,62,55,45
Module_2441,11,0,4,2
Module_26895,72,66,34,46
Module_33098,13,4,8,14
Module_26896,6,3,12,10
Module_33099,0,2,8,10
Module_33100,4,2,16,6
Module_28842,6,17,22,12
Module_33101,6,7,8,10
Module_28843,10,10,8,8
Module_28844,7,10,27,24
Module_28845,18,16,15,19
Module_33102,10,12,6,14
Module_28846,82,39,57,84
Module_2442,9,8,9,7
Module_28847,7,4,2,2
Module_33103,6,2,24,28
Module_2443,34,33,26,57
Module_2444,103,91,42,71
Module_2445,11,6,13,18
Module_2446,12,16,32,20
Module_2447,10,17,16,8
Module_2448,18,16,44,35
Module_2449,30,40,45,31
Module_2450,42,32,22,23
Module_2451,30,30,50,30
Module_2452,10,8,8,18
Module_2453,12,13,20,29
Module_2454,3,8,13,13
Module_2455,3,6,22,14
Module_2456,10,14,26,42
Module_2457,20,26,28,29
Module_2458,36,30,36,25
Module_2459,71,42,21,42
Module_2460,46,29,30,16
Module_2461,24,16,22,12
Module_2462,22,34,16,21
Module_2463,60,60,55,38
Module_2464,21,11,18,14
Module_2465,12,10,15,14
Module_2466,42,48,83,93
Module_2467,42,30,18,15
Module_2468,67,49,50,47
Module_2469,20,8,34,44
Module_2470,8,22,23,14
Module_2471,77,68,42,36
Module_2472,20,45,58,41
Module_2473,4,2,2,6
Module_2474,28,17,22,33
Module_26897,19,23,102,112
Module_2475,21,20,26,33
Module_2476,13,10,13,17
Module_2477,6,9,27,21
Module_26898,9,14,6,2
Module_2478,47,54,66,54
Module_28848,0,0,15,14
Module_26899,54,48,72,66
Module_2479,53,47,59,25
Module_26900,5,11,7,9
Module_2480,32,37,29,16
Module_26901,4,9,13,16
Module_35393,20,29,88,90
Module_2481,27,23,22,36
Module_2482,65,72,54,42
Module_2483,24,20,2,1
Module_2484,27,25,4,23
Module_35394,55,45,28,40
Module_35395,7,29,20,21
Module_2485,187,167,161,205
Module_35396,12,4,15,11
Module_35397,12,16,10,21
Module_2486,35,22,35,34
Module_2487,30,24,27,23
Module_35398,4,8,6,7
Module_2488,26,28,58,43
Module_2489,20,9,8,3
Module_35399,4,0,22,23
Module_2490,51,28,37,40
Module_2491,36,28,33,9
Module_2492,97,83,53,59
Module_30733,4,3,10,8
Module_2493,33,23,14,22
Module_2494,36,27,14,12
Module_30734,10,10,18,14
Module_2495,0,4,2,6
Module_2496,4,0,6,12
Module_30735,10,8,12,13
Module_2497,12,16,18,12
Module_28849,56,50,54,61
Module_2498,60,80,48,55
Module_30736,2,2,0,2
Module_30737,4,0,4,5
Module_2499,69,33,35,32
Module_2500,86,53,33,35
Module_2501,10,6,20,15
Module_2502,38,22,33,46
Module_2503,52,29,37,33
Module_2504,64,41,42,33
Module_2505,92,90,109,101
Module_2506,12,4,20,16
Module_2507,36,49,55,64
Module_2508,41,32,26,21
Module_2509,108,103,107,99
Module_28850,4,4,4,6
Module_2510,17,25,25,10
Module_30738,4,6,8,9
Module_2511,16,9,53,52
Module_2512,53,35,40,46
Module_2513,51,47,109,118
Module_35400,8,10,10,3
Module_30739,8,7,20,12
Module_2514,8,6,18,39
Module_28851,38,53,26,20
Module_2515,28,33,17,26
Module_30740,17,20,17,20
Module_35401,10,18,12,14
Module_30741,0,0,8,4
Module_2516,117,106,93,95
Module_2517,70,57,28,29
Module_35402,4,8,4,7
Module_35403,15,22,27,42
Module_30742,4,6,23,14
Module_35404,10,8,2,8
Module_35405,2,4,0,4
Module_28852,6,2,14,26
Module_26902,2,9,5,12
Module_26903,47,44,55,80
Module_2518,86,49,61,68
Module_35406,67,60,49,55
Module_35407,55,46,42,53
Module_35408,16,29,18,15
Module_26904,156,134,123,125
Module_35409,31,27,6,22
Module_26905,22,9,10,27
Module_26906,50,44,76,46
Module_26907,7,18,21,8
Module_35410,25,12,40,45
Module_30743,10,10,2,6
Module_26908,81,92,57,63
Module_30744,8,1,16,14
Module_30745,8,13,2,4
Module_26909,108,123,100,121
Module_30746,4,24,6,8
Module_30747,4,6,11,6
Module_30748,10,10,25,12
Module_35411,6,18,16,15
Module_35412,8,4,17,12
Module_28853,26,20,43,66
Module_35413,10,4,17,12
Module_30749,6,5,12,0
Module_30750,2,2,16,10
Module_30751,14,4,12,16
Module_2519,5,8,26,13
Module_33104,48,50,65,67
Module_2520,18,29,5,10
Module_2521,4,11,47,52
Module_33105,31,15,30,35
Module_21146,12,2,7,8
Module_2522,8,19,22,21
Module_2523,10,20,21,18
Module_2524,11,23,16,13
Module_35414,12,16,23,15
Module_2525,2,14,11,12
Module_35415,17,16,14,20
Module_35416,8,6,22,23
Module_33106,24,21,36,42
Module_33107,136,93,82,51
Module_35417,9,24,3,10
Module_33108,46,42,24,24
Module_33109,11,10,22,28
Module_35418,69,54,16,7
Module_35419,8,5,10,4
Module_2526,8,8,25,14
Module_35420,6,6,6,8
Module_35421,25,31,34,33
Module_33110,12,19,12,14
Module_35422,26,32,38,33
Module_33111,11,20,12,13
Module_35423,26,33,40,32
Module_33112,11,21,12,12
Module_33113,2,0,4,3
Module_2527,12,6,12,16
Module_2528,49,56,34,46
Module_2529,34,28,23,31
Module_2530,30,43,46,32
Module_35424,1,2,2,2
Module_30752,40,32,16,18
Module_35425,20,2,22,22
Module_26910,174,142,119,162
Module_21147,65,68,51,39
Module_21148,22,20,16,8
Module_35426,13,34,35,35
Module_21149,46,70,21,23
Module_30753,12,24,35,21
Module_21150,65,57,38,43
Module_26911,16,16,16,10
Module_21151,60,47,36,56
Module_26912,4,4,14,2
Module_21152,84,90,55,79
Module_26913,0,6,11,0
Module_26914,6,2,6,5
Module_26915,6,8,8,9
Module_26916,5,2,18,13
Module_26917,6,7,2,7
Module_26918,30,28,10,20
Module_30754,10,11,11,6
Module_21153,87,93,69,52
Module_30755,4,2,4,4
Module_30756,10,4,16,16
Module_21154,2,1,0,4
Module_26919,20,8,16,13
Module_30757,6,10,8,4
Module_30758,8,2,13,4
Module_26920,22,32,32,35
Module_30759,3,6,27,15
Module_30760,4,1,56,55
Module_30761,24,30,54,38
Module_30762,20,39,8,7
Module_33114,116,88,94,131
Module_33115,6,6,9,4
Module_33116,82,85,82,83
Module_33117,2,4,12,10
Module_33118,1,11,2,4
Module_33119,6,8,22,17
Module_33120,91,86,110,122
Module_26921,70,94,57,53
Module_26922,81,71,76,82
Module_26923,37,45,29,37
Module_26924,31,34,12,9
Module_33121,12,14,20,8
Module_26925,61,64,42,40
Module_33122,6,7,10,6
Module_26926,0,2,1,2
Module_2531,12,4,10,8
Module_2532,32,25,42,35
Module_2533,23,14,26,27
Module_2534,28,24,24,18
Module_2535,11,4,10,21
Module_2536,13,20,14,11
Module_2537,5,8,4,3
Module_2538,21,10,30,49
Module_2539,6,10,6,9
Module_2540,32,22,33,28
Module_2541,12,6,28,32
Module_2542,43,33,55,44
Module_2543,36,18,25,37
Module_21155,31,38,18,11
Module_21156,25,2,14,12
Module_35427,61,67,63,96
Module_2544,22,36,23,24
Module_21157,12,5,22,10
Module_2545,12,17,32,27
Module_2546,48,39,37,37
Module_2547,8,17,4,2
Module_2548,10,24,6,28
Module_33123,53,50,12,10
Module_33124,6,23,32,36
