Module,48hrs.H3K27ac_REPLICANT.1,48hrs.H3K27ac_REPLICANT.2,72hrs.H3K27ac_REPLICANT.1,72hrs.H3K27ac_REPLICANT.2
Module_6789,18,9,11,19
Module_10942,30,22,15,28
Module_6790,19,16,12,21
Module_10943,30,24,15,27
Module_6791,19,16,14,30
Module_17181,4,4,5,5
Module_29753,131,196,156,272
Module_4481,15,17,11,13
Module_10944,28,13,15,24
Module_37559,35,21,23,25
Module_6792,7,4,9,14
Module_14019,13,16,12,12
Module_4482,15,30,18,35
Module_17182,17,9,10,16
Module_6793,12,20,16,31
Module_32235,13,5,8,10
Module_16045,20,17,20,19
Module_16046,36,41,29,36
Module_4483,28,30,16,28
Module_4484,17,20,8,18
Module_16047,71,81,62,75
Module_16048,44,44,31,67
Module_4485,26,22,5,23
Module_4486,12,12,14,10
Module_4487,16,4,11,9
Module_4488,29,41,43,66
Module_4489,17,12,12,14
Module_4490,5,14,7,8
Module_16049,25,16,24,32
Module_4491,28,26,22,36
Module_4492,21,36,27,36
Module_16050,40,47,50,70
Module_17183,12,13,10,10
Module_4493,31,20,15,15
Module_4494,32,29,25,37
Module_8666,10,10,6,8
Module_4495,39,40,41,45
Module_8667,17,19,16,22
Module_17184,39,53,56,82
Module_4496,23,22,19,33
Module_36316,16,8,7,15
Module_4497,23,22,19,33
Module_4498,22,21,13,7
Module_16051,31,32,25,32
Module_37560,5,7,7,11
Module_37561,18,24,15,33
Module_37562,4,9,5,8
Module_6794,40,55,49,93
Module_6795,44,51,58,73
Module_16052,13,7,19,11
Module_6796,15,20,29,41
Module_16053,40,55,22,45
Module_6797,18,26,26,39
Module_16054,33,26,15,16
Module_17185,11,4,7,9
Module_17186,11,12,11,20
Module_6798,36,47,40,42
Module_16055,58,49,37,30
Module_8668,90,114,59,94
Module_8669,39,32,21,27
Module_6799,15,15,19,12
Module_6800,20,27,25,28
Module_16056,31,43,34,53
Module_34222,24,27,30,44
Module_16057,19,28,22,31
Module_16058,17,12,17,35
Module_16059,45,52,56,87
Module_37563,9,7,15,8
Module_6801,33,26,30,32
Module_16060,28,24,35,51
Module_16061,18,24,30,44
Module_6802,24,23,22,29
Module_17187,3,4,3,8
Module_16062,34,49,46,77
Module_16063,28,27,34,31
Module_16064,30,29,15,26
Module_34223,86,127,104,196
Module_26048,16,14,17,24
Module_16065,37,29,34,29
Module_17188,10,9,10,6
Module_16066,20,16,19,34
Module_6803,23,14,27,37
Module_6804,40,45,42,62
Module_6805,91,72,86,96
Module_6806,39,29,50,53
Module_16067,51,34,43,53
Module_37564,19,12,17,7
Module_16068,132,146,107,153
Module_17189,1,6,2,10
Module_16069,76,89,61,96
Module_16070,88,96,83,120
Module_37565,9,8,5,7
Module_6807,22,18,25,38
Module_37566,10,15,8,18
Module_16071,33,36,28,39
Module_37567,39,28,18,18
Module_16072,21,14,12,16
Module_6808,12,9,10,10
Module_6809,11,13,15,10
Module_6810,13,10,12,12
Module_12299,27,26,25,44
Module_16073,95,108,92,146
Module_16074,54,63,58,82
Module_6811,61,56,54,67
Module_6812,16,15,13,17
Module_36317,35,62,39,75
Module_26049,16,6,6,10
Module_6813,40,53,51,70
Module_6814,17,13,25,25
Module_6815,22,35,30,26
Module_12300,36,38,31,81
Module_6816,24,18,19,28
Module_6817,103,124,80,176
Module_6818,15,20,14,28
Module_6819,18,11,21,31
Module_6820,20,18,31,30
Module_12301,11,8,13,6
Module_12302,31,18,21,47
Module_4499,23,24,22,30
Module_12303,65,98,91,143
Module_6821,19,16,16,27
Module_12304,10,9,8,13
Module_17190,32,35,33,40
Module_26050,19,17,7,10
Module_6822,52,67,93,151
Module_12305,2,1,5,9
Module_26051,14,15,9,10
Module_6823,13,14,15,27
Module_17191,18,14,19,26
Module_4500,13,4,8,10
Module_12306,12,10,8,12
Module_37568,24,19,9,16
Module_26052,19,9,9,13
Module_37569,16,11,9,11
Module_39597,23,19,21,30
Module_36318,107,95,61,93
Module_17192,15,21,21,13
Module_37570,8,9,11,6
Module_4501,28,39,36,49
Module_37571,5,5,6,10
Module_4502,14,12,16,26
Module_4503,15,11,11,15
Module_37572,41,48,29,67
Module_4504,10,22,10,12
Module_8670,25,41,48,75
Module_37573,10,8,9,10
Module_4505,9,10,19,23
Module_29754,45,57,41,74
Module_34224,13,11,13,18
Module_37574,8,11,6,5
Module_37575,12,18,12,17
Module_39598,17,23,21,21
Module_16075,11,18,12,18
Module_29755,24,37,23,57
Module_29756,30,25,22,45
Module_16076,26,24,23,34
Module_34225,25,24,26,40
Module_29757,10,16,10,8
Module_36319,7,6,7,11
Module_29758,16,18,8,14
Module_36320,8,8,5,14
Module_16077,41,47,44,65
Module_34226,22,14,14,15
Module_36321,19,11,14,16
Module_39599,16,20,14,14
Module_16078,38,30,31,54
Module_39600,31,24,21,22
Module_16079,35,32,38,45
Module_29759,35,43,21,36
Module_1682,44,73,60,104
Module_36322,17,12,10,25
Module_16080,50,41,38,54
Module_36323,19,26,19,28
Module_16081,108,143,128,169
Module_14020,10,14,17,16
Module_34227,27,20,15,32
Module_16082,77,102,55,76
Module_36324,12,4,8,8
Module_16083,57,56,56,111
Module_36325,4,3,11,5
Module_16084,17,17,11,13
Module_12307,96,135,89,160
Module_36326,9,5,12,11
Module_29760,176,155,90,139
Module_16085,3,6,4,6
Module_26053,35,49,44,67
Module_34228,44,64,53,104
Module_29761,13,19,16,17
Module_26054,56,42,26,29
Module_26055,97,79,44,66
Module_29762,6,2,6,7
Module_34229,58,70,59,64
Module_16086,26,27,25,67
Module_34230,96,71,112,165
Module_26056,10,17,5,16
Module_29763,10,6,7,6
Module_16087,33,24,23,34
Module_16088,32,36,31,56
Module_16089,24,35,23,45
Module_6824,40,34,21,39
Module_26057,20,11,24,26
Module_26058,9,12,10,17
Module_16090,16,8,13,25
Module_26059,15,18,15,17
Module_16091,14,13,14,20
Module_6825,34,33,29,30
Module_16092,4,12,7,5
Module_16093,16,17,17,13
Module_12308,17,10,17,21
Module_12309,20,21,18,26
Module_6826,50,44,41,46
Module_17193,23,25,24,41
Module_17194,7,7,8,14
Module_17195,15,23,26,28
Module_26060,10,10,5,13
Module_34231,9,5,8,11
Module_26061,7,12,4,7
Module_26062,9,4,4,2
Module_4506,23,16,17,14
Module_6827,18,33,31,42
Module_34232,11,10,17,15
Module_16094,46,44,27,33
Module_16095,36,36,34,50
Module_4507,18,20,26,31
Module_4508,40,54,44,68
Module_4509,28,33,29,46
Module_4510,83,109,65,124
Module_16096,64,78,81,106
Module_34233,23,17,16,11
Module_4511,38,48,49,57
Module_26063,5,6,6,3
Module_6828,18,6,20,20
Module_34234,10,7,13,22
Module_8671,16,19,6,8
Module_26064,19,16,15,22
Module_6829,4,5,9,12
Module_34235,33,44,23,43
Module_4512,37,28,41,46
Module_12310,4,4,5,5
Module_34236,30,34,48,54
Module_6830,45,50,51,101
Module_6831,42,46,48,83
Module_34237,27,37,44,55
Module_26065,32,26,17,17
Module_6832,27,20,38,55
Module_4513,58,58,47,80
Module_16097,157,179,160,313
Module_37576,160,174,147,253
Module_6833,37,44,35,41
Module_37577,84,99,77,131
Module_6834,27,28,27,27
Module_37578,146,204,142,268
Module_34238,36,41,38,49
Module_4514,35,38,38,43
Module_16098,19,25,18,19
Module_6835,34,27,50,64
Module_20311,6,5,6,11
Module_6836,11,19,22,30
Module_34239,25,23,26,19
Module_6837,42,56,50,83
Module_4515,24,18,19,33
Module_34240,64,78,70,105
Module_26066,15,10,9,9
Module_6838,9,14,13,19
Module_6839,22,22,21,32
Module_4516,29,17,25,29
Module_26067,17,10,9,21
Module_16099,26,38,15,27
Module_26068,13,12,7,19
Module_34241,30,46,36,81
Module_4517,7,4,6,4
Module_16100,25,21,7,21
Module_34242,75,71,52,74
Module_26069,12,14,5,8
Module_12311,45,43,32,69
Module_20312,12,18,13,23
Module_12312,34,39,25,48
Module_20313,21,26,17,31
Module_6840,24,22,21,29
Module_26070,7,11,6,7
Module_34243,20,24,22,23
Module_4518,24,28,17,31
Module_39601,7,8,6,6
Module_6841,12,16,20,26
Module_6842,34,14,21,32
Module_16101,6,1,4,7
Module_6843,14,14,16,20
Module_4519,73,94,63,64
Module_6844,15,8,18,28
Module_16102,25,22,27,35
Module_34244,52,41,37,59
Module_26071,4,2,6,8
Module_26072,5,11,10,14
Module_20314,4,5,10,6
Module_26073,9,8,11,10
Module_20315,12,12,20,24
Module_26074,9,8,5,15
Module_20316,8,9,12,16
Module_20317,13,8,13,23
Module_16103,69,81,94,135
Module_4520,31,50,38,51
Module_39602,9,22,10,16
Module_34245,12,5,8,13
Module_34246,10,11,8,6
Module_20318,43,34,50,79
Module_4521,16,18,17,13
Module_26075,41,44,32,40
Module_4522,12,15,18,13
Module_26076,41,44,32,40
Module_4523,13,16,19,13
Module_26077,42,43,37,44
Module_34247,14,14,10,18
Module_26078,12,10,8,4
Module_20319,38,32,30,49
Module_20320,45,56,65,86
Module_16104,53,77,69,130
Module_26079,19,14,18,31
Module_4524,14,10,13,23
Module_26080,10,8,11,14
Module_20321,52,64,53,82
Module_20322,20,15,16,23
Module_34248,75,65,54,90
Module_34249,200,219,203,244
Module_4525,20,35,26,47
Module_4526,13,5,10,18
Module_16105,6,6,6,11
Module_4527,14,10,13,19
Module_34250,87,81,73,97
Module_20323,79,63,55,55
Module_39603,26,32,15,32
Module_20324,49,50,37,58
Module_34251,18,22,22,20
Module_39604,29,27,14,30
Module_8672,4,9,7,5
Module_10024,18,21,8,26
Module_34252,76,85,70,93
Module_16106,23,20,26,24
Module_34253,18,21,17,18
Module_34254,10,20,18,16
Module_34255,87,85,43,50
Module_34256,42,36,30,40
Module_34257,131,145,76,121
Module_34258,54,52,22,42
Module_34259,19,23,19,21
Module_20325,22,18,30,37
Module_16107,26,27,29,40
Module_34260,12,20,13,17
Module_16108,57,53,59,91
Module_34261,17,22,13,21
Module_20326,37,30,39,42
Module_20327,32,27,54,42
Module_8673,21,12,22,32
Module_20328,44,60,34,48
Module_20329,132,144,103,179
Module_6845,10,12,11,12
Module_20330,25,30,31,41
Module_20331,27,11,22,39
Module_12313,16,19,21,25
Module_20332,5,14,13,15
Module_34262,41,44,43,57
Module_12314,9,4,5,6
Module_20333,19,24,16,28
Module_20334,39,53,40,53
Module_6846,31,46,28,38
Module_10945,11,20,18,24
Module_6847,35,42,29,43
Module_10946,29,28,15,46
Module_10947,25,25,23,33
Module_6848,50,52,59,56
Module_6849,48,55,52,89
Module_10948,14,16,16,26
Module_20335,14,22,22,35
Module_16109,53,67,65,94
Module_10025,10,10,9,8
Module_20336,63,67,69,103
Module_20337,30,36,29,56
Module_37579,17,8,22,17
Module_16110,23,17,17,19
Module_20338,19,8,12,23
Module_34263,16,18,13,27
Module_34264,32,27,29,22
Module_37580,10,13,17,7
Module_10949,16,8,12,7
Module_34265,56,47,41,45
Module_34266,13,15,24,16
Module_37581,9,8,13,8
Module_20339,14,16,14,19
Module_34267,15,14,9,16
Module_34268,25,24,24,36
Module_37582,13,11,22,18
Module_34269,22,23,15,13
Module_34270,50,32,43,36
Module_37583,12,12,20,22
Module_6850,27,23,20,37
Module_16111,44,58,72,118
Module_34271,34,37,17,31
Module_34272,61,64,30,54
Module_34273,50,41,25,22
Module_6851,11,12,11,17
Module_34274,32,19,18,23
Module_39605,20,17,6,18
Module_6852,132,166,126,214
Module_16112,36,40,39,65
Module_39606,21,10,11,7
Module_34275,18,21,15,21
Module_34276,11,4,14,18
Module_39607,11,12,6,6
Module_20340,9,8,14,20
Module_37584,6,2,9,5
Module_4528,18,17,21,14
Module_20341,13,17,17,20
Module_6853,79,106,95,162
Module_34277,10,10,20,12
Module_6854,38,32,30,31
Module_4529,31,22,28,37
Module_37585,16,4,14,8
Module_20342,12,13,35,42
Module_39608,15,13,7,12
Module_34278,23,16,21,19
Module_6855,29,22,28,30
Module_34279,85,94,77,123
Module_37586,7,3,10,5
Module_34280,46,58,45,90
Module_20343,136,157,154,240
Module_39609,37,61,40,78
Module_4530,33,37,35,37
Module_37587,8,5,13,15
Module_16113,51,61,37,72
Module_16114,20,39,31,39
Module_10950,17,16,4,13
Module_26081,21,17,7,20
Module_4531,13,19,14,16
Module_37588,5,5,12,9
Module_37589,16,17,16,24
Module_26082,23,10,11,14
Module_37590,9,9,6,18
Module_4532,9,14,6,12
Module_16115,27,30,17,31
Module_4533,26,26,29,36
Module_39610,22,15,19,20
Module_16116,51,65,66,78
Module_39611,8,7,8,11
Module_16117,78,90,84,87
Module_34281,20,17,17,14
Module_8674,6,0,2,3
Module_8675,10,13,4,8
Module_39612,9,6,6,7
Module_4534,14,12,9,11
Module_6856,18,17,13,21
Module_37591,24,10,23,34
Module_4535,14,13,14,15
Module_8676,14,6,8,3
Module_6857,19,28,15,32
Module_34282,6,6,4,10
Module_6858,28,25,45,47
Module_10951,58,61,56,74
Module_10952,8,6,7,5
Module_4536,14,17,15,19
Module_34283,17,13,8,15
Module_4537,12,15,15,28
Module_4538,11,11,25,42
Module_10953,20,28,17,31
Module_37592,13,7,3,9
Module_4539,39,19,34,37
Module_34284,13,9,6,13
Module_4540,25,18,32,31
Module_4541,17,18,31,25
Module_16118,64,70,32,59
Module_39613,49,73,64,102
Module_6859,28,30,20,49
Module_39614,30,30,31,61
Module_39615,9,20,7,11
Module_10954,23,21,20,21
Module_12315,16,18,19,15
Module_4542,19,22,36,56
Module_16119,18,14,16,21
Module_10026,7,15,8,14
Module_39616,27,29,22,22
Module_12316,29,36,27,35
Module_12317,74,133,59,77
Module_6860,19,15,14,28
Module_26083,11,9,10,11
Module_12318,22,18,16,16
Module_10027,12,8,4,9
Module_12319,14,16,10,17
Module_12320,47,41,40,39
Module_6861,23,21,27,26
Module_6862,32,16,21,33
Module_16120,9,8,11,12
Module_6863,11,13,14,27
Module_34285,10,12,5,16
Module_12321,62,59,33,29
Module_12322,63,71,26,17
Module_34286,16,30,17,31
Module_26084,6,3,8,2
Module_34287,27,32,24,22
Module_34288,18,16,10,10
Module_10955,9,12,11,25
Module_16121,71,102,79,119
Module_6864,33,41,23,25
Module_34289,41,43,8,24
Module_10956,56,58,48,46
Module_34290,22,10,11,7
Module_10957,57,61,39,63
Module_34291,23,24,17,23
Module_10958,176,183,174,252
Module_34292,49,79,53,88
Module_10959,59,67,52,94
Module_34293,21,11,15,35
Module_26085,16,19,10,14
Module_34294,19,15,12,37
Module_26086,27,25,24,26
Module_4543,30,25,28,39
Module_26087,30,19,29,36
Module_39617,4,5,7,5
Module_37593,54,63,41,77
Module_37594,65,64,69,119
Module_4544,21,13,15,23
Module_37595,79,86,91,153
Module_4545,17,13,19,19
Module_37596,157,161,148,246
Module_4546,14,8,13,24
Module_16122,18,20,14,34
Module_16123,44,71,60,93
Module_10960,25,16,11,18
Module_16124,17,13,14,20
Module_16125,17,17,21,27
Module_39618,9,12,13,12
Module_39619,19,26,27,42
Module_4547,19,28,26,43
Module_16126,17,15,12,18
Module_39620,6,10,7,9
Module_16127,4,9,5,6
Module_16128,60,84,58,108
Module_32236,14,18,20,27
Module_26088,24,14,11,10
Module_16129,64,77,91,149
Module_16130,30,31,28,42
Module_16131,47,45,38,69
Module_34295,14,12,15,19
Module_29764,31,32,38,62
Module_16132,32,28,27,34
Module_34296,30,34,28,26
Module_16133,24,22,17,24
Module_34297,39,35,24,23
Module_6865,6,4,10,9
Module_16134,18,16,23,23
Module_34298,9,24,10,18
Module_8677,18,15,16,20
Module_16135,15,18,18,22
Module_34299,20,5,12,17
Module_34300,13,13,14,17
Module_16136,23,17,18,42
Module_34301,88,112,86,149
Module_34302,42,48,42,66
Module_16137,37,37,31,32
Module_34303,12,7,13,16
Module_16138,31,40,29,52
Module_29765,19,16,19,19
Module_12323,35,34,32,29
Module_34304,45,50,32,57
Module_36327,28,26,8,17
Module_16139,25,22,25,36
Module_36328,20,11,9,5
Module_12324,13,11,14,19
Module_34305,24,13,23,30
Module_16140,17,12,6,9
Module_36329,27,21,11,8
Module_36330,69,65,8,13
Module_29766,9,10,11,5
Module_28171,5,7,5,3
Module_29767,14,14,16,17
Module_28172,26,17,20,16
Module_36331,70,71,46,82
Module_16141,5,6,4,5
Module_10961,82,84,72,117
Module_29768,23,13,20,29
Module_12325,9,11,7,10
Module_36332,10,2,10,11
Module_29769,39,38,60,98
Module_29770,42,49,51,77
Module_16142,46,63,55,91
Module_12326,7,2,5,8
Module_10962,11,7,7,14
Module_34306,34,29,17,23
Module_29771,11,5,11,19
Module_29772,8,5,7,5
Module_20344,5,1,5,2
Module_29773,7,5,12,9
Module_12327,9,20,10,16
Module_10963,24,36,13,21
Module_32237,8,7,11,4
Module_16143,41,39,28,31
Module_12328,18,18,14,28
Module_12329,31,23,27,43
Module_12330,14,10,9,15
Module_32238,6,3,13,14
Module_12331,10,6,6,10
Module_16144,19,14,12,8
Module_10964,11,8,4,7
Module_4548,66,65,70,87
Module_16145,29,21,15,24
Module_4549,80,80,76,126
Module_32239,111,137,118,222
Module_4550,63,66,52,99
Module_10965,13,7,7,9
Module_4551,35,37,42,72
Module_4552,53,45,32,66
Module_4553,144,151,86,116
Module_4554,123,117,110,164
Module_6866,4,3,6,5
Module_4555,119,115,116,161
Module_10966,10,15,6,6
Module_34307,72,77,43,75
Module_12332,61,84,60,123
Module_12333,30,28,30,45
Module_4556,58,79,74,148
Module_34308,47,40,28,40
Module_4557,32,59,48,72
Module_32240,25,34,11,22
Module_37597,94,85,70,145
Module_20345,21,14,17,15
Module_12334,15,13,24,17
Module_16146,16,13,16,16
Module_34309,69,83,82,148
Module_12335,16,8,6,14
Module_16147,12,14,15,23
Module_12336,10,6,9,10
Module_34310,62,86,63,76
Module_16148,92,93,66,112
Module_29774,9,5,8,8
Module_12337,40,38,30,51
Module_10967,35,33,34,54
Module_4558,48,54,53,102
Module_4559,64,48,46,50
Module_4560,66,61,58,75
Module_4561,85,72,100,126
Module_4562,43,52,53,95
Module_4563,26,11,22,36
Module_4564,15,11,23,30
Module_32241,31,46,54,65
Module_6867,14,16,8,18
Module_10968,26,33,27,41
Module_4565,11,6,9,13
Module_10969,28,42,27,46
Module_4566,9,7,11,10
Module_10970,50,70,61,84
Module_16149,49,47,35,51
Module_6868,6,3,12,14
Module_28173,10,10,11,15
Module_29775,17,8,5,4
Module_29776,6,17,5,5
Module_16150,33,36,21,32
Module_20346,7,7,7,10
Module_16151,124,133,80,104
Module_28174,54,55,53,88
Module_4567,13,19,23,28
Module_20347,12,19,8,25
Module_4568,13,17,20,31
Module_16152,55,54,27,46
Module_16153,107,123,89,106
Module_16154,102,94,64,98
Module_16155,65,75,69,86
Module_14021,34,22,23,49
Module_16156,51,61,52,63
Module_20348,24,13,19,34
Module_29777,11,13,7,6
Module_16157,17,14,14,19
Module_16158,25,27,25,23
Module_29778,10,9,9,9
Module_20349,22,23,23,19
Module_16159,18,15,21,13
Module_36333,17,18,17,23
Module_6869,7,7,9,18
Module_6870,25,21,26,35
Module_29779,31,31,22,27
Module_10971,31,45,50,87
Module_10972,43,44,36,60
Module_10973,84,77,73,124
Module_10974,29,31,28,25
Module_10975,23,12,14,14
Module_36334,29,26,19,48
Module_29780,7,7,2,6
Module_17196,24,14,18,17
Module_17197,55,64,47,92
Module_10976,45,49,36,41
Module_36335,25,52,30,62
Module_10977,49,47,39,60
Module_17198,54,72,58,106
Module_10978,58,56,51,74
Module_16160,26,21,26,26
Module_20350,11,27,16,26
Module_20351,171,201,169,316
Module_20352,66,77,71,113
Module_10979,50,37,57,73
Module_12338,79,83,70,119
Module_17199,18,20,27,39
Module_12339,38,42,41,54
Module_36336,11,11,16,14
Module_36337,21,20,8,17
Module_10980,14,13,21,17
Module_36338,6,5,7,6
Module_32242,9,1,5,5
Module_20353,15,9,10,18
Module_32243,3,2,4,1
Module_32244,22,16,15,14
Module_36339,18,16,11,20
Module_10981,22,32,18,36
Module_32245,13,12,11,18
Module_10982,21,28,18,36
Module_32246,18,17,17,29
Module_10983,58,56,44,63
Module_12340,51,36,38,57
Module_20354,77,83,75,126
Module_17200,30,55,48,80
Module_20355,40,42,27,56
Module_32247,97,83,66,132
Module_32248,43,37,27,52
Module_17201,25,18,23,31
Module_28175,9,6,9,3
Module_16161,12,14,15,23
Module_10984,16,9,11,7
Module_20356,26,29,16,13
Module_10985,20,16,11,18
Module_16162,24,38,26,34
Module_12341,27,26,27,34
Module_16163,23,8,14,18
Module_12342,34,27,27,34
Module_16164,81,101,92,159
Module_12343,27,22,23,37
Module_34311,5,10,8,20
Module_16165,95,97,61,87
Module_32249,24,16,14,15
Module_16166,50,41,36,38
Module_16167,27,21,31,33
Module_36340,14,11,16,15
Module_32250,76,72,56,61
Module_32251,65,72,71,89
Module_29781,10,7,13,9
Module_17202,18,16,13,26
Module_28176,6,2,4,3
Module_17203,17,19,12,27
Module_10986,9,15,9,8
Module_29782,9,8,11,12
Module_17204,14,13,16,2
Module_14022,46,48,48,50
Module_28177,14,11,8,4
Module_28178,11,8,4,3
Module_28179,18,9,8,3
Module_29783,8,7,7,10
Module_29784,5,4,1,8
Module_39621,13,12,10,11
Module_17205,44,68,52,84
Module_29785,7,10,2,5
Module_14023,6,2,3,2
Module_29786,27,14,15,13
Module_17206,11,12,7,9
Module_20357,42,62,55,79
Module_29787,71,100,68,128
Module_29788,19,19,16,23
Module_32252,8,13,9,15
Module_16168,24,16,26,31
Module_4569,19,22,18,17
Module_37598,12,7,11,7
Module_36341,18,14,11,12
Module_16169,14,8,9,12
Module_16170,18,19,17,16
Module_20358,8,7,14,8
Module_37599,39,38,41,57
Module_37600,13,29,35,40
Module_20359,12,9,9,9
Module_17207,8,6,15,22
Module_37601,42,24,34,45
Module_37602,30,50,37,59
Module_37603,37,33,27,33
Module_16171,84,119,80,129
Module_16172,23,21,12,26
Module_37604,91,100,84,170
Module_37605,20,22,17,25
Module_16173,23,15,11,17
Module_28180,34,37,28,39
Module_17208,24,35,12,19
Module_6871,25,50,46,84
Module_4570,11,4,5,5
Module_17209,28,19,25,25
Module_37606,12,7,8,13
Module_20360,28,41,42,30
Module_39622,5,1,4,5
Module_37607,21,11,14,6
Module_32253,12,6,12,21
Module_6872,20,18,28,30
Module_20361,30,33,17,33
Module_6873,21,16,24,27
Module_16174,27,21,11,21
Module_6874,5,7,14,13
Module_16175,11,13,14,19
Module_16176,29,22,15,18
Module_6875,60,69,77,129
Module_39623,1,4,1,2
Module_16177,28,16,24,31
Module_16178,8,4,9,11
Module_16179,20,17,19,20
Module_28181,19,21,14,14
Module_6876,21,10,12,11
Module_39624,8,4,8,7
Module_16180,104,113,114,146
Module_16181,57,43,25,40
Module_12344,118,103,129,175
Module_12345,56,53,61,116
Module_39625,24,19,18,16
Module_16182,26,25,21,34
Module_4571,35,39,33,43
Module_12346,45,36,43,48
Module_39626,33,32,30,50
Module_12347,61,54,69,97
Module_12348,22,27,23,27
Module_17210,18,17,13,18
Module_17211,19,36,36,49
Module_12349,33,26,23,29
Module_17212,20,32,31,39
Module_37608,12,14,9,31
Module_17213,13,5,5,5
Module_12350,48,36,61,55
Module_37609,11,13,14,15
Module_4572,21,18,10,17
Module_37610,14,12,17,13
Module_16183,17,12,14,14
Module_17214,15,7,10,19
Module_37611,102,116,103,190
Module_16184,48,44,45,52
Module_37612,40,34,38,26
Module_16185,41,50,55,72
Module_12351,18,26,22,41
Module_16186,19,11,16,25
Module_20362,4,2,8,6
Module_10987,7,8,17,18
Module_16187,42,49,31,55
Module_20363,6,7,14,9
Module_16188,12,14,13,10
Module_16189,10,14,10,18
Module_16190,19,14,21,28
Module_16191,9,9,14,28
Module_37613,32,25,18,22
Module_20364,15,17,27,31
Module_20365,41,73,88,130
Module_10028,27,28,14,10
Module_12352,22,27,11,11
Module_29789,23,42,11,11
Module_29790,16,17,10,13
Module_20366,100,135,110,223
Module_6877,7,8,12,6
Module_20367,7,12,11,13
Module_14024,18,31,25,32
Module_12353,16,14,6,11
Module_12354,13,24,4,26
Module_12355,46,77,41,90
Module_29791,12,14,18,10
Module_29792,9,7,8,12
Module_26089,25,23,26,42
Module_12356,56,57,55,121
Module_20368,70,91,63,125
Module_12357,16,15,23,21
Module_16192,24,12,16,25
Module_17215,20,23,21,17
Module_12358,36,22,36,34
Module_16193,27,26,27,29
Module_1683,3,2,4,4
Module_20369,105,134,110,188
Module_16194,48,41,71,86
Module_16195,64,50,56,69
Module_12359,22,32,36,45
Module_17216,18,14,26,32
Module_16196,25,36,27,30
Module_17217,39,38,28,36
Module_16197,36,32,33,59
Module_17218,31,29,21,32
Module_10029,90,127,129,203
Module_17219,29,33,21,33
Module_10030,99,154,165,231
Module_1684,6,5,6,13
Module_12360,38,47,44,56
Module_14025,11,10,17,15
Module_12361,49,55,61,70
Module_28182,2,7,7,3
Module_17220,54,45,35,67
Module_16198,57,60,44,78
Module_12362,18,20,23,39
Module_20370,22,23,24,43
Module_12363,35,38,53,88
Module_20371,45,74,83,100
Module_14026,11,21,23,39
Module_28183,13,9,11,7
Module_12364,8,11,6,7
Module_16199,92,116,87,188
Module_20372,15,16,16,27
Module_20373,36,42,38,50
Module_17221,17,4,15,11
Module_10988,8,8,17,14
Module_10989,8,14,15,20
Module_20374,15,15,11,19
Module_17222,18,17,14,19
Module_17223,15,12,15,16
Module_17224,17,38,21,27
Module_14027,37,49,48,45
Module_17225,28,38,33,49
Module_29793,15,19,7,4
Module_17226,10,11,9,8
Module_20375,76,100,70,170
Module_29794,15,11,11,17
Module_17227,11,10,10,11
Module_36342,15,17,14,15
Module_17228,11,19,14,19
Module_20376,39,39,36,63
Module_12365,21,25,32,37
Module_14028,35,44,35,29
Module_20377,5,7,9,16
Module_10990,31,31,18,26
Module_36343,6,4,10,7
Module_10991,86,107,77,125
Module_10992,96,87,79,84
Module_17229,27,31,37,56
Module_17230,19,16,9,10
Module_36344,4,13,11,10
Module_17231,34,42,32,28
Module_28184,16,15,29,48
Module_17232,21,18,16,18
Module_10993,44,62,11,32
Module_17233,13,17,13,15
Module_10994,108,94,75,86
Module_10995,229,278,178,296
Module_12366,54,59,38,38
Module_10996,32,39,32,44
Module_10997,22,20,23,36
Module_28185,13,4,9,8
Module_29795,21,19,25,32
Module_16200,90,121,105,166
Module_17234,111,131,79,180
Module_16201,14,8,14,14
Module_28186,36,25,3,9
Module_4573,44,64,68,130
Module_20378,32,35,31,54
Module_16202,39,40,54,77
Module_16203,20,24,21,25
Module_12367,26,15,33,39
Module_4574,17,20,12,32
Module_10998,32,31,29,44
Module_12368,17,27,39,45
Module_10999,28,31,24,61
Module_12369,20,19,28,41
Module_16204,46,41,38,58
Module_11000,28,30,41,48
Module_12370,62,73,67,112
Module_12371,9,9,19,15
Module_12372,11,10,23,24
Module_11001,35,32,22,18
Module_37614,7,9,7,6
Module_12373,8,11,16,13
Module_36345,18,12,11,7
Module_11002,9,21,8,18
Module_12374,18,26,36,47
Module_8678,20,13,12,15
Module_11003,5,7,7,4
Module_11004,11,13,6,8
Module_28187,9,14,2,7
Module_12375,163,219,202,338
Module_12376,26,8,11,13
Module_37615,11,11,7,10
Module_8679,23,16,21,15
Module_8680,26,31,13,32
Module_20379,32,42,33,74
Module_11005,19,11,15,23
Module_11006,29,23,11,20
Module_16205,31,26,25,26
Module_16206,51,76,59,77
Module_8681,7,7,8,6
Module_11007,20,34,22,53
Module_17235,10,19,21,28
Module_29796,15,5,21,13
Module_37616,10,12,7,5
Module_11008,53,75,49,79
Module_37617,8,3,8,11
Module_11009,30,29,18,26
Module_1685,10,18,17,30
Module_11010,41,27,38,44
Module_8682,15,16,6,7
Module_11011,29,17,24,39
Module_16207,30,24,23,43
Module_16208,18,17,21,24
Module_16209,16,22,32,27
Module_37618,98,112,107,163
Module_16210,27,27,32,27
Module_37619,94,113,110,160
Module_11012,15,10,8,17
