Module,3hrs.H3K27ac_REPLICANT.1,3hrs.H3K27ac_REPLICANT.2,24hrs.H3K27ac_REPLICANT.1,24hrs.H3K27ac_REPLICANT.2
Module_33122,16,12,16,26
Module_26926,3,9,2,11
Module_2531,13,8,15,15
Module_2532,23,35,33,54
Module_2533,2,7,12,15
Module_2534,51,102,48,93
Module_2535,24,30,18,29
Module_2536,23,21,26,42
Module_2537,22,32,20,33
Module_2538,23,27,14,23
Module_2539,12,37,19,18
Module_2540,66,121,45,61
Module_2541,16,27,14,27
Module_2542,24,48,21,52
Module_2543,7,6,22,37
Module_21155,29,36,31,39
Module_21156,24,38,22,31
Module_35427,45,69,46,73
Module_2544,4,11,10,16
Module_21157,4,11,5,12
Module_2545,6,20,8,13
Module_2546,27,40,23,47
Module_2547,12,7,9,7
Module_2548,8,4,9,3
Module_33123,38,41,25,29
Module_33124,32,62,36,56
Module_33125,35,35,29,27
Module_33126,20,16,12,10
Module_26927,15,17,24,17
Module_35428,26,29,35,60
Module_35429,6,7,13,22
Module_35430,5,10,16,27
Module_35431,6,9,16,14
Module_26928,6,11,10,10
Module_26929,8,9,10,13
Module_35432,14,26,24,21
Module_33127,11,10,10,16
Module_35433,3,3,16,10
Module_35434,6,4,15,12
Module_35435,12,30,16,47
Module_33128,26,31,19,34
Module_35436,6,8,10,18
Module_33129,6,4,18,15
Module_35437,15,10,10,17
Module_33130,26,28,21,35
Module_33131,14,26,15,27
Module_35438,35,34,26,37
Module_33132,15,11,17,30
Module_33133,20,24,24,40
Module_26930,18,16,10,13
Module_33134,16,20,12,24
Module_26931,15,12,11,20
Module_30763,1,10,7,15
Module_35439,20,26,18,32
Module_26932,5,11,3,10
Module_30764,5,8,6,10
Module_35440,4,8,6,10
Module_30765,18,15,27,39
Module_35441,16,25,19,25
Module_30766,2,3,9,14
Module_30767,8,7,3,9
Module_30768,8,10,4,11
Module_26933,11,9,5,7
Module_33135,11,16,23,36
Module_33136,13,8,25,33
Module_35442,14,13,14,18
Module_35443,19,33,25,36
Module_35444,13,19,21,40
Module_35445,38,45,33,61
Module_30769,9,7,11,12
Module_35446,12,10,11,26
Module_33137,10,31,39,66
Module_35447,44,93,45,70
Module_33138,13,22,13,27
Module_35448,26,38,30,36
Module_35449,10,14,13,15
Module_30770,83,165,74,139
Module_35450,19,21,33,55
Module_35451,7,5,23,17
Module_35452,16,10,15,35
Module_33139,75,122,46,82
Module_33140,49,82,36,77
Module_26934,21,30,20,29
Module_35453,68,91,61,103
Module_26935,16,28,31,47
Module_21158,12,21,8,16
Module_21159,26,31,17,21
Module_21160,10,17,4,7
Module_21161,16,26,9,14
Module_33141,44,64,49,62
Module_33142,21,16,14,24
Module_26936,20,28,28,23
Module_30771,12,18,12,17
Module_33143,10,12,17,23
Module_33144,53,61,39,72
Module_33145,22,25,17,29
Module_33146,4,13,10,10
Module_21162,11,18,5,5
Module_35454,34,71,35,78
Module_35455,15,13,16,18
Module_26937,6,6,2,3
Module_35456,35,51,12,38
Module_35457,7,12,21,20
Module_35458,10,10,12,19
Module_35459,11,7,8,14
Module_35460,9,4,11,17
Module_33147,13,34,16,26
Module_35461,7,8,10,16
Module_26938,7,8,12,5
Module_26939,3,7,3,8
Module_33148,41,84,30,55
Module_26940,5,5,4,3
Module_33149,23,22,14,21
Module_33150,8,5,13,19
Module_2549,13,35,11,33
Module_33151,16,11,23,26
Module_26941,2,4,4,3
Module_2550,17,36,33,60
Module_26942,3,4,5,5
Module_33152,61,120,44,101
Module_26943,1,1,4,8
Module_35462,5,10,10,12
Module_35463,16,19,21,42
Module_2551,19,20,18,19
Module_26944,6,6,14,8
Module_33153,32,41,28,40
Module_26945,5,4,8,9
Module_33154,15,9,16,22
Module_33155,8,17,10,16
Module_33156,5,9,20,14
Module_33157,12,15,20,28
Module_28854,8,6,10,14
Module_2552,7,14,11,17
Module_2553,6,6,4,4
Module_33158,15,16,15,18
Module_28855,12,4,7,11
Module_2554,15,29,16,37
Module_2555,2,4,1,6
Module_28856,7,11,15,21
Module_2556,12,15,13,13
Module_2557,53,65,44,83
Module_2558,10,18,7,13
Module_33159,90,165,62,133
Module_33160,44,78,29,50
Module_33161,58,118,41,52
Module_33162,16,13,18,20
Module_33163,28,23,14,32
Module_21163,66,158,58,133
Module_33164,31,39,30,32
Module_21164,3,3,2,4
Module_21165,9,10,9,11
Module_33165,40,50,22,47
Module_33166,13,26,31,31
Module_21166,10,14,14,17
Module_30772,4,8,9,6
Module_30773,17,26,19,34
Module_30774,15,18,14,23
Module_30775,12,4,8,11
Module_33167,14,7,8,16
Module_30776,14,17,19,27
Module_30777,8,28,35,46
Module_30778,29,36,17,50
Module_26946,121,222,88,154
Module_28857,16,20,8,23
Module_26947,18,27,19,26
Module_30779,24,66,17,32
Module_30780,21,35,10,23
Module_30781,1,6,11,13
Module_26948,37,66,40,59
Module_30782,59,117,43,101
Module_30783,30,33,21,31
Module_28858,8,13,15,9
Module_28859,3,3,7,7
Module_30784,61,80,55,86
Module_28860,56,79,44,70
Module_30785,106,146,40,75
Module_30786,88,165,52,97
Module_30787,45,103,49,80
Module_30788,39,49,38,60
Module_30789,38,53,23,61
Module_30790,11,6,10,4
Module_28861,15,26,7,24
Module_30791,4,11,10,24
Module_28862,8,7,9,7
Module_30792,31,47,32,45
Module_30793,5,8,11,13
Module_30794,16,12,18,22
Module_30795,18,20,20,29
Module_30796,14,16,21,19
Module_30797,18,11,15,25
Module_30798,18,17,14,23
Module_30799,69,85,74,84
Module_30800,16,25,20,30
Module_28863,8,11,9,12
Module_30801,53,76,46,75
Module_30802,27,43,30,53
Module_30803,34,55,25,47
Module_2559,6,6,3,8
Module_30804,10,18,12,19
Module_2560,2,4,7,11
Module_28864,38,54,22,32
Module_2561,4,0,4,6
Module_30805,37,50,27,51
Module_21167,18,19,20,29
Module_30806,10,7,14,15
Module_28865,13,22,13,21
Module_2562,13,8,11,13
Module_21168,5,5,4,8
Module_2563,15,35,21,31
Module_21169,19,28,15,40
Module_2564,16,38,21,31
Module_21170,19,35,15,32
Module_21171,3,12,9,11
Module_21172,14,13,7,20
Module_2565,14,27,3,11
Module_30807,10,10,14,10
Module_2566,5,9,5,11
Module_30808,16,17,11,26
Module_2567,16,22,11,20
Module_2568,18,33,25,43
Module_2569,24,23,29,28
Module_2570,13,12,13,12
Module_21173,23,19,20,35
Module_2571,40,51,28,62
Module_2572,21,46,23,47
Module_2573,10,10,9,14
Module_30809,38,50,10,19
Module_2574,23,29,36,42
Module_2575,10,8,12,14
Module_2576,12,18,13,26
Module_30810,24,31,23,44
Module_30811,9,6,7,13
Module_21174,18,17,24,28
Module_28866,15,21,10,20
Module_2577,13,14,17,19
Module_28867,46,79,26,72
Module_28868,77,135,50,125
Module_28869,20,56,19,39
Module_2578,22,32,39,35
Module_2579,32,38,28,36
Module_2580,11,5,8,8
Module_2581,54,75,39,73
Module_21175,7,10,16,19
Module_2582,17,32,22,37
Module_2583,21,21,39,71
Module_2584,53,54,31,70
Module_28870,5,13,5,17
Module_2585,27,33,48,64
Module_2586,16,18,25,34
Module_2587,28,47,43,61
Module_28871,29,47,25,38
Module_28872,27,15,5,21
Module_26949,7,6,11,15
Module_26950,53,96,32,64
Module_21176,12,10,8,4
Module_28873,6,20,15,17
Module_2588,44,87,12,30
Module_33168,7,6,2,4
Module_2589,11,8,18,19
Module_28874,14,19,18,14
Module_28875,16,16,9,16
Module_28876,31,32,22,27
Module_26951,6,6,5,7
Module_28877,15,24,25,27
Module_26952,2,3,2,6
Module_2590,49,54,31,46
Module_2591,13,15,11,17
Module_2592,19,11,12,16
Module_2593,13,12,10,15
Module_33169,22,33,11,33
Module_28878,9,8,13,21
Module_2594,17,14,14,14
Module_26953,17,10,10,17
Module_28879,67,96,34,44
Module_28880,9,11,3,15
Module_26954,5,4,3,3
Module_2595,11,13,11,16
Module_28881,8,17,13,16
Module_33170,16,15,12,23
Module_28882,7,5,2,14
Module_26955,8,9,10,6
Module_2596,8,9,1,12
Module_26956,10,8,8,14
Module_26957,13,12,11,4
Module_2597,39,47,22,32
Module_26958,25,52,17,38
Module_28883,36,46,32,59
Module_2598,5,8,3,7
Module_2599,93,147,53,92
Module_2600,36,47,36,38
Module_2601,52,100,46,64
Module_33171,9,8,8,12
Module_26959,0,5,12,5
Module_2602,46,38,39,61
Module_33172,15,11,14,25
Module_33173,51,83,54,87
Module_33174,29,25,31,39
Module_33175,9,27,10,23
Module_33176,17,26,25,42
Module_33177,17,17,14,10
Module_21177,13,11,9,18
Module_21178,32,52,16,33
Module_26960,69,126,52,111
Module_26961,12,23,25,37
Module_33178,7,7,7,3
Module_33179,2,3,2,2
Module_26962,18,14,9,21
Module_33180,6,8,8,4
Module_26963,22,16,11,24
Module_33181,19,18,12,11
Module_33182,17,18,16,19
Module_26964,11,12,7,16
Module_26965,4,8,6,8
Module_33183,17,13,17,17
Module_26966,4,5,6,8
Module_26967,8,7,3,5
Module_33184,6,7,15,12
Module_33185,12,17,5,9
Module_33186,9,8,4,10
Module_33187,4,8,9,15
Module_33188,12,11,11,16
Module_26968,28,26,37,43
Module_21179,6,9,5,4
Module_26969,7,11,8,12
Module_33189,34,49,20,29
Module_33190,21,23,18,23
Module_26970,8,11,3,8
Module_33191,21,21,13,25
Module_21180,6,10,4,13
Module_26971,10,20,21,28
Module_33192,17,14,13,31
Module_2603,14,11,14,14
Module_26972,4,7,5,5
Module_2604,19,17,24,26
Module_33193,41,92,43,65
Module_2605,22,31,32,28
Module_2606,98,132,66,130
Module_33194,6,6,10,10
Module_2607,63,109,63,101
Module_2608,18,19,27,31
Module_2609,79,98,46,53
Module_2610,41,65,34,55
Module_2611,18,13,21,22
Module_2612,13,12,9,23
Module_30812,16,17,5,15
Module_26973,40,54,14,44
Module_2613,14,17,10,16
Module_26974,34,49,36,48
Module_26975,19,19,13,27
Module_2614,7,13,12,29
Module_2615,8,7,13,17
Module_2616,28,30,28,53
Module_2617,82,120,75,120
Module_2618,94,124,59,90
Module_2619,10,9,4,13
Module_2620,11,11,10,10
Module_2621,12,12,16,20
Module_2622,26,33,16,30
Module_2623,8,5,9,13
Module_30813,3,9,9,6
Module_2624,21,15,21,32
Module_21181,82,137,59,135
Module_30814,4,9,2,8
Module_2625,34,41,26,66
Module_30815,37,45,30,49
Module_2626,26,73,27,56
Module_30816,11,20,7,10
Module_30817,15,12,8,7
Module_2627,12,12,3,13
Module_21182,11,13,14,18
Module_21183,62,94,55,93
Module_33195,19,41,19,43
Module_2628,76,100,46,77
Module_33196,46,56,30,56
Module_33197,13,9,15,19
Module_2629,25,39,28,58
Module_33198,24,23,15,28
Module_33199,6,8,5,12
Module_33200,7,3,6,11
Module_33201,12,7,13,16
Module_33202,15,18,11,11
Module_2630,100,173,66,140
Module_2631,14,13,8,11
Module_2632,5,9,10,4
Module_33203,27,30,29,33
Module_33204,7,8,2,5
Module_21184,14,18,13,13
Module_21185,12,26,8,10
Module_21186,10,24,9,16
Module_21187,39,46,9,23
Module_21188,20,14,11,29
Module_2633,4,6,9,12
Module_21189,17,21,17,26
Module_2634,24,43,22,46
Module_2635,6,5,4,12
Module_21190,88,170,60,111
Module_2636,13,10,10,12
Module_2637,44,67,37,55
Module_21191,20,18,17,14
Module_2638,15,8,4,10
Module_21192,21,53,34,47
Module_21193,57,101,50,89
Module_2639,83,134,35,73
Module_21194,5,11,7,11
Module_2640,10,20,6,15
Module_2641,15,20,17,29
Module_2642,14,25,13,23
Module_21195,17,36,14,32
Module_21196,16,32,17,28
Module_2643,1,6,4,10
Module_2644,11,4,6,9
Module_2645,7,13,8,11
Module_2646,6,10,4,12
Module_2647,10,11,15,14
Module_2648,15,22,9,23
Module_2649,12,11,11,16
Module_2650,9,5,7,9
Module_2651,18,24,10,19
Module_2652,10,9,8,11
Module_2653,7,20,14,16
Module_2654,6,6,4,12
Module_2655,15,12,10,11
Module_2656,13,15,15,18
Module_2657,20,35,40,46
Module_2658,27,29,24,44
Module_30818,9,7,12,11
Module_30819,3,11,9,8
Module_21197,10,14,28,25
Module_30820,10,5,6,6
Module_30821,33,72,32,48
Module_21198,12,18,6,7
Module_21199,14,11,17,26
Module_30822,7,13,11,15
Module_30823,56,97,48,76
Module_30824,51,117,39,73
Module_21200,2,2,4,4
Module_21201,8,12,6,9
Module_30825,27,35,32,43
Module_30826,23,29,26,37
Module_21202,14,8,9,7
Module_30827,7,13,10,16
Module_33205,7,9,6,8
Module_2659,8,10,5,8
Module_33206,4,5,4,4
Module_2660,9,18,11,13
Module_33207,8,12,8,16
Module_21203,4,5,4,5
Module_21204,9,7,8,10
Module_21205,3,5,4,5
Module_21206,9,5,7,7
Module_21207,26,46,19,50
Module_2661,6,17,11,13
Module_2662,6,13,3,11
Module_2663,5,5,7,10
Module_2664,11,12,7,10
Module_33208,11,30,25,32
Module_33209,18,35,23,40
Module_33210,16,14,17,24
Module_33211,14,16,28,37
Module_33212,76,133,57,125
Module_33213,10,10,8,25
Module_28884,9,13,5,8
Module_28885,6,6,3,5
Module_28886,6,8,9,10
Module_28887,3,7,7,6
Module_28888,21,33,12,25
Module_28889,29,47,13,17
Module_28890,4,11,9,10
Module_2665,15,29,20,28
Module_2666,52,95,55,77
Module_2667,17,27,21,33
Module_2668,25,27,18,38
Module_21208,22,28,33,35
Module_2669,24,32,27,36
Module_2670,53,100,46,100
Module_2671,20,35,19,31
Module_2672,19,19,21,29
Module_21209,7,10,7,14
Module_2673,33,44,38,69
Module_2674,10,15,11,21
Module_21210,68,139,70,129
Module_26976,4,20,19,30
Module_26977,12,28,10,33
Module_2675,12,5,11,9
Module_2676,2,6,5,10
Module_2677,10,13,12,22
Module_2678,14,17,7,21
Module_2679,22,32,21,42
Module_21211,4,3,3,9
Module_21212,19,21,11,16
Module_21213,11,2,5,6
Module_2680,17,36,21,43
Module_2681,4,7,12,4
Module_26978,5,5,8,9
Module_2682,3,3,6,8
Module_26979,23,22,13,16
Module_2683,41,56,29,54
Module_26980,10,10,6,21
Module_26981,10,7,10,11
Module_26982,5,8,3,7
Module_2684,13,13,7,17
Module_28891,52,68,43,60
Module_28892,17,19,11,22
Module_28893,32,34,37,46
Module_2685,93,163,51,102
Module_2686,28,48,20,27
Module_28894,19,15,10,24
Module_2687,11,12,5,9
Module_28895,5,10,12,25
Module_28896,7,9,16,13
Module_28897,5,14,14,19
Module_2688,19,19,11,23
Module_28898,8,7,14,12
Module_28899,10,14,3,17
Module_28900,8,11,10,16
Module_28901,10,13,12,14
Module_28902,2,6,6,9
Module_28903,5,6,5,10
Module_28904,4,5,7,7
Module_28905,2,7,10,12
Module_2689,8,9,9,17
Module_28906,8,10,3,7
Module_2690,23,38,21,38
Module_28907,7,13,13,16
Module_28908,17,15,11,6
Module_28909,13,22,9,13
Module_28910,16,16,7,11
Module_28911,17,38,16,33
Module_28912,3,5,6,4
Module_28913,5,11,9,23
Module_21214,19,40,15,36
Module_21215,10,16,9,10
Module_21216,18,16,10,14
Module_21217,17,29,16,30
Module_21218,21,38,16,26
Module_21219,26,23,29,28
Module_21220,28,19,12,27
Module_21221,48,44,19,26
Module_21222,18,17,13,18
Module_33214,34,61,26,41
Module_33215,11,23,11,12
Module_33216,18,10,3,19
Module_33217,17,17,4,13
Module_33218,23,21,13,21
Module_33219,30,39,27,33
Module_33220,37,79,24,41
Module_33221,65,101,36,63
Module_2691,6,5,4,4
Module_33222,10,23,17,19
Module_33223,6,3,10,9
Module_33224,12,13,8,8
Module_33225,10,6,5,18
Module_33226,7,12,7,11
Module_21223,9,10,9,6
Module_21224,5,3,4,7
Module_2692,21,32,31,43
Module_2693,13,16,11,23
Module_2694,27,61,23,40
Module_2695,2,18,7,15
Module_2696,5,7,4,5
Module_2697,144,289,98,212
Module_2698,13,22,9,21
Module_33227,12,10,10,20
Module_33228,6,9,10,14
Module_33229,13,11,14,20
Module_33230,2,2,3,6
Module_33231,7,9,9,20
Module_33232,14,17,21,32
Module_33233,37,70,34,60
Module_2699,16,56,37,73
Module_26983,9,12,4,6
Module_26984,8,14,9,15
Module_2700,26,24,27,42
Module_26985,6,7,7,4
Module_2701,28,26,27,40
Module_26986,7,6,8,4
Module_2702,25,24,25,39
Module_2703,18,37,32,39
Module_26987,6,5,5,11
Module_2704,16,18,19,28
Module_2705,16,14,23,18
Module_2706,7,7,10,8
Module_2707,23,28,17,21
Module_2708,16,16,24,28
Module_2709,19,16,10,19
Module_2710,20,22,16,33
Module_2711,71,134,63,132
Module_30828,16,13,18,28
Module_30829,14,4,17,29
Module_30830,26,49,38,60
Module_30831,33,31,43,78
Module_30832,10,11,25,25
Module_30833,10,16,9,26
Module_30834,7,13,14,13
Module_30835,22,22,27,36
Module_30836,19,37,32,59
Module_26988,13,15,15,15
Module_26989,18,13,10,20
Module_26990,12,14,10,23
Module_26991,23,44,24,25
Module_2712,30,27,38,36
Module_30837,10,3,7,8
Module_2713,17,14,12,18
Module_30838,11,13,10,11
Module_30839,4,3,3,3
Module_30840,15,12,11,25
Module_2714,17,13,12,19
Module_2715,12,11,7,12
Module_2716,8,8,6,13
Module_2717,5,8,5,16
Module_2718,5,9,10,15
Module_21225,95,115,50,107
Module_2719,16,26,18,32
Module_2720,13,16,16,21
Module_2721,5,7,1,9
Module_33234,27,19,15,22
Module_2722,3,7,4,9
Module_33235,11,9,7,8
Module_33236,39,68,55,75
Module_33237,44,78,30,89
Module_2723,14,12,15,10
Module_33238,19,23,14,31
Module_33239,4,3,8,19
Module_33240,9,14,10,20
Module_33241,41,64,18,39
Module_2724,16,28,13,19
Module_2725,9,14,7,16
Module_33242,21,29,15,25
Module_2726,15,20,12,27
Module_21226,32,43,13,30
Module_21227,24,31,24,26
Module_21228,24,24,20,32
Module_21229,15,18,13,27
Module_21230,11,13,9,13
Module_21231,24,28,20,30
Module_21232,28,37,18,35
Module_21233,50,54,24,42
Module_21234,77,108,67,126
Module_33243,7,16,17,32
Module_21235,13,16,14,23
Module_33244,7,8,17,15
Module_33245,11,5,22,19
Module_33246,38,51,56,110
Module_33247,19,24,28,48
Module_33248,10,4,8,12
Module_33249,16,30,24,50
Module_33250,17,13,10,21
Module_30841,9,11,4,9
Module_21236,4,2,4,9
Module_2727,6,9,13,9
Module_2728,11,17,12,20
Module_21237,20,41,22,35
Module_30842,7,10,8,8
Module_2729,18,32,27,31
Module_21238,8,16,13,16
Module_21239,48,69,42,67
Module_21240,29,49,22,41
Module_28914,7,6,4,12
Module_28915,7,3,6,12
Module_28916,6,10,12,15
Module_2730,12,23,9,14
Module_21241,7,6,10,15
Module_2731,17,14,12,18
Module_21242,14,13,22,37
Module_28917,34,32,11,17
Module_21243,7,12,8,13
Module_21244,25,38,25,23
Module_21245,12,16,15,20
Module_26992,31,47,25,48
Module_26993,28,48,32,62
Module_28918,6,6,5,11
Module_2732,9,18,7,18
Module_21246,29,58,18,38
Module_28919,5,17,10,15
Module_2733,17,24,10,29
Module_28920,7,10,9,6
Module_2734,4,10,3,6
Module_28921,10,7,5,10
Module_26994,8,15,4,12
Module_28922,12,6,11,9
Module_26995,6,5,4,3
Module_26996,29,56,19,33
Module_2735,33,51,22,45
Module_2736,58,85,31,41
Module_33251,23,15,17,25
Module_28923,9,5,5,11
Module_33252,5,11,16,27
Module_28924,6,14,8,11
Module_33253,11,7,12,20
Module_28925,9,7,8,15
Module_26997,4,2,7,4
Module_28926,18,49,29,65
Module_28927,15,15,13,22
Module_26998,18,12,11,7
Module_21247,7,5,4,9
Module_33254,9,16,14,18
Module_33255,6,2,4,12
Module_33256,33,48,23,44
Module_33257,13,12,16,15
Module_33258,5,17,9,12
Module_33259,14,16,18,17
Module_33260,8,5,7,12
Module_30843,13,15,27,30
Module_2737,26,47,12,31
Module_28928,144,247,114,220
Module_26999,32,51,34,57
Module_28929,21,30,26,32
Module_21248,15,14,22,19
Module_21249,33,38,43,41
Module_30844,16,16,12,27
Module_30845,11,11,16,27
Module_21250,9,10,9,11
Module_21251,11,15,16,15
Module_27000,5,7,6,14
Module_27001,21,25,8,9
Module_30846,8,8,14,14
Module_30847,12,9,8,11
Module_28930,51,63,28,57
Module_30848,17,23,21,32
Module_33261,13,16,11,30
Module_33262,15,17,13,21
Module_30849,13,18,25,39
Module_30850,15,18,24,34
Module_28931,19,22,15,32
Module_30851,7,11,8,11
Module_30852,10,14,16,22
Module_30853,14,15,17,24
Module_2738,5,9,7,8
Module_28932,10,9,8,8
Module_27002,6,11,7,6
Module_27003,19,19,14,14
Module_27004,13,8,7,10
Module_28933,12,14,15,12
Module_28934,14,18,21,28
Module_30854,7,11,17,12
Module_30855,7,10,10,13
Module_28935,17,16,17,31
Module_28936,23,29,28,44
Module_2739,4,8,8,10
Module_28937,19,19,14,26
Module_30856,49,61,32,50
Module_2740,2,2,9,7
Module_2741,9,8,10,13
Module_2742,4,4,5,7
Module_33263,15,11,5,11
Module_2743,7,6,8,19
Module_33264,4,2,3,3
Module_33265,9,24,7,18
Module_33266,79,136,59,113
Module_28938,12,13,10,14
Module_27005,8,14,14,17
Module_27006,30,21,23,23
Module_28939,21,23,14,31
Module_30857,37,42,28,54
Module_28940,26,38,12,14
Module_30858,71,95,74,90
Module_28941,23,34,17,33
Module_28942,8,21,10,17
Module_28943,10,16,11,16
Module_30859,118,177,76,154
Module_30860,28,19,25,23
Module_30861,13,31,25,33
Module_30862,24,35,38,53
Module_21252,9,5,8,22
Module_21253,13,22,8,15
Module_30863,20,24,17,33
Module_21254,46,64,56,102
Module_30864,2,1,5,5
Module_28944,11,22,27,25
Module_30865,9,2,9,4
Module_2744,20,20,12,18
Module_2745,22,19,18,28
Module_2746,37,36,16,30
Module_28945,11,26,15,23
Module_21255,6,3,6,10
Module_28946,14,28,18,26
Module_27007,8,11,5,8
Module_28947,41,54,28,39
Module_27008,5,2,8,9
Module_33267,12,14,19,19
Module_33268,8,10,12,12
Module_33269,28,49,42,65
Module_33270,38,60,38,62
Module_27009,9,7,9,15
Module_33271,71,96,48,76
Module_33272,30,34,30,36
Module_33273,4,9,6,13
Module_33274,8,15,18,24
Module_21256,12,11,12,8
Module_28948,6,6,4,5
Module_21257,9,8,10,11
Module_21258,8,10,4,11
Module_28949,8,8,16,13
Module_28950,13,19,8,20
Module_30866,7,4,4,13
Module_30867,51,102,36,62
Module_30868,3,7,5,4
Module_30869,13,15,5,18
Module_30870,21,36,19,45
Module_30871,22,23,24,29
Module_30872,14,17,22,21
Module_30873,76,113,40,94
Module_33275,19,17,21,37
Module_33276,11,14,8,19
Module_30874,45,61,33,39
Module_28951,8,5,7,17
Module_21259,23,25,18,18
Module_28952,5,11,11,8
Module_30875,32,53,21,50
Module_28953,18,26,10,29
Module_21260,13,7,5,15
Module_28954,14,18,17,25
Module_28955,11,12,15,10
Module_28956,50,44,46,70
Module_28957,9,16,13,45
Module_27010,8,9,9,19
Module_27011,19,33,18,32
Module_27012,70,69,63,78
Module_27013,23,12,13,16
Module_27014,29,37,17,25
Module_27015,25,31,13,25
Module_27016,16,20,27,20
Module_27017,70,125,53,76
Module_27018,44,94,17,41
Module_21261,6,5,11,6
Module_2747,32,49,40,68
Module_2748,39,59,31,70
Module_21262,13,12,13,13
Module_21263,6,9,13,10
Module_2749,17,25,48,78
Module_2750,12,13,34,63
Module_2751,19,17,41,57
Module_2752,38,57,28,56
Module_2753,21,18,23,44
Module_2754,10,17,14,26
Module_2755,22,24,17,26
Module_2756,40,49,41,52
Module_30876,17,39,22,39
Module_30877,14,19,16,27
Module_30878,88,167,62,131
Module_30879,29,22,16,35
Module_2757,12,12,8,15
Module_2758,14,11,10,17
Module_27019,12,9,3,7
Module_27020,8,16,7,12
Module_21264,15,7,15,16
Module_27021,10,17,5,13
Module_27022,10,13,12,20
Module_27023,10,12,4,9
Module_21265,6,7,5,10
Module_27024,10,19,12,9
Module_21266,13,24,13,14
Module_21267,6,6,3,5
Module_21268,12,10,15,21
Module_21269,12,11,13,23
Module_27025,9,11,7,13
Module_27026,18,25,9,15
Module_27027,9,13,6,22
Module_27028,8,3,12,9
Module_30880,22,24,15,41
Module_30881,21,13,34,26
Module_30882,24,29,32,37
Module_2759,27,41,29,55
Module_30883,25,26,22,48
Module_30884,6,7,5,8
Module_21270,9,19,8,12
Module_21271,14,14,9,18
Module_21272,8,19,9,18
Module_21273,13,31,9,16
Module_30885,6,21,11,14
Module_30886,12,12,11,16
Module_2760,16,14,10,21
Module_27029,9,11,10,23
Module_21274,25,34,22,50
Module_27030,10,18,14,13
Module_27031,108,186,81,127
Module_21275,6,7,8,13
Module_2761,9,7,2,9
Module_2762,10,7,9,12
Module_27032,11,18,7,10
Module_27033,6,10,1,7
Module_21276,103,219,80,152
Module_2763,18,22,19,39
Module_21277,35,51,25,46
Module_30887,63,103,43,80
Module_21278,31,52,22,42
Module_30888,58,105,50,70
Module_30889,6,15,8,19
Module_30890,11,8,10,21
Module_30891,21,29,21,25
Module_30892,32,67,40,109
Module_30893,21,20,19,23
Module_30894,4,11,7,13
Module_30895,16,14,14,23
Module_21279,12,17,19,15
Module_30896,12,24,21,29
Module_21280,120,232,79,172
Module_21281,11,15,12,21
Module_30897,10,28,18,31
Module_21282,25,27,24,22
Module_30898,14,19,14,24
Module_30899,22,32,32,44
Module_30900,36,80,35,60
Module_30901,10,26,22,24
Module_21283,39,61,26,51
Module_30902,29,53,29,69
Module_30903,32,47,26,55
Module_30904,33,35,25,38
Module_30905,26,34,19,35
Module_30906,19,21,27,31
Module_21284,40,52,28,42
Module_30907,11,8,17,27
Module_30908,16,12,16,22
Module_21285,13,14,11,24
Module_30909,21,16,10,27
Module_30910,45,50,47,61
Module_21286,8,13,7,14
Module_21287,4,11,11,17
Module_30911,13,14,10,8
Module_2764,11,6,11,16
Module_30912,16,4,10,4
Module_30913,24,24,20,22
Module_21288,13,7,7,8
Module_30914,27,24,12,33
Module_21289,13,11,14,14
Module_30915,12,6,5,11
Module_21290,60,96,57,106
Module_27034,14,13,7,11
Module_27035,20,21,12,29
Module_2765,11,13,13,13
Module_27036,11,10,12,17
Module_2766,10,11,12,12
Module_27037,20,20,11,17
Module_27038,19,30,15,41
Module_2767,2,6,5,5
Module_2768,18,13,22,31
Module_2769,11,16,8,15
Module_2770,5,7,10,9
Module_2771,9,9,9,3
Module_30916,32,56,22,50
Module_2772,24,51,26,38
Module_2773,4,10,7,9
Module_2774,10,7,8,12
Module_30917,13,15,6,13
Module_27039,38,54,30,57
Module_21291,11,6,4,11
Module_30918,13,22,25,50
Module_30919,12,16,16,30
Module_30920,27,38,25,38
Module_30921,36,45,30,57
Module_30922,9,21,17,17
Module_30923,13,17,8,15
Module_30924,62,88,33,78
Module_30925,40,103,34,63
Module_30926,27,19,13,10
Module_30927,16,15,11,16
Module_21292,13,30,13,17
Module_21293,9,14,7,14
Module_21294,7,12,11,23
Module_21295,7,15,8,7
Module_21296,13,18,11,21
Module_21297,13,6,13,13
Module_21298,30,39,29,43
Module_21299,16,11,8,16
Module_21300,10,10,16,24
Module_21301,9,5,10,16
Module_21302,20,11,11,21
Module_21303,3,14,13,24
Module_21304,8,14,16,19
Module_21305,13,16,11,21
Module_30928,4,10,8,16
Module_21306,9,12,21,37
Module_21307,35,61,30,51
Module_30929,9,15,14,17
Module_30930,74,107,56,101
Module_30931,26,23,16,34
Module_30932,36,42,23,37
Module_30933,71,110,38,56
Module_30934,41,53,37,38
Module_30935,92,137,48,84
Module_27040,52,90,22,56
Module_30936,23,21,17,35
Module_27041,38,41,28,41
Module_30937,38,52,24,64
Module_30938,11,4,11,15
Module_30939,11,8,13,14
Module_30940,24,22,32,25
Module_30941,7,14,11,16
Module_30942,22,25,22,37
Module_30943,37,39,21,26
Module_30944,21,33,22,26
Module_21308,66,113,56,91
Module_21309,23,68,17,45
