Module,24hrs.H3K27ac_REPLICANT.1,24hrs.H3K27ac_REPLICANT.2,72hrs.H3K27ac_REPLICANT.1,72hrs.H3K27ac_REPLICANT.2
Module_38538,63,94,89,150
Module_9447,18,38,33,26
Module_9448,24,70,37,54
Module_9449,27,38,20,50
Module_38539,103,181,223,345
Module_9450,9,11,12,11
Module_9451,12,18,6,21
Module_30274,6,9,11,16
Module_38540,22,33,43,44
Module_38541,19,37,38,52
Module_38542,36,45,66,93
Module_38543,39,61,54,94
Module_9452,12,17,8,18
Module_38544,12,17,25,37
Module_9453,28,45,31,61
Module_38545,20,34,27,53
Module_9454,17,24,26,33
Module_38546,4,18,23,20
Module_9455,12,21,24,28
Module_30275,41,75,57,127
Module_9456,11,17,19,15
Module_38547,31,45,31,55
Module_38548,15,19,25,23
Module_9457,7,8,12,14
Module_30276,15,15,14,10
Module_38549,15,28,10,21
Module_9458,29,75,49,101
Module_38550,15,13,22,35
Module_38551,15,29,30,47
Module_38552,14,27,29,24
Module_20999,26,39,40,68
Module_39999,9,15,21,31
Module_26604,6,8,12,15
Module_38553,21,27,20,22
Module_26605,12,14,12,27
Module_38554,64,116,63,123
Module_9459,44,51,55,56
Module_9460,90,180,163,219
Module_40000,3,12,9,12
Module_38555,28,51,53,93
Module_38556,12,15,15,26
Module_38557,3,9,8,12
Module_38558,9,17,10,12
Module_40001,7,12,1,3
Module_9461,22,42,24,54
Module_40002,13,19,13,14
Module_40003,5,28,15,18
Module_40004,31,60,40,67
Module_40005,23,42,22,51
Module_40006,15,16,5,17
Module_38559,41,90,63,120
Module_9462,5,18,31,32
Module_40007,16,23,9,12
Module_9463,13,12,21,12
Module_9464,4,11,12,16
Module_9465,14,17,22,18
Module_9466,10,26,27,17
Module_9467,6,12,9,14
Module_38560,34,59,36,81
Module_38561,55,74,42,86
Module_9468,29,37,36,75
Module_32822,7,7,5,4
Module_32823,14,25,24,29
Module_32824,8,10,14,15
Module_35063,7,14,23,22
Module_32825,7,7,10,6
Module_35064,13,31,15,11
Module_26606,11,20,24,65
Module_26607,15,31,29,32
Module_35065,18,27,12,15
Module_26608,9,11,40,47
Module_5352,32,43,22,35
Module_32826,8,16,8,18
Module_9469,5,11,5,16
Module_32827,4,14,11,11
Module_32828,8,10,7,10
Module_9470,9,11,10,13
Module_9471,7,14,13,14
Module_5353,34,51,47,80
Module_32829,7,9,14,13
Module_5354,24,22,40,52
Module_32830,8,11,21,21
Module_5355,13,22,26,33
Module_9472,35,48,25,44
Module_32831,3,17,9,27
Module_9473,17,28,20,23
Module_9474,13,24,16,13
Module_9475,56,91,34,31
Module_9476,40,67,28,31
Module_9477,30,37,12,25
Module_5356,19,9,38,45
Module_9478,16,27,19,36
Module_35066,10,18,7,16
Module_5357,11,16,19,26
Module_5358,20,28,16,16
Module_38562,20,28,19,27
Module_36865,12,11,9,4
Module_9479,22,28,11,18
Module_36866,9,11,8,8
Module_35067,10,3,3,7
Module_38563,22,33,17,20
Module_36867,12,22,16,20
Module_9480,17,34,17,26
Module_9481,20,19,17,18
Module_36868,16,20,10,13
Module_5359,15,21,15,36
Module_36869,8,18,8,11
Module_9482,22,37,16,26
Module_38564,6,15,11,18
Module_38565,8,15,16,15
Module_9483,19,28,16,22
Module_38566,21,52,33,59
Module_38567,35,43,29,81
Module_36870,11,10,10,5
Module_38568,49,90,93,108
Module_36871,7,11,7,4
Module_38569,49,84,99,112
Module_38570,38,49,40,56
Module_9484,15,27,12,13
Module_9485,27,47,9,25
Module_35068,3,6,12,15
Module_38571,46,71,81,84
Module_9486,41,54,27,41
Module_36872,24,50,10,8
Module_9487,51,51,14,20
Module_38572,38,31,20,40
Module_36873,26,47,10,13
Module_9488,19,22,30,36
Module_38573,11,14,22,31
Module_9489,11,20,16,18
Module_9490,18,38,38,49
Module_38574,10,25,8,12
Module_38575,12,14,10,1
Module_9491,38,60,54,94
Module_38576,36,57,27,36
Module_38577,48,77,65,72
Module_9492,7,14,16,16
Module_40008,12,28,8,11
Module_38578,17,32,11,17
Module_9493,6,16,10,14
Module_40009,5,9,3,1
Module_40010,6,8,4,4
Module_9494,14,27,21,28
Module_9495,26,28,47,73
Module_9496,5,14,15,18
Module_9497,20,20,33,34
Module_9498,12,14,23,45
Module_9499,13,19,20,26
Module_32832,14,20,11,40
Module_9500,10,9,20,21
Module_9501,20,19,25,33
Module_9502,17,26,17,37
Module_40011,4,20,10,19
Module_5360,25,34,21,34
Module_40012,8,4,4,8
Module_40013,3,12,23,29
Module_5361,23,31,20,40
Module_9503,25,59,57,63
Module_32833,20,62,30,50
Module_32834,57,72,65,109
Module_9504,29,62,68,95
Module_9505,43,78,66,95
Module_32835,6,9,5,8
Module_32836,16,14,20,20
Module_32837,5,10,10,2
Module_21000,8,11,24,23
Module_5362,11,11,7,12
Module_9506,9,24,19,24
Module_9507,20,31,21,43
Module_40014,11,15,8,12
Module_32838,5,10,6,6
Module_40015,2,1,10,13
Module_9508,17,44,24,53
Module_9509,18,22,16,24
Module_9510,10,10,1,11
Module_9511,7,9,5,12
Module_21001,6,10,7,13
Module_9512,5,8,8,4
Module_21002,5,16,13,11
Module_21003,9,8,7,6
Module_21004,4,9,6,8
Module_5363,40,61,38,57
Module_26609,20,26,18,20
Module_9513,8,14,11,13
Module_9514,15,19,19,27
Module_30277,4,16,4,8
Module_26610,18,56,53,78
Module_9515,13,14,13,9
Module_38579,13,30,31,21
Module_9516,10,6,15,12
Module_40016,65,99,130,242
Module_38580,11,18,13,22
Module_40017,34,85,74,123
Module_40018,13,32,30,59
Module_38581,34,68,56,70
Module_40019,24,37,38,64
Module_40020,19,35,33,45
Module_38582,77,148,117,169
Module_38583,18,19,20,20
Module_38584,35,57,23,35
Module_30278,18,31,20,37
Module_30279,6,13,10,12
Module_38585,6,20,24,28
Module_9517,24,61,48,79
Module_21005,13,14,11,8
Module_38586,14,35,47,82
Module_30280,41,83,69,131
Module_30281,11,20,17,20
Module_38587,22,43,60,78
Module_30282,16,16,10,12
Module_30283,10,21,24,31
Module_21006,7,21,20,21
Module_40021,9,2,9,11
Module_40022,17,13,15,28
Module_40023,6,10,12,13
Module_26611,6,11,8,10
Module_30284,18,15,11,16
Module_40024,6,13,15,29
Module_26612,22,38,25,60
Module_38588,25,33,18,41
Module_38589,48,65,56,60
Module_21007,16,24,14,15
Module_30285,24,34,16,33
Module_21008,7,8,15,23
Module_9518,15,22,14,21
Module_9519,22,49,22,14
Module_21009,9,13,15,20
Module_21010,10,33,21,44
Module_21011,15,27,35,43
Module_30286,18,27,28,44
Module_30287,12,23,14,16
Module_30288,23,38,30,49
Module_9520,42,63,46,83
Module_30289,9,11,4,9
Module_38590,18,21,19,24
Module_30290,11,7,9,16
Module_26613,5,11,8,15
Module_9521,9,22,23,27
Module_9522,18,32,41,81
Module_26614,8,8,5,4
Module_30291,12,14,18,26
Module_26615,25,35,49,73
Module_26616,8,7,8,6
Module_26617,10,14,13,9
Module_38591,13,46,49,60
Module_30292,46,94,71,125
Module_30293,13,22,12,30
Module_38592,18,22,21,34
Module_38593,18,33,30,54
Module_30294,18,26,23,43
Module_38594,10,7,12,16
Module_30295,17,24,13,33
Module_30296,19,23,20,32
Module_30297,8,20,23,21
Module_38595,71,123,111,207
Module_26618,30,37,47,43
Module_26619,17,23,41,49
Module_26620,33,55,50,70
Module_26621,27,41,42,80
Module_26622,13,19,9,7
Module_40025,6,3,2,6
Module_26623,12,9,20,15
Module_40026,26,32,26,40
Module_40027,10,16,10,14
Module_40028,11,37,20,22
Module_38596,34,47,51,66
Module_38597,85,173,136,237
Module_30298,61,116,105,180
Module_38598,31,32,22,28
Module_7540,30,42,44,55
Module_40029,6,6,5,7
Module_40030,7,12,16,13
Module_38599,20,31,13,17
Module_30299,37,70,24,44
Module_7541,12,23,11,20
Module_30300,25,34,15,28
Module_7542,19,19,8,12
Module_38600,17,18,15,22
Module_5364,11,14,15,16
Module_38601,7,11,14,17
Module_36874,8,22,11,9
Module_7543,23,39,27,45
Module_38602,19,22,27,29
Module_5365,15,40,33,48
Module_38603,9,14,19,21
Module_7544,17,25,22,32
Module_7545,23,16,26,24
Module_30301,73,166,87,173
Module_38604,14,13,12,24
Module_5366,30,43,32,43
Module_38605,14,21,25,16
Module_5367,39,41,25,33
Module_5368,26,52,21,34
Module_7546,76,86,57,77
Module_5369,25,31,32,37
Module_7547,52,103,69,78
Module_7548,13,9,13,16
Module_7549,12,24,23,17
Module_30302,35,51,31,36
Module_30303,114,205,95,121
Module_5370,38,92,35,94
Module_40031,8,18,10,14
Module_5371,32,85,52,114
Module_40032,7,14,5,13
Module_5372,22,34,20,37
Module_30304,83,112,64,75
Module_30305,141,246,207,384
Module_40033,20,17,23,31
Module_30306,18,18,26,31
Module_30307,27,52,46,49
Module_38606,15,29,16,38
Module_30308,34,34,46,59
Module_30309,47,79,52,67
Module_30310,33,38,28,37
Module_40034,2,3,5,3
Module_7550,25,37,39,75
Module_7551,75,174,97,165
Module_7552,8,28,26,43
Module_7553,10,7,14,10
Module_7554,11,13,16,11
Module_7555,22,31,32,42
Module_30311,27,49,34,53
Module_7556,15,24,11,17
Module_30312,23,41,29,47
Module_7557,18,25,9,17
Module_30313,22,40,27,44
Module_7558,10,29,13,17
Module_30314,68,111,45,47
Module_40035,17,34,29,71
Module_26624,3,4,10,5
Module_5373,20,42,34,39
Module_5374,11,21,28,27
Module_26625,5,14,13,14
Module_5375,9,9,9,12
Module_35069,7,12,13,11
Module_38607,20,33,29,41
Module_38608,27,29,21,15
Module_5376,11,33,28,35
Module_38609,29,41,22,35
Module_38610,42,51,21,40
Module_26626,21,26,17,20
Module_35070,5,14,4,2
Module_38611,12,22,21,29
Module_38612,25,34,42,55
Module_38613,35,44,67,76
Module_5377,12,29,31,53
Module_5378,11,12,9,12
Module_35071,9,8,4,4
Module_5379,13,12,7,20
Module_38614,5,3,24,20
Module_5380,10,17,16,24
Module_26627,16,34,37,37
Module_26628,22,54,56,75
Module_5381,17,34,22,33
Module_40036,8,8,4,5
Module_5382,11,16,36,36
Module_26629,10,16,22,28
Module_28649,20,27,30,32
Module_5383,13,28,21,23
Module_28650,10,17,10,16
Module_28651,14,21,12,29
Module_28652,9,18,12,21
Module_26630,36,55,47,75
Module_30315,10,15,19,18
Module_26631,41,59,92,149
Module_26632,25,25,45,69
Module_7559,26,49,37,76
Module_26633,8,11,11,19
Module_5384,21,27,23,23
Module_5385,13,27,15,36
Module_38615,16,14,26,37
Module_35072,18,36,42,48
Module_5386,41,104,99,158
Module_26634,16,40,67,89
Module_38616,14,19,18,30
Module_7560,17,24,12,18
Module_5387,12,7,9,14
Module_7561,9,16,14,17
Module_40037,17,30,21,35
Module_7562,36,55,6,12
Module_7563,55,94,45,75
Module_5388,9,8,6,6
Module_38617,11,16,20,22
Module_38618,32,45,44,66
Module_38619,31,63,51,94
Module_40038,4,6,12,17
Module_38620,15,37,24,42
Module_35073,8,11,7,3
Module_32839,28,46,42,69
Module_7564,12,29,12,17
Module_38621,15,30,25,33
Module_5389,13,14,21,27
Module_26635,11,18,22,17
Module_38622,16,18,13,22
Module_38623,12,22,19,20
Module_5390,16,18,21,33
Module_32840,29,53,41,64
Module_38624,17,16,21,38
Module_26636,37,49,82,110
Module_40039,2,5,2,3
Module_5391,22,42,36,44
Module_5392,29,58,22,39
Module_7565,3,20,13,26
Module_5393,37,65,32,43
Module_38625,34,53,53,64
Module_5394,53,95,39,67
Module_32841,24,33,22,51
Module_32842,18,27,13,11
Module_32843,5,5,9,15
Module_5395,33,51,32,40
Module_5396,12,36,29,29
Module_32844,14,19,14,31
Module_5397,41,60,42,52
Module_7566,8,18,2,3
Module_40040,7,9,4,5
Module_5398,108,182,101,146
Module_30316,7,12,9,17
Module_7567,10,20,21,24
Module_35074,58,102,99,159
Module_5399,32,45,26,43
Module_5400,53,93,74,133
Module_32845,9,24,16,22
Module_32846,11,16,15,16
Module_40041,3,9,7,9
Module_7568,11,21,4,7
Module_38626,35,69,49,84
Module_36875,14,18,6,9
Module_32847,18,18,23,27
Module_38627,29,37,45,69
Module_5401,44,52,43,54
Module_7569,6,5,10,16
Module_38628,132,252,210,386
Module_38629,37,46,43,78
Module_38630,29,64,36,64
Module_32848,19,39,39,59
Module_38631,30,45,29,43
Module_38632,36,69,40,53
Module_7570,34,66,75,140
Module_38633,58,77,51,85
Module_7571,12,29,34,57
Module_5402,24,33,39,39
Module_38634,38,56,30,43
Module_32849,11,13,12,22
Module_38635,23,34,13,21
Module_7572,11,11,14,14
Module_38636,13,38,17,25
Module_38637,18,42,19,33
Module_36876,6,15,9,12
Module_38638,16,25,17,30
Module_36877,26,30,29,40
Module_38639,14,33,18,35
Module_38640,81,108,49,56
Module_35075,3,3,5,5
Module_5403,52,66,28,38
Module_5404,41,63,29,38
Module_35076,12,6,8,7
Module_32850,2,5,15,17
Module_5405,29,37,30,34
Module_35077,10,11,21,13
Module_30317,4,10,7,7
Module_30318,16,30,44,45
Module_5406,10,25,17,9
Module_30319,16,22,21,32
Module_30320,17,25,42,57
Module_38641,9,8,8,14
Module_30321,8,12,22,26
Module_38642,7,13,15,13
Module_38643,17,29,26,54
Module_32851,11,20,15,19
Module_30322,7,6,7,12
Module_32852,40,46,38,54
Module_5407,25,24,20,31
Module_30323,10,16,18,37
Module_32853,7,11,8,8
Module_32854,43,79,101,139
Module_38644,5,13,16,15
Module_30324,6,7,16,16
Module_30325,4,9,9,17
Module_35078,11,15,15,9
Module_40042,11,21,12,22
Module_38645,26,63,48,82
Module_35079,2,10,8,6
Module_40043,21,39,27,30
Module_35080,5,10,10,2
Module_35081,11,10,9,16
Module_40044,13,18,25,23
Module_35082,9,8,4,10
Module_32855,33,38,6,13
Module_32856,30,59,32,53
Module_32857,20,33,20,20
Module_32858,15,25,9,15
Module_32859,24,31,11,15
Module_32860,18,27,30,34
Module_32861,19,20,23,20
Module_26637,37,71,78,164
Module_40045,5,14,3,3
Module_26638,8,9,6,12
Module_26639,9,8,15,9
Module_40046,10,9,4,11
Module_40047,18,11,17,20
Module_36878,8,16,11,10
Module_40048,8,7,11,10
Module_40049,14,12,8,9
Module_40050,8,12,7,7
Module_36879,12,14,13,19
Module_40051,3,6,9,3
Module_35083,33,55,67,94
Module_38646,10,22,4,11
Module_36880,15,37,16,26
Module_40052,3,6,2,5
Module_36881,4,7,10,6
Module_38647,5,14,7,9
Module_38648,7,20,11,14
Module_38649,14,14,13,25
Module_38650,76,135,123,194
Module_38651,38,57,11,16
Module_38652,19,35,7,19
Module_30326,12,11,22,46
Module_40053,32,83,66,116
Module_26640,18,29,44,54
Module_38653,68,118,44,77
Module_5408,19,31,18,24
Module_5409,23,30,26,26
Module_5410,27,29,37,41
Module_5411,18,22,27,28
Module_30327,25,30,37,54
Module_30328,12,27,10,12
Module_30329,5,10,7,12
Module_5412,9,7,24,27
Module_5413,7,16,11,13
Module_35084,23,25,7,14
Module_35085,31,45,7,10
Module_35086,21,33,7,16
Module_5414,29,40,38,39
Module_5415,10,22,22,24
Module_5416,21,20,14,21
Module_35087,11,5,19,8
Module_30330,15,25,7,21
Module_30331,15,29,17,45
Module_30332,7,28,19,29
Module_21012,8,16,17,23
Module_35088,12,18,5,7
Module_35089,14,21,18,22
Module_35090,17,22,16,12
Module_35091,9,11,13,7
Module_21013,8,8,7,13
Module_5417,8,12,20,21
Module_30333,12,17,7,19
Module_21014,29,67,59,76
Module_21015,50,88,89,135
Module_30334,6,6,2,6
Module_5418,16,15,17,25
Module_5419,22,35,29,47
Module_30335,6,9,13,14
Module_21016,40,55,26,30
Module_5420,5,14,4,14
Module_30336,8,12,11,9
Module_21017,13,25,1,4
Module_30337,16,8,8,12
Module_30338,6,9,5,8
Module_21018,11,15,10,8
Module_5421,17,25,41,38
Module_5422,7,24,24,30
Module_21019,33,59,28,28
Module_35092,14,12,11,7
Module_5423,19,18,14,16
Module_21020,15,14,6,11
Module_5424,11,24,26,30
Module_30339,13,20,9,3
Module_5425,13,16,18,40
Module_5426,6,12,8,13
Module_21021,45,50,30,29
Module_38654,10,9,17,9
Module_21022,12,17,15,13
Module_5427,50,59,63,79
Module_21023,12,10,5,4
Module_5428,35,42,51,53
Module_21024,10,11,5,4
Module_5429,34,52,43,63
Module_5430,19,77,43,56
Module_5431,23,33,21,14
Module_21025,17,22,27,46
Module_38655,29,43,10,16
Module_21026,18,17,27,18
Module_38656,19,35,35,63
Module_40054,4,7,2,7
Module_38657,33,56,46,67
Module_21027,17,22,16,26
Module_38658,30,35,27,26
Module_5432,11,28,13,27
Module_21028,4,5,8,7
Module_38659,16,39,26,53
Module_38660,32,98,57,109
Module_38661,10,14,11,11
Module_38662,17,22,18,20
Module_5433,23,30,21,28
Module_38663,14,20,19,21
Module_5434,16,41,16,19
Module_5435,24,43,27,75
Module_38664,26,43,41,59
Module_5436,30,39,23,28
Module_38665,51,82,102,175
Module_21029,3,3,13,5
Module_5437,25,58,48,79
Module_5438,58,99,76,135
Module_21030,13,13,7,9
Module_5439,26,34,32,37
Module_5440,16,33,30,48
Module_5441,19,26,48,59
Module_5442,23,70,60,102
Module_5443,6,20,13,36
Module_5444,16,38,33,44
Module_5445,8,12,22,27
Module_5446,13,18,18,21
Module_5447,13,15,13,13
Module_5448,28,33,23,35
Module_5449,11,12,12,11
Module_5450,11,12,22,14
Module_40055,6,8,5,7
Module_5451,20,31,33,75
Module_35093,22,46,46,79
Module_5452,12,12,10,11
Module_21031,6,19,7,12
Module_35094,12,7,16,14
Module_35095,9,4,5,11
Module_5453,23,42,21,60
Module_40056,6,3,7,4
Module_40057,5,1,8,6
Module_35096,29,28,17,14
Module_35097,15,31,18,20
Module_40058,2,3,7,4
Module_40059,3,4,5,13
Module_38666,6,14,4,5
Module_38667,6,13,27,29
Module_38668,6,10,24,26
Module_40060,5,4,4,11
Module_38669,21,32,46,66
Module_38670,3,10,32,30
Module_38671,8,12,37,40
Module_38672,34,41,46,71
Module_38673,8,12,33,55
Module_35098,26,30,13,7
Module_35099,39,61,21,31
Module_32862,39,66,31,45
Module_32863,16,25,17,33
Module_35100,12,17,20,17
Module_30340,4,5,7,8
Module_35101,7,13,13,9
Module_35102,17,21,16,25
Module_35103,3,11,8,13
Module_30341,4,11,14,18
Module_35104,9,14,4,19
Module_32864,7,16,8,9
Module_35105,28,22,30,37
Module_30342,13,21,19,10
Module_35106,30,35,12,14
Module_32865,11,6,10,9
Module_35107,16,28,19,22
Module_32866,5,9,10,17
Module_35108,7,7,9,15
Module_35109,12,17,10,16
Module_38674,17,31,49,64
Module_35110,11,7,10,11
Module_38675,9,12,35,49
Module_35111,10,22,16,14
Module_35112,12,14,13,13
Module_30343,8,15,8,17
Module_38676,8,8,28,32
Module_38677,12,18,76,109
Module_35113,17,29,35,32
Module_35114,17,22,18,29
Module_38678,36,76,86,131
Module_38679,28,61,65,99
Module_32867,4,10,6,6
Module_38680,12,8,11,18
Module_32868,86,165,70,145
Module_38681,7,16,7,12
Module_30344,9,13,33,36
Module_38682,10,17,10,25
Module_30345,9,13,33,36
Module_38683,13,21,13,28
Module_30346,8,9,28,31
Module_38684,14,21,11,23
Module_32869,75,123,122,151
Module_32870,54,67,22,18
Module_35115,4,8,18,23
Module_35116,13,9,13,16
Module_38685,50,93,84,129
Module_26641,18,26,15,17
Module_36882,8,8,9,8
Module_26642,10,10,16,12
Module_26643,12,15,10,12
Module_36883,20,17,19,16
Module_21032,5,14,12,15
Module_36884,13,15,19,28
Module_40061,21,28,38,44
Module_36885,23,39,32,50
Module_38686,7,10,8,14
Module_38687,15,24,20,33
Module_38688,19,27,17,17
Module_36886,13,23,37,21
Module_38689,5,12,9,14
Module_21033,2,6,5,12
Module_21034,2,8,9,16
Module_40062,15,18,21,62
Module_40063,18,32,25,39
Module_38690,7,12,7,9
Module_38691,12,22,15,15
Module_32871,9,10,13,10
Module_32872,8,15,10,6
Module_32873,10,13,12,9
Module_40064,4,10,1,5
Module_36887,51,134,106,201
Module_40065,22,57,33,85
Module_40066,3,11,5,9
Module_40067,11,10,5,2
Module_38692,11,10,9,8
Module_38693,9,8,10,18
Module_26644,54,106,90,182
Module_40068,5,4,1,3
Module_26645,14,23,10,24
Module_26646,11,10,5,6
Module_38694,14,8,15,10
Module_38695,19,30,21,43
Module_38696,8,23,16,19
Module_38697,10,13,27,16
Module_40069,28,61,46,82
Module_40070,12,20,21,30
Module_38698,24,45,66,71
Module_26647,34,48,19,37
Module_38699,16,18,16,17
Module_38700,32,37,41,74
Module_26648,9,16,9,11
Module_40071,5,7,8,19
Module_26649,14,23,17,11
Module_38701,25,38,32,45
Module_38702,16,31,56,58
Module_38703,16,62,46,86
Module_38704,11,30,22,32
Module_38705,10,9,11,13
Module_38706,38,48,26,35
Module_38707,19,26,19,17
Module_38708,25,74,54,97
Module_38709,12,12,10,6
Module_38710,11,13,20,14
Module_38711,22,66,48,96
Module_38712,22,55,29,61
Module_38713,25,45,30,48
Module_38714,37,60,57,93
Module_38715,10,10,17,13
Module_38716,17,13,14,11
Module_38717,4,7,15,17
Module_38718,13,17,26,35
Module_38719,11,19,20,24
Module_38720,11,35,17,33
Module_36888,7,10,8,6
Module_36889,17,34,41,48
Module_26650,11,20,12,17
Module_38721,9,21,13,10
Module_36890,1,8,6,5
Module_36891,12,24,26,49
Module_38722,20,35,29,62
Module_36892,10,36,16,24
Module_36893,5,10,8,14
Module_36894,16,15,16,22
Module_21035,54,102,80,135
Module_38723,22,48,27,40
Module_36895,11,22,15,14
Module_26651,12,32,21,24
Module_32874,4,20,9,10
Module_36896,14,22,6,13
Module_26652,9,18,9,13
Module_32875,3,8,8,6
Module_26653,9,8,4,10
Module_38724,24,53,46,68
Module_38725,17,40,29,47
Module_32876,3,2,3,2
Module_26654,29,50,46,92
Module_38726,24,42,21,37
Module_21036,13,20,18,34
Module_38727,11,9,15,7
Module_38728,38,53,29,52
Module_26655,3,5,3,7
Module_38729,50,73,63,94
Module_38730,12,16,12,13
Module_40072,10,18,15,19
Module_40073,18,13,12,32
Module_40074,8,21,22,37
Module_40075,41,74,50,71
Module_40076,13,36,56,104
Module_40077,45,94,49,85
Module_40078,18,37,29,63
Module_40079,35,89,64,98
Module_40080,10,27,20,33
Module_21037,16,24,15,32
Module_26656,14,15,12,19
Module_26657,11,18,16,30
Module_21038,11,13,17,20
Module_26658,8,15,17,21
Module_21039,32,46,72,104
Module_38731,57,73,52,84
Module_38732,45,57,26,48
Module_32877,42,58,23,21
Module_38733,29,38,23,25
Module_32878,36,48,17,24
Module_30347,14,21,17,33
Module_38734,20,36,24,29
Module_21040,3,6,10,8
Module_38735,17,14,24,27
Module_32879,13,21,15,17
Module_32880,32,52,39,44
Module_38736,19,27,21,23
Module_32881,12,11,2,8
Module_38737,56,107,61,165
Module_38738,15,33,34,33
Module_32882,11,16,7,12
Module_21041,4,4,9,10
Module_32883,46,101,56,73
Module_21042,14,28,27,53
Module_21043,9,14,35,26
Module_38739,6,13,5,6
Module_32884,10,29,8,8
Module_38740,18,17,19,31
Module_38741,15,17,27,22
Module_38742,22,32,40,65
Module_38743,12,31,20,33
Module_38744,29,55,38,59
Module_35117,20,30,12,17
Module_38745,23,19,14,27
Module_38746,31,52,47,63
Module_35118,11,12,14,15
Module_35119,18,25,20,24
Module_35120,9,13,16,12
Module_35121,16,11,12,13
Module_35122,5,6,8,9
Module_35123,5,12,19,12
Module_38747,49,72,51,77
Module_38748,61,132,99,208
Module_35124,5,10,4,2
Module_38749,16,29,27,38
Module_30348,6,7,9,9
Module_35125,20,50,80,100
Module_30349,47,87,52,110
Module_32885,10,6,10,12
Module_32886,4,13,5,7
Module_32887,7,6,0,3
Module_38750,22,20,40,36
Module_38751,19,21,27,40
Module_38752,29,36,39,55
Module_38753,51,79,90,180
Module_38754,22,23,56,100
Module_38755,23,34,57,58
Module_38756,14,16,14,10
Module_38757,20,37,38,30
Module_38758,20,21,24,29
Module_38759,27,28,29,37
Module_32888,29,34,17,14
Module_30350,7,16,10,12
Module_30351,10,24,21,27
Module_30352,8,21,24,25
Module_30353,20,16,46,65
Module_30354,20,23,16,20
Module_30355,9,24,18,11
Module_30356,10,20,18,23
Module_30357,3,22,10,19
Module_38760,32,42,35,44
Module_38761,16,35,28,43
Module_38762,17,23,23,37
Module_38763,37,62,80,85
Module_30358,10,12,7,13
Module_30359,19,48,36,63
Module_30360,19,19,19,44
Module_38764,12,25,17,25
Module_35126,20,32,35,43
Module_30361,9,13,11,22
Module_35127,21,29,20,28
Module_30362,18,26,29,70
Module_30363,12,21,24,57
Module_30364,33,36,47,63
Module_30365,17,36,36,47
Module_40081,28,50,46,83
Module_30366,53,90,85,138
Module_30367,13,18,8,14
Module_32889,29,44,34,34
Module_32890,17,38,11,15
Module_26659,10,10,13,17
Module_32891,18,35,17,37
Module_32892,16,29,12,20
Module_26660,13,9,7,14
Module_30368,34,77,62,113
Module_26661,4,16,5,9
Module_32893,11,29,8,14
Module_26662,4,12,10,15
Module_40082,2,7,5,6
Module_32894,22,16,7,8
Module_30369,10,15,26,37
Module_40083,2,14,13,14
Module_30370,9,5,8,15
Module_26663,3,4,5,3
Module_26664,5,13,8,16
Module_30371,60,99,111,172
Module_38765,13,28,34,51
Module_38766,11,24,26,35
Module_38767,9,5,4,8
Module_38768,15,40,28,38
Module_38769,87,186,108,186
Module_38770,30,47,28,30
Module_26665,9,12,11,9
Module_30372,91,110,90,113
Module_26666,16,23,11,11
Module_26667,8,16,7,12
Module_30373,53,87,31,22
Module_30374,41,51,38,72
Module_26668,35,86,69,104
Module_26669,18,21,29,35
Module_30375,55,113,74,142
Module_26670,16,20,14,12
Module_35128,21,25,9,8
Module_26671,25,29,8,16
Module_26672,9,13,9,15
Module_35129,44,61,28,36
Module_35130,10,14,9,33
Module_35131,24,22,20,22
Module_35132,12,15,28,28
Module_30376,15,34,16,27
Module_30377,16,35,18,40
Module_30378,16,20,23,30
Module_30379,45,63,50,40
Module_30380,22,35,25,37
Module_40084,1,5,6,1
Module_40085,10,16,13,19
Module_30381,26,37,43,86
Module_40086,28,44,41,61
Module_40087,3,9,4,7
Module_40088,5,6,8,11
Module_26673,34,67,29,42
Module_30382,11,21,30,44
Module_40089,12,12,15,19
Module_36897,2,7,15,21
Module_38771,7,13,13,16
Module_28653,17,17,20,14
Module_38772,56,80,71,132
Module_28654,21,15,23,26
Module_38773,9,23,14,9
Module_38774,11,5,6,14
Module_32895,14,20,21,7
Module_32896,14,20,10,15
Module_28655,1,0,2,2
Module_38775,18,28,21,21
Module_40090,6,9,7,12
Module_32897,40,57,37,70
Module_28656,22,17,10,18
Module_32898,8,10,19,20
Module_26674,8,19,15,20
Module_28657,9,8,6,7
Module_28658,13,27,43,65
Module_28659,16,25,33,43
Module_28660,23,39,34,52
Module_21044,5,6,15,18
Module_35133,17,28,15,13
Module_28661,13,28,41,50
Module_28662,9,13,16,36
Module_32899,15,25,15,28
Module_32900,63,107,61,96
Module_36898,4,1,2,2
Module_32901,16,12,18,22
Module_32902,15,20,25,25
Module_30383,17,23,26,38
Module_32903,9,22,16,18
Module_30384,8,12,13,14
Module_26675,30,41,64,82
Module_30385,8,12,9,15
Module_26676,53,122,95,187
Module_26677,43,68,34,65
Module_26678,52,62,18,25
Module_26679,44,85,18,24
Module_30386,18,33,13,20
Module_30387,8,11,15,21
Module_30388,20,40,22,42
Module_30389,71,139,126,233
Module_30390,69,154,144,212
Module_26680,67,121,102,171
Module_35134,10,20,18,33
Module_35135,17,24,15,25
Module_30391,12,15,15,29
Module_26681,12,24,9,12
Module_26682,26,59,31,67
Module_26683,12,19,12,13
Module_26684,70,115,60,121
Module_35136,30,47,29,34
Module_35137,36,46,41,69
Module_26685,2,6,4,4
Module_26686,57,100,50,66
