Module,3hrs.H3K27ac_REPLICANT.1,3hrs.H3K27ac_REPLICANT.2,72hrs.H3K27ac_REPLICANT.1,72hrs.H3K27ac_REPLICANT.2
Module_25956,19,27,20,30
Module_32188,7,8,8,5
Module_8584,81,147,85,161
Module_25957,55,64,116,155
Module_39469,53,99,85,150
Module_8585,42,60,61,99
Module_12090,8,16,12,18
Module_32189,3,7,9,17
Module_8586,5,6,13,26
Module_12091,30,28,15,17
Module_8587,13,21,16,34
Module_15920,18,14,20,38
Module_15921,18,27,38,34
Module_15922,13,18,16,16
Module_25958,15,20,15,9
Module_25959,13,13,12,7
Module_25960,10,25,41,57
Module_25961,15,15,37,43
Module_15923,50,75,50,97
Module_25962,28,38,43,66
Module_1579,10,25,12,17
Module_4371,15,33,6,7
Module_36241,7,3,17,12
Module_15924,19,31,13,20
Module_36242,7,9,13,23
Module_36243,12,10,15,25
Module_4372,21,35,5,17
Module_1580,18,24,9,14
Module_1581,27,50,16,21
Module_20165,11,10,29,51
Module_20166,14,9,11,19
Module_4373,21,33,5,8
Module_29676,5,5,7,5
Module_29677,14,45,45,81
Module_6409,13,19,22,24
Module_29678,3,4,1,4
Module_25963,18,36,22,45
Module_20167,11,23,34,74
Module_20168,9,15,19,44
Module_20169,24,28,50,57
Module_20170,25,36,29,38
Module_20171,1,3,18,13
Module_6410,24,47,23,23
Module_6411,34,60,33,25
Module_6412,21,24,28,38
Module_8588,27,40,25,17
Module_8589,22,53,19,36
Module_12092,35,36,38,59
Module_12093,19,28,21,46
Module_12094,51,65,65,114
Module_12095,12,10,13,18
Module_8590,23,12,12,3
Module_8591,21,32,8,16
Module_12096,131,162,74,85
Module_39470,7,7,13,12
Module_6413,16,11,14,6
Module_12097,13,22,11,13
Module_6414,24,13,14,23
Module_6415,37,41,17,29
Module_12098,7,12,9,9
Module_6416,16,10,12,13
Module_17145,5,1,5,2
Module_17146,4,10,10,13
Module_39471,2,2,6,7
Module_39472,3,9,21,27
Module_29679,2,1,1,1
Module_29680,8,11,13,13
Module_6417,33,56,59,111
Module_12099,10,3,22,36
Module_12100,29,44,56,56
Module_29681,16,19,2,9
Module_15925,16,16,22,25
Module_6418,36,75,69,118
Module_6419,253,431,299,550
Module_15926,18,33,57,69
Module_15927,29,26,87,100
Module_15928,21,18,36,39
Module_12101,29,38,16,25
Module_12102,31,42,18,30
Module_20172,8,12,20,18
Module_15929,8,14,29,35
Module_15930,17,53,47,67
Module_15931,164,269,296,482
Module_20173,13,12,3,8
Module_15932,73,114,26,42
Module_6420,11,11,27,28
Module_6421,11,16,14,9
Module_6422,35,43,13,17
Module_12103,25,23,10,38
Module_6423,12,15,17,34
Module_6424,19,27,20,22
Module_6425,43,66,39,51
Module_12104,15,18,13,12
Module_20174,24,19,14,14
Module_20175,9,5,7,7
Module_4374,7,9,26,33
Module_20176,14,23,4,10
Module_4375,2,11,11,24
Module_4376,16,23,25,39
Module_15933,5,8,20,16
Module_6426,29,30,26,39
Module_6427,25,38,26,42
Module_6428,55,60,95,131
Module_6429,30,32,38,65
Module_6430,110,189,157,226
Module_6431,122,197,142,257
Module_6432,159,255,163,254
Module_15934,25,32,12,10
Module_6433,8,15,12,12
Module_6434,14,17,37,40
Module_6435,16,21,20,28
Module_6436,40,52,16,36
Module_4377,21,26,20,14
Module_6437,26,40,15,11
Module_12105,8,29,19,45
Module_6438,65,119,75,131
Module_1582,48,81,15,24
Module_6439,66,95,79,131
Module_34159,15,18,18,26
Module_6440,13,23,16,25
Module_34160,12,15,18,24
Module_6441,19,36,23,47
Module_15935,14,20,7,14
Module_1583,29,61,11,7
Module_6442,18,28,35,41
Module_12106,9,17,14,22
Module_12107,4,4,4,9
Module_1584,33,70,11,12
Module_15936,5,9,19,15
Module_1585,51,97,12,20
Module_1586,7,17,9,11
Module_1587,55,92,40,63
Module_12108,16,20,20,17
Module_6443,20,25,38,64
Module_1588,33,67,35,37
Module_12109,32,41,67,107
Module_20177,30,40,20,45
Module_29682,19,39,40,52
Module_20178,21,15,8,12
Module_12110,15,25,19,32
Module_12111,6,11,20,20
Module_1589,17,13,20,29
Module_12112,7,11,18,20
Module_12113,29,35,29,19
Module_25964,15,12,11,12
Module_20179,80,131,74,97
Module_25965,24,24,15,22
Module_20180,124,247,133,166
Module_25966,13,16,17,15
Module_20181,23,12,10,2
Module_25967,10,9,20,19
Module_36244,4,7,15,18
Module_25968,130,251,147,239
Module_15937,5,3,2,4
Module_6444,21,24,31,34
Module_36245,1,3,10,12
Module_36246,9,5,15,30
Module_6445,7,4,15,16
Module_36247,9,4,18,26
Module_36248,8,5,21,26
Module_6446,37,29,47,75
Module_36249,14,14,12,7
Module_36250,15,6,12,16
Module_6447,15,15,19,31
Module_25969,10,8,20,23
Module_6448,75,127,68,133
Module_25970,19,26,29,55
Module_29683,6,3,17,23
Module_25971,12,22,31,56
Module_1590,4,8,13,9
Module_29684,2,8,5,2
Module_36251,8,7,9,6
Module_25972,7,7,8,16
Module_29685,2,8,15,10
Module_29686,45,62,14,24
Module_10792,60,127,92,138
Module_6449,112,191,106,221
Module_29687,2,7,8,12
Module_4378,6,11,8,12
Module_25973,22,29,22,21
Module_25974,16,23,12,24
Module_25975,13,18,7,11
Module_6450,48,72,48,98
Module_4379,11,11,12,14
Module_34161,11,16,15,21
Module_25976,29,28,22,19
Module_25977,14,12,9,9
Module_6451,125,230,153,275
Module_6452,41,72,69,89
Module_1591,40,63,35,48
Module_29688,6,11,14,10
Module_1592,20,26,19,28
Module_12114,21,27,20,19
Module_29689,11,22,28,46
Module_36252,7,8,10,2
Module_6453,20,18,20,45
Module_6454,9,9,12,17
Module_6455,13,20,33,38
Module_1593,13,10,7,16
Module_20182,63,171,99,174
Module_6456,68,115,45,68
Module_6457,44,83,41,86
Module_20183,43,65,23,31
Module_20184,73,105,45,66
Module_20185,36,47,28,42
Module_25978,20,15,14,25
Module_29690,5,6,8,5
Module_25979,19,16,11,20
Module_1594,11,8,12,9
Module_36253,0,2,5,6
Module_6458,33,20,16,25
Module_10793,5,8,5,3
Module_6459,8,13,8,13
Module_12115,16,25,15,18
Module_6460,25,42,33,55
Module_6461,29,36,48,93
Module_36254,12,18,11,27
Module_39473,5,3,3,7
Module_6462,31,33,42,42
Module_12116,8,14,15,15
Module_6463,11,11,24,21
Module_6464,20,44,40,56
Module_6465,25,21,24,32
Module_25980,22,17,10,8
Module_12117,17,13,16,18
Module_6466,17,34,21,26
Module_25981,15,32,28,38
Module_12118,20,11,51,77
Module_25982,32,27,16,16
Module_12119,11,12,18,25
Module_15938,26,54,43,102
Module_8592,15,11,7,11
Module_25983,7,8,8,7
Module_25984,7,15,13,14
Module_1595,21,33,30,30
Module_25985,42,46,46,56
Module_8593,3,7,4,5
Module_8594,26,53,52,90
Module_1596,13,13,25,37
Module_1597,159,269,198,348
Module_1598,20,33,17,35
Module_1599,37,76,46,66
Module_20186,17,7,14,7
Module_1600,16,32,32,37
Module_25986,32,56,75,100
Module_39474,15,39,43,63
Module_10794,5,6,25,36
Module_1601,66,98,67,104
Module_20187,11,17,5,9
Module_1602,34,46,31,23
Module_8595,12,14,10,7
Module_1603,32,47,48,43
Module_1604,35,58,30,39
Module_34162,21,22,13,11
Module_1605,26,33,31,31
Module_32190,8,7,13,5
Module_20188,16,14,11,9
Module_32191,64,128,97,152
Module_32192,4,5,6,5
Module_32193,1,5,8,5
Module_15939,23,47,39,92
Module_15940,21,37,31,56
Module_15941,14,26,16,22
Module_15942,6,7,6,13
Module_32194,59,93,50,103
Module_10795,47,83,86,132
Module_10796,16,19,7,13
Module_29691,52,71,47,91
Module_34163,6,14,12,23
Module_10797,10,9,16,31
Module_34164,12,9,17,29
Module_32195,2,8,4,4
Module_32196,79,141,102,168
Module_34165,6,8,11,21
Module_34166,30,43,47,91
Module_10798,25,45,21,26
Module_10799,50,72,47,54
Module_10800,20,25,14,9
Module_32197,8,13,6,8
Module_34167,24,51,29,79
Module_39475,15,29,10,20
Module_34168,7,12,9,3
Module_12120,10,3,18,15
Module_25987,46,94,64,116
Module_12121,10,7,22,39
Module_12122,16,18,32,37
Module_34169,15,17,19,33
Module_20189,68,99,20,13
Module_6467,24,15,22,33
Module_20190,54,83,13,10
Module_20191,47,77,12,22
Module_6468,17,20,23,31
Module_20192,21,30,12,5
Module_20193,23,27,16,14
Module_6469,25,31,38,56
Module_20194,18,27,8,12
Module_6470,30,28,20,20
Module_6471,24,31,21,34
Module_6472,60,91,51,62
Module_6473,107,164,105,182
Module_39476,28,47,14,18
Module_6474,170,238,91,113
Module_6475,27,26,20,31
Module_6476,6,10,10,17
Module_34170,16,34,19,31
Module_6477,43,95,43,77
Module_6478,11,12,12,20
Module_8596,21,19,13,14
Module_4380,36,81,38,106
Module_4381,41,65,27,46
Module_4382,16,24,18,24
Module_4383,15,33,16,26
Module_6479,55,61,68,85
Module_6480,24,25,12,21
Module_6481,17,17,22,19
Module_8597,8,12,15,18
Module_25988,4,3,28,35
Module_25989,10,11,29,23
Module_6482,51,74,75,89
Module_20195,71,85,61,71
Module_6483,39,28,54,63
Module_6484,25,66,44,77
Module_12123,61,116,49,90
Module_6485,22,35,32,58
Module_6486,16,18,24,31
Module_6487,21,16,5,18
Module_25990,4,1,7,7
Module_8598,25,34,21,34
Module_20196,14,17,20,26
Module_25991,13,20,40,63
Module_20197,32,40,24,50
Module_39477,24,29,17,31
Module_6488,25,45,44,70
Module_34171,28,59,45,75
Module_39478,13,12,9,8
Module_6489,25,20,33,43
Module_34172,36,56,36,65
Module_20198,12,15,20,23
Module_39479,5,1,4,3
Module_34173,32,70,61,103
Module_12124,7,9,20,29
Module_12125,47,87,58,77
Module_12126,98,157,86,171
Module_12127,11,9,25,26
Module_6490,32,50,38,63
Module_12128,9,10,12,16
Module_29692,13,15,33,49
Module_29693,35,31,31,65
Module_12129,12,17,6,5
Module_8599,16,30,20,29
Module_12130,12,17,6,14
Module_39480,11,14,15,19
Module_10801,81,129,95,154
Module_12131,12,17,20,22
Module_12132,23,27,13,23
Module_6491,14,25,36,46
Module_39481,3,2,5,6
Module_6492,11,23,31,39
Module_39482,3,4,5,4
Module_6493,11,25,30,40
Module_39483,4,5,4,3
Module_6494,104,134,107,188
Module_20199,51,69,74,135
Module_39484,6,10,10,6
Module_34174,8,12,10,10
Module_20200,8,18,69,91
Module_8600,23,35,22,35
Module_34175,15,9,11,10
Module_20201,16,17,37,52
Module_20202,17,12,43,67
Module_10802,49,60,26,25
Module_4384,25,34,13,17
Module_4385,12,17,27,15
Module_20203,34,63,53,108
Module_20204,16,26,41,53
Module_10803,15,14,19,18
Module_6495,14,16,29,29
Module_6496,82,130,94,193
Module_39485,39,47,34,58
Module_6497,32,45,49,75
Module_4386,7,10,10,9
Module_4387,3,7,15,8
Module_1606,39,71,63,104
Module_1607,55,95,115,189
Module_1608,24,50,24,41
Module_29694,4,19,21,46
Module_1609,4,8,12,15
Module_39486,6,7,7,7
Module_1610,10,15,14,18
Module_6498,27,41,42,49
Module_10804,3,5,9,18
Module_6499,26,44,35,54
Module_6500,20,23,26,28
Module_1611,11,16,27,28
Module_6501,19,26,22,26
Module_1612,10,13,24,24
Module_1613,25,50,31,44
Module_8601,13,12,18,12
Module_1614,46,60,34,102
Module_10805,70,171,82,185
Module_1615,23,34,39,58
Module_1616,24,31,46,49
Module_6502,26,38,17,38
Module_12133,15,26,28,31
Module_10806,13,12,5,13
Module_20205,36,71,47,97
Module_6503,71,95,40,51
Module_12134,86,167,61,103
Module_6504,67,98,78,138
Module_12135,76,98,45,87
Module_20206,20,67,59,120
Module_4388,13,21,8,7
Module_8602,26,45,52,70
Module_6505,27,33,15,21
Module_4389,7,6,9,6
Module_10807,21,35,28,28
Module_8603,22,21,19,44
Module_6506,8,6,6,15
Module_29695,39,76,28,53
Module_12136,26,39,3,9
Module_4390,49,97,35,52
Module_12137,8,14,26,26
Module_4391,10,11,16,28
Module_12138,27,37,9,15
Module_12139,101,125,35,44
Module_12140,49,93,34,43
Module_6507,55,63,44,58
Module_12141,11,6,10,11
Module_12142,9,17,12,13
Module_12143,15,16,14,24
Module_8604,11,7,8,12
Module_6508,11,29,37,38
Module_6509,60,96,58,74
Module_6510,87,116,55,88
Module_8605,51,74,74,97
Module_39487,6,2,4,3
Module_12144,134,224,117,122
Module_12145,74,124,26,31
Module_12146,76,132,29,29
Module_12147,76,145,29,32
Module_12148,29,53,29,66
Module_12149,30,38,24,34
Module_12150,26,41,25,56
Module_12151,40,51,17,33
Module_6511,11,5,19,16
Module_12152,26,28,45,47
Module_10808,19,21,26,32
Module_13827,6,13,11,8
Module_10809,15,12,44,65
Module_13828,19,38,90,150
Module_13829,46,108,138,251
Module_12153,37,39,42,52
Module_6512,28,34,24,28
Module_13830,3,1,6,6
Module_17147,5,5,7,4
Module_10810,22,43,32,33
Module_10811,44,86,45,71
Module_10812,41,72,71,151
Module_17148,4,4,8,14
Module_10813,51,53,95,130
Module_8606,51,98,86,128
Module_10814,24,40,50,73
Module_8607,26,34,31,42
Module_10815,24,46,46,70
Module_8608,27,33,28,43
Module_10816,51,106,135,199
Module_10817,46,70,58,101
Module_6513,20,27,31,41
Module_10818,19,20,26,42
Module_12154,51,70,54,92
Module_6514,50,80,45,68
Module_12155,41,63,48,88
Module_6515,44,86,45,68
Module_12156,41,64,46,91
Module_6516,49,86,55,74
Module_10819,19,28,30,54
Module_8609,13,30,5,10
Module_10820,19,40,31,49
Module_17149,12,14,11,10
Module_10821,32,55,64,103
Module_6517,11,15,13,19
Module_34176,13,35,30,70
Module_39488,5,5,3,3
Module_20207,23,50,18,40
Module_29696,11,5,10,15
Module_29697,115,202,159,302
Module_6518,11,13,34,66
Module_4392,37,73,59,112
Module_10822,16,25,42,41
Module_10823,12,22,17,32
Module_29698,1,2,5,3
Module_15943,62,136,92,185
Module_15944,26,42,30,58
Module_6519,116,198,107,198
Module_15945,29,28,31,40
Module_6520,152,223,89,112
Module_6521,73,98,51,64
Module_10824,8,10,18,43
Module_6522,43,46,29,49
Module_15946,8,14,10,15
Module_20208,11,19,18,20
Module_6523,31,28,18,24
Module_20209,11,15,16,16
Module_34177,7,11,4,6
Module_4393,37,48,51,56
Module_6524,42,91,50,109
Module_20210,11,13,5,13
Module_10825,7,5,9,14
Module_13831,61,74,42,59
Module_12157,20,38,30,54
Module_20211,17,10,17,17
Module_4394,41,71,48,74
Module_6525,8,12,9,12
Module_20212,28,48,8,14
Module_6526,12,16,11,14
Module_10826,7,5,10,12
Module_36255,61,110,307,519
Module_34178,9,16,7,7
Module_36256,10,11,15,42
Module_36257,21,23,38,73
Module_20213,6,8,15,7
Module_36258,2,2,9,7
Module_36259,3,1,4,9
Module_34179,15,10,10,2
Module_20214,11,6,7,18
Module_20215,15,13,9,19
Module_6527,63,86,51,78
Module_10827,9,11,9,15
Module_6528,9,33,33,53
Module_6529,3,17,18,40
Module_6530,34,40,63,91
Module_12158,12,10,7,25
Module_6531,27,41,41,77
Module_6532,13,25,37,78
Module_6533,27,33,27,65
Module_10828,44,64,81,154
Module_12159,6,9,9,9
Module_10829,21,37,32,59
Module_15947,17,15,6,15
Module_6534,11,7,22,32
Module_6535,40,58,46,87
Module_12160,14,12,18,22
Module_15948,8,13,12,18
Module_34180,6,20,7,10
Module_6536,15,23,11,29
Module_15949,88,146,71,162
Module_6537,21,36,31,51
Module_12161,19,15,19,39
Module_15950,59,115,59,99
Module_12162,28,28,24,32
Module_12163,5,11,13,18
Module_12164,8,16,22,21
Module_12165,11,9,19,24
Module_6538,31,65,47,50
Module_15951,8,15,15,18
Module_4395,191,276,232,401
Module_12166,25,44,44,75
Module_6539,33,55,24,51
Module_20216,9,8,11,24
Module_6540,30,37,52,89
Module_1617,14,31,9,6
Module_6541,29,32,44,71
Module_6542,74,94,90,125
Module_1618,18,21,11,21
Module_29699,8,9,16,14
Module_1619,5,13,10,10
Module_10830,11,21,17,20
Module_1620,7,14,10,12
Module_20217,2,9,23,33
Module_10831,13,20,8,9
Module_10832,16,17,27,23
Module_1621,18,45,25,38
Module_10833,18,35,21,17
Module_1622,8,5,10,16
Module_10834,22,37,19,18
Module_1623,8,7,8,14
Module_10835,7,11,15,13
Module_10836,9,12,12,9
Module_10837,11,10,12,19
Module_1624,11,7,18,22
Module_12167,56,124,60,125
Module_12168,4,4,9,16
Module_1625,28,34,19,24
Module_34181,13,10,17,25
Module_1626,224,478,346,584
Module_6543,23,48,69,82
Module_34182,19,38,50,69
Module_6544,26,62,27,35
Module_10838,8,13,12,12
Module_12169,10,7,16,17
Module_8610,33,85,33,55
Module_34183,34,50,66,90
Module_6545,5,10,26,29
Module_34184,28,40,54,81
Module_6546,23,38,35,67
Module_12170,46,77,52,100
Module_34185,3,9,14,9
Module_12171,15,19,22,25
Module_12172,13,15,28,38
Module_34186,11,15,13,14
Module_12173,105,162,136,177
Module_1627,3,5,3,6
Module_1628,37,62,25,29
Module_34187,23,39,18,18
Module_6547,5,15,6,8
Module_6548,50,112,48,102
Module_12174,22,25,56,75
Module_6549,24,68,36,74
Module_1629,8,15,6,9
Module_6550,21,34,47,83
Module_20218,13,19,14,27
Module_6551,11,16,29,43
Module_1630,7,21,14,16
Module_6552,9,16,27,40
Module_1631,8,22,14,16
Module_6553,9,15,27,40
Module_1632,8,23,13,17
Module_10839,18,17,23,33
Module_12175,63,85,220,308
Module_20219,13,14,5,21
Module_12176,18,23,90,124
Module_6554,10,3,9,16
Module_10840,23,29,32,38
Module_12177,43,45,19,34
Module_20220,67,120,62,131
Module_6555,39,63,49,88
Module_6556,7,15,17,21
Module_12178,41,63,71,87
Module_6557,10,23,24,41
Module_20221,84,138,85,123
Module_20222,26,36,15,21
Module_20223,36,24,26,40
Module_6558,43,68,34,39
Module_12179,9,13,33,42
Module_12180,45,88,110,204
Module_6559,13,10,9,15
Module_12181,54,48,79,87
Module_6560,43,61,41,56
Module_12182,6,12,18,31
Module_12183,29,39,53,67
Module_6561,25,26,25,33
Module_15952,6,10,19,18
Module_6562,14,21,21,32
Module_12184,24,27,71,98
Module_12185,40,68,67,95
Module_12186,75,112,122,197
Module_12187,33,53,44,77
Module_6563,26,19,34,37
Module_12188,39,85,62,122
Module_6564,16,20,18,30
Module_1633,29,41,44,99
Module_1634,10,19,28,35
Module_10841,21,38,28,59
Module_15953,26,33,33,48
Module_1635,42,85,58,96
Module_1636,6,13,19,34
Module_1637,15,20,58,90
Module_15954,57,74,27,40
Module_1638,7,8,23,20
Module_15955,120,158,56,70
Module_6565,20,28,29,44
Module_1639,20,29,20,42
Module_15956,12,11,19,12
Module_1640,10,18,33,60
Module_6566,7,8,24,19
Module_15957,7,13,29,35
Module_15958,6,3,11,12
Module_10842,23,22,16,13
Module_6567,17,21,31,43
Module_15959,13,10,14,19
Module_6568,5,3,12,13
Module_1641,14,11,5,4
Module_10843,29,70,75,122
Module_34188,12,22,11,28
Module_10844,47,82,122,221
Module_1642,10,13,14,22
Module_1643,14,8,12,17
Module_12189,39,41,44,72
Module_12190,9,22,19,19
Module_1644,4,5,10,21
Module_12191,9,11,11,11
Module_1645,7,11,22,11
Module_1646,9,12,16,17
Module_12192,13,9,15,20
Module_25992,38,52,19,26
Module_39489,11,10,20,35
Module_34189,22,18,9,21
Module_34190,7,10,4,16
Module_15960,59,107,35,57
Module_34191,6,12,12,14
Module_1647,32,41,42,122
Module_15961,30,40,30,48
Module_25993,17,25,21,20
Module_15962,8,2,7,10
Module_25994,8,13,11,18
Module_15963,15,22,4,2
Module_25995,9,16,12,18
Module_15964,36,66,43,81
Module_25996,39,85,45,49
Module_34192,15,19,11,14
Module_25997,47,73,50,92
Module_15965,44,68,47,73
Module_6569,3,7,13,6
Module_6570,42,61,61,96
Module_25998,16,20,10,12
Module_25999,45,65,22,28
Module_6571,15,25,30,40
Module_6572,9,25,17,23
Module_6573,12,8,11,20
Module_26000,4,5,9,17
Module_6574,8,12,18,17
Module_6575,81,112,124,153
Module_34193,46,65,36,51
Module_6576,65,113,68,114
Module_6577,27,37,36,35
Module_6578,32,22,29,35
Module_12193,13,2,9,10
Module_12194,31,65,27,31
Module_15966,21,22,33,44
Module_6579,3,6,3,15
Module_8611,34,63,40,55
Module_8612,38,72,70,114
Module_6580,32,44,31,52
Module_34194,50,114,72,132
Module_12195,11,20,15,9
Module_17150,27,35,13,24
Module_12196,45,93,65,86
Module_6581,34,51,39,70
Module_6582,28,44,24,30
Module_6583,29,47,6,10
Module_15967,14,25,16,40
Module_15968,16,14,25,23
Module_15969,12,12,8,14
Module_17151,7,2,11,5
Module_15970,95,159,124,230
Module_8613,5,8,19,16
Module_6584,12,20,12,4
Module_8614,15,20,31,48
Module_8615,179,303,258,513
Module_1648,2,10,15,13
Module_8616,13,15,15,22
Module_6585,5,8,15,19
Module_15971,18,13,12,11
Module_29700,9,22,23,32
Module_6586,25,34,28,46
Module_15972,9,7,7,8
Module_29701,16,9,12,17
Module_29702,5,7,15,9
Module_1649,8,9,5,5
Module_1650,23,20,6,6
Module_29703,6,8,11,5
Module_29704,9,13,5,18
Module_15973,75,131,98,143
Module_15974,16,22,22,34
Module_15975,13,22,22,32
Module_15976,8,9,19,26
Module_34195,11,7,9,5
Module_6587,40,30,37,70
Module_29705,7,20,30,30
Module_34196,44,91,11,25
Module_29706,5,7,7,10
Module_39490,7,11,7,11
Module_6588,20,30,57,83
Module_6589,12,8,14,10
Module_29707,9,8,12,16
Module_34197,17,19,9,13
Module_34198,12,18,15,11
Module_6590,22,37,27,38
Module_37500,4,4,3,8
Module_6591,10,6,25,21
Module_34199,7,11,9,12
Module_34200,15,19,20,18
Module_15977,25,30,19,32
Module_34201,4,3,6,11
Module_29708,30,38,24,33
Module_34202,20,17,40,45
Module_17152,7,4,5,3
Module_6592,42,65,52,83
Module_15978,3,11,9,11
Module_34203,22,11,7,10
Module_15979,12,12,18,18
Module_15980,5,4,18,18
Module_34204,7,16,16,17
Module_15981,19,16,18,16
Module_34205,19,11,28,15
Module_34206,17,29,10,14
Module_8617,21,26,19,8
Module_15982,22,38,13,20
Module_29709,45,93,47,74
Module_15983,13,24,6,10
Module_6593,12,15,17,22
Module_6594,46,51,77,101
Module_6595,32,42,30,38
Module_26001,53,84,24,23
Module_6596,5,10,17,19
Module_26002,55,93,15,21
Module_6597,107,160,163,289
Module_28138,15,12,7,8
Module_8618,27,24,19,19
Module_6598,10,7,16,21
Module_6599,15,28,25,45
Module_26003,30,35,57,65
Module_28139,9,7,8,12
Module_12197,6,10,11,19
Module_15984,9,14,7,4
Module_28140,12,12,9,11
Module_26004,35,70,49,60
Module_28141,8,15,6,15
Module_26005,20,22,27,25
Module_26006,16,34,21,44
Module_26007,30,59,49,59
Module_12198,20,47,38,91
Module_13832,13,24,19,30
Module_26008,61,114,45,80
Module_12199,18,31,36,36
Module_26009,17,46,25,63
Module_13833,17,13,12,13
Module_6600,10,22,15,29
Module_26010,21,29,65,72
Module_26011,12,14,26,37
Module_17153,8,5,17,17
Module_6601,17,5,8,15
Module_13834,11,6,15,15
Module_13835,16,8,11,7
Module_6602,53,90,70,116
Module_26012,27,26,26,29
Module_6603,38,75,52,85
Module_26013,26,28,26,29
Module_6604,79,142,84,154
Module_17154,8,13,10,10
Module_8619,22,33,30,61
Module_36260,12,30,3,3
Module_6605,26,31,31,45
Module_13836,49,109,83,181
Module_13837,23,23,22,14
Module_13838,13,18,11,19
Module_6606,12,24,23,34
Module_12200,10,7,8,14
Module_28142,16,23,11,11
Module_12201,31,40,18,17
Module_8620,7,13,22,24
Module_8621,11,14,16,20
Module_28143,8,12,4,8
Module_36261,7,6,12,20
Module_12202,30,61,22,32
Module_36262,11,5,12,12
Module_36263,12,13,10,16
Module_36264,27,28,17,28
Module_36265,5,8,24,34
Module_6607,13,9,10,14
Module_6608,16,19,17,11
Module_6609,9,11,13,17
Module_36266,11,7,14,22
Module_6610,24,20,14,21
Module_36267,192,395,310,546
Module_13839,9,11,10,6
Module_13840,12,25,12,14
Module_39491,18,34,32,44
Module_39492,7,12,21,36
Module_39493,8,21,25,40
Module_12203,43,66,22,27
Module_6611,36,45,15,18
Module_13841,16,27,23,33
Module_12204,6,7,8,4
Module_12205,19,19,17,16
Module_20224,6,12,28,48
Module_20225,13,16,38,68
Module_34207,7,12,3,10
Module_20226,10,9,22,48
Module_12206,22,18,6,11
Module_20227,7,7,9,15
Module_6612,14,14,20,21
Module_17155,6,11,13,15
Module_6613,13,19,17,27
Module_6614,14,32,28,41
Module_34208,11,10,22,20
Module_26014,24,33,21,22
Module_12207,23,20,18,43
Module_34209,25,42,18,29
Module_12208,11,22,36,37
Module_13842,16,17,24,39
Module_12209,15,11,20,27
Module_12210,26,17,21,30
Module_6615,122,181,161,245
Module_8622,28,52,12,6
Module_13843,8,14,11,11
Module_13844,31,55,27,38
Module_12211,58,115,78,117
Module_13845,4,10,7,15
Module_12212,27,56,52,64
Module_10845,4,8,4,10
Module_13846,4,9,7,9
Module_12213,25,16,28,49
Module_12214,23,14,64,65
Module_10846,113,225,133,254
Module_26015,12,24,41,69
Module_12215,22,40,36,58
Module_12216,9,14,13,24
Module_6616,42,75,53,62
Module_6617,54,77,60,76
Module_8623,9,12,21,23
Module_13847,10,9,15,30
Module_8624,12,17,24,33
Module_26016,21,24,18,27
Module_6618,16,42,46,84
Module_6619,12,20,15,21
Module_26017,11,12,7,11
Module_6620,42,54,48,78
Module_26018,23,24,34,53
Module_26019,14,26,21,17
Module_6621,101,114,80,142
Module_8625,8,10,15,14
Module_13848,26,40,40,84
Module_13849,10,8,11,10
Module_26020,3,8,8,10
Module_12217,20,27,54,58
Module_15985,10,9,11,9
Module_8626,5,4,7,4
Module_17156,16,15,8,17
Module_6622,27,44,50,80
Module_8627,7,8,9,5
Module_6623,6,8,12,13
Module_8628,10,7,4,8
Module_6624,9,11,10,12
Module_6625,31,25,31,42
Module_8629,19,23,21,26
Module_13850,7,5,4,4
Module_6626,65,119,79,166
Module_6627,21,28,28,44
Module_6628,15,23,22,33
Module_8630,10,4,13,13
Module_6629,16,14,20,33
Module_17157,11,17,4,7
Module_6630,11,12,9,10
Module_6631,28,24,56,57
Module_6632,13,20,40,37
Module_13851,15,29,17,32
Module_6633,37,85,66,90
Module_13852,6,22,13,26
Module_13853,6,9,14,15
Module_8631,7,7,12,19
Module_13854,17,20,20,32
Module_13855,18,23,29,29
Module_6634,84,150,33,35
Module_13856,13,41,43,67
Module_13857,27,28,27,64
Module_13858,2,6,5,10
Module_6635,75,140,59,138
Module_13859,12,21,27,30
Module_13860,19,13,33,50
Module_6636,20,17,14,19
Module_13861,10,9,14,14
Module_6637,28,50,57,96
Module_6638,15,30,16,18
Module_13862,43,78,24,40
Module_13863,120,203,94,149
Module_12218,38,24,25,28
Module_13864,13,10,18,25
Module_12219,107,189,76,98
Module_15986,30,45,29,56
Module_12220,69,111,126,124
Module_4396,29,52,47,71
Module_36268,12,19,17,24
Module_4397,32,58,45,73
Module_36269,13,22,18,24
Module_4398,32,59,46,87
Module_12221,19,23,32,43
Module_36270,5,6,11,7
Module_12222,39,59,41,51
Module_6639,31,33,4,13
Module_36271,33,51,45,95
Module_6640,33,74,38,70
Module_6641,16,18,13,6
Module_36272,18,12,27,34
Module_12223,24,54,62,136
Module_12224,24,18,16,21
Module_6642,8,10,6,8
Module_6643,31,46,30,52
Module_12225,21,30,34,48
Module_6644,12,23,20,30
Module_6645,17,24,27,53
Module_4399,8,8,14,10
Module_6646,12,26,27,24
Module_15987,7,11,6,3
Module_6647,16,20,18,29
Module_1651,49,83,45,83
Module_6648,47,53,45,87
Module_15988,11,21,14,25
Module_15989,36,40,34,58
Module_15990,16,17,5,11
Module_13865,11,9,20,15
Module_15991,22,28,10,12
Module_15992,24,24,7,7
